,start,end,kor,eng
52,129717,132385,,¢Ü We built the Wall ¢Ü ¢Ü   ¢Ü
53,132387,135054,,"¢Ü Math, Science, History, unraveling the mystery ¢Ü"
54,135056,136973,,¢Ü That all started with a big bang ¢Ü
55,136975,138941,,¢Ü   ¢Ü
56,138966,142966,,"Original Air Date on April 5, 2012"
57,142967,146967,,"== sync, corrected by   =="
58,148017,150435,,"Please, please, please"
59,150437,152304,,let me meet Hawking.
60,152306,153472,,"I told you, no."
61,153474,155307,,But I said I'm sorry.
62,155309,158227,,"No, you said, ""Would it help if I said I'm sorry?"""
63,158229,161196,,And you never answered me.
64,161198,163515,,So who owes whom an apology now?
65,163517,166151,,"Sheldon, you're a condescending jerk."
66,166153,168704,,Why on earth would I want to do something nice for you?
67,168706,169905,,Um...
68,169907,171990,,to go to Jewish heaven?
69,171992,175377,,Jews don't have heaven.
70,175379,177429,,Then to avoid Jewish hell?
71,177431,178547,,Have you met my mother?
72,178549,179798,,I live in Jewish hell.
73,179800,182217,,"Howard, please."
74,182219,183852,,This is Stephen Hawking.
75,183854,186171,,Perhaps my only intellectual equal.
76,186173,188957,,"(chuckling) Oh, you can't be serious."
77,188959,191510,,Try to put yourself in my place.
78,191512,194045,,Imagine you're the sole human being
79,194047,196982,,living on a planet populated with nothing but dogs.
80,196984,198901,,And then it turns out
81,198903,201820,,there's another human being.
82,203840,204990,,Hang on.
83,204992,208193,,Are you saying the rest of us are dogs?
84,208195,210779,,"Okay, I can see you're going to take this the wrong way."
85,210781,212030,,Let me try again.
86,212032,213282,,Imagine you're the sole human being
87,213284,218070,,living on a planet populated with nothing but chimps.
88,218072,219905,,Get out of my lab.
89,219907,221506,,"Oh, now they're so much smarter than dogs."
90,221508,223275,,Have you seen them on those little bicycles?
91,223277,225460,,Get out.
92,226579,228180,,How about dolphins?
93,228182,228931,,Out!
94,231768,234303,,"So, come on, how was the first day with Hawking?"
95,234305,235470,,It was great.
96,235472,236939,,We talked about movies...
97,236941,238857,,(groans): Oh...
98,238859,240309,,I showed him some card tricks...
99,240311,242060,,Oh!
100,242062,244529,,He even let me read a couple pages from his new book.
101,244531,247266,,(groans): Oh!
102,247268,250935,,"Something got you down there, bunky?"
103,250937,254122,,"Howard, please, I'm begging you."
104,254124,255824,,"Raj, you're our group historian."
105,255826,257492,,Has Sheldon ever begged before?
106,257494,258877,,Three times.
107,258879,262331,,He begged the Fox network not to cancel
108,262333,263632,,He begged
109,263634,267035,,the TNT network to cancel
110,268454,271223,,"And when he got food poisoning at the Rose Bowl Parade,"
111,271225,273091,,he begged a deity he doesn't believe in
112,273093,274793,,to end his life quickly.
113,276312,279431,,Do you understand how important Hawking is to me?
114,279433,281266,,"When I was six years old,"
115,281268,284486,,I dressed up as him for Halloween.
116,285705,287105,,You're kidding.
117,287107,289808,,"No, sir, no, I took my dad's desk chair,"
118,289810,291360,,attached a Speak & Spell to it
119,291362,293779,,and made my sister push me up and down the block
120,293781,295297,,to trick or treat.
121,296833,298583,,"Granted most people thought I was R2-D2,"
122,298585,301370,,"but still, I got a lot of candy."
123,301372,303255,,You don't seem to be understanding
124,303257,304790,,"the English word ""no."""
125,304792,307009,,Maybe a different language will help.
126,307011,308210,,Russian:
127,308212,310462,,Chinese:
128,310464,311847,,Japanese:
129,311849,314332,,Klingon:
130,314334,319304,,Binary coded Ascii: 0110111001101111.
131,321040,323075,,It's actually 01100111.
132,323077,323942,,No!
133,323944,327195,,"I'm not asking for me,"
134,327197,330799,,I'm asking for Hawking.
135,330801,335320,,Let me try gansta: Hells naw.
136,338691,340358,,"Okay, look, how about this?"
137,340360,343027,,Just give him my paper on the Higgs boson.
138,343029,344329,,If he sees the incredible breakthrough
139,344331,346248,,"I've made, he'll reach out to me."
140,346250,347215,,What if he doesn't?
141,347217,349184,,He will; he's really smart.
142,351571,352971,,That's an interesting idea.
143,352973,354222,,Why don't you give me
144,354224,356641,,a minute to talk it over with my friends?
145,356643,358009,,How do I do that? - You walk away.
146,358011,360211,,Walking away.
147,368488,371606,,You do realize you own his ass right now.
148,371608,373725,,I do.
149,373727,375744,,You can make him do anything you want.
150,375746,377696,,"Yeah, I know, I'm just trying to figure out"
151,377698,379664,,how much I want to punish him.
152,379666,380949,,"Well, don't be too mean."
153,380951,382167,,"SHELDON: Hey, fellas,"
154,382169,383401,,I'm thinking about making some
155,383403,385704,,freshly brewed iced tea if anyone would like some.
156,385706,386872,,I wouldn't mind a glass.
157,386874,388223,,I wasn't talking to you.
158,390093,393195,,Bring him to his bony knees.
159,396716,398266,,"Sheldon, come on back."
160,398268,401470,,"Yes, yes."
161,404474,406057,,What did you decide?
162,406059,408927,,I'll give your paper to Professor Hawking.
163,408929,410395,,"Great, thank you!"
164,410397,412230,,"Oh, that's terrific!"
165,412232,416485,,"But in exchange, I'd like you to do a few things for me."
166,416487,418320,,What kinds of things?
167,418322,423241,,Are you familiar with the 12 labors of Hercules?
168,424660,426378,,Of course.
169,426380,428947,,You should be so lucky.
170,431501,433335,,All right.
171,433337,434970,,What would you like me to do first?
172,434972,436955,,"Well, I thought I'd start you off"
173,436957,439007,,by polishing my belt buckles.
174,439009,440124,,Oh.
175,440126,441560,,By all means.
176,441562,444629,,"When I was a boy, I would polish my Mee-Maw's silver."
177,444631,446798,,And she would entertain me with stories
178,446800,448350,,about growing up in Oklahoma.
179,448352,449601,,Interesting woman.
180,449603,454072,,She once killed a prairie dog with a gravy boat.
181,454074,456992,,That's nice.
182,462982,465217,,(exhales)
183,466569,469070,,That's a lot of belt buckles.
184,469072,472841,,"Funny thing is, I only have one belt."
185,473876,475927,,"Anyway, I'll let you get started."
186,475929,477295,,"Oh, by the way,"
187,477297,479998,,"the little marks, uh, that look like water spots--"
188,480000,483285,,"I tend to stand too close to the urinal, so..."
189,484854,488190,,...what you're seeing there is splash back.
190,490510,492844,,You make sissy on your belt buckles?
191,495765,498683,,Mee-Maw's forks never had that.
192,498685,501786,,Here is a black light to check them.
193,501788,503321,,"And for your own peace of mind,"
194,503323,506208,,you might not want to shine that around the rest of the room.
195,515701,518053,,"Sheldon, these look great."
196,518055,520555,,They're like magnificent little crowns
197,520557,524009,,to hang over my magnificent little jewels.
198,526095,527395,,How'd you get them so shiny?
199,527397,529931,,"Oh, I-I buffed them with Turtle Wax."
200,529933,532383,,"The man down at Pep Boys says from now on,"
201,532385,535403,,the urine should just bead up and roll right off.
202,535405,537388,,Way to go the extra mile.
203,537390,539074,,Your Mee-Maw would be proud.
204,539076,541526,,My Mee-Maw must never know of this.
205,541528,544746,,Now will you give Professor Hawking my paper?
206,544748,546064,,"Oh, my dear boy, no."
207,546066,547165,,Okay.
208,547167,549000,,"Next,"
209,549002,552754,,this is a sexy French maid costume
210,552756,554089,,I bought for Bernadette.
211,554091,555707,,I thought it might spice things up
212,555709,558009,,"and get her to dust my room at the same time,"
213,558011,561913,,but I was wrong and really wrong.
214,561915,564049,,And you want me to return it for you?
215,564051,567519,,
216,581651,583535,,What are you all staring at?
217,583537,585904,,You ever seen a man try to get a meeting
218,585906,587772,,with Stephen Hawking before?
219,589292,591159,,(laughter)
220,601926,603063,,Hey.
221,603064,604680,,Hello.
222,604682,605615,,It's not Saturday night.
223,605617,607516,,Why are you doing your laundry?
224,607518,611070,,This is not my laundry.
225,611072,612054,,"Wow, are these Amy's?"
226,612056,615625,,Kind of trashy-- good for her.
227,616460,617493,,Those are Howard's.
228,617495,619579,,Ugh...
229,620547,622165,,Why are you washing
230,622167,625501,,Howard's man panties?
231,625503,626752,,"Because if I don't,"
232,626754,629639,,he won't give my paper to Stephen Hawking.
233,629641,631340,,"He's a famous physicist. - Yeah, yeah,"
234,631342,635761,,"I know, he's the wheelchair dude who invented time."
235,637681,640016,,That's close enough.
236,640018,641400,,"I don't understand, why doesn't Howard"
237,641402,643052,,just introduce you to the guy?
238,643054,647290,,"Because he's punishing me for being a ""condescending jerk."""
239,647292,649892,,"You don't think I'm condescending, do you?"
240,649894,651694,,"Well, kind of..."
241,651696,654163,,"Oh, I'm sorry, condescending means..."
242,654165,655414,,I know what it means.
243,656200,657783,,"And yes, you love correcting people"
244,657785,658951,,and putting them down.
245,658953,660369,,
246,660371,663506,,When I correct people I am raising them up.
247,665459,668211,,"You should know, I do it for you more than anyone."
248,670130,672381,,"Come on, you do it to feel superior."
249,672383,673549,,I see that twinkle in your eye
250,673551,675885,,"when someone says ""who"" instead of ""whom"""
251,675887,678938,,or thinks the moon is a planet.
252,678940,682959,,Or   is a book about a donkey named Hotay.
253,682961,684994,,"See,"
254,684996,686229,,"there it is, there's that twinkle."
255,686231,687396,,"Well, I can't help it."
256,687398,689649,,That's an involuntary twinkle.
257,690534,692735,,"What do you want me to tell you, Sheldon?"
258,692737,694153,,I want you to tell me
259,694155,696622,,that Howard is being mean to me for no reason.
260,696624,699992,,"Fine, Howard is being mean to you for no reason."
261,699994,701827,,I knew it.
262,704831,706465,,(groans)
263,706467,707700,,What's the matter?
264,707702,709285,,"Every time I spend the night,"
265,709287,713539,,"your mom slaps me on the behind and says, ""Go get 'em."""
266,713541,715675,,It's not her fault.
267,715677,718761,,She's getting hormone replacement therapy.
268,721064,724100,,Makes her crazy horny.
269,724818,726352,,"Check this out, I got Sheldon"
270,726354,728738,,to wear the French maid's costume.
271,728740,730606,,"Oh, my God, that's terrible."
272,730608,733726,,"Hey, I gave you first crack at it."
273,733728,735444,,Why are you doing that?
274,735446,736896,,You're being mean to him.
275,736898,738314,,He's mean to me all the time.
276,738316,740700,,You've heard him tease me about not having a doctorate.
277,740702,742501,,"If you don't want to get teased about that,"
278,742503,743669,,get a doctorate.
279,746656,748925,,I have one; they're great.
280,749843,752728,,"Oh, come on, the man torments me."
281,752730,753662,,I'm just letting him have
282,753664,755648,,a little taste of his own medicine.
283,755650,757166,,It's not the same thing.
284,757168,758718,,Sheldon doesn't know when he's being mean
285,758720,760553,,because the part of his brain that should know
286,760555,763472,,is getting a wedgie from the rest of his brain.
287,766193,768361,,"Fine, I'll just make him do a couple more things,"
288,768363,769312,,then I'll stop.
289,769314,771180,,"No, you have to stop now."
290,771182,774216,,"MRS. WOLOWITZ: Bernadette, I want to remind you,"
291,774218,778487,,you promised to take me dress shopping tomorrow!
292,778489,781874,,"Oh, damn."
293,781876,785294,,"I'm sorry, I can't make it,"
294,785296,789165,,but Sheldon's going to go with you!
295,794921,798090,,And that's the last thing you do to him.
296,801345,805514,,MRS. WOLOWITZ: Sheldon!
297,805516,808784,,I need your help!
298,808786,811454,,"What is it now, Mrs. Wolowitz?"
299,811456,812822,,It's this dress!
300,812824,817476,,"When I put my front in, my back pops out!"
301,819579,824583,,"When I put my back in, my front pops out!"
302,824585,828371,,It's like trying to keep two dogs in a bathtub!
303,830207,832291,,What do you want me to do?
304,832293,834794,,We're gonna have to work as a team!
305,834796,839365,,"Get in here, grab a handful, and start stuffing!"
306,845756,848708,,SHELDON: I'm not sure how to do this.
307,848710,853429,,"It's easy, just pretend you're putting away a sleeping bag."
308,854948,859768,,"Sleeping bags don't usually sweat this much, but okay."
309,859770,861704,,Now zip me up.
310,861706,863456,,"Oh, if we squeeze you any tighter,"
311,863458,865991,,you may turn into a diamond.
312,868261,871881,,"You're right, who am I kidding?"
313,871883,874950,,"You should have seen me when I was young, Sheldon."
314,874952,879839,,The fellas used to line up and bring me boxes of candy.
315,880724,883109,,Why did I eat it all?!
316,886396,887980,,Would you hold me?
317,887982,891350,,"Oh... no, you know, I'm not really the holding kind of..."
318,891352,893936,,Oh!
319,896189,898157,,"Oh, guys, I just remembered."
320,898159,901643,,I got you some Hawking souvenirs.
321,901645,902811,,What are these?
322,902813,904980,,Gears and springs from his wheelchair.
323,904982,906449,,"Pretty cool, huh?"
324,907317,910035,,"Wow, that's amazing."
325,910037,912204,,I made an adjustment on the motor drive
326,912206,914423,,and when I was putting it back together
327,914425,917927,,I could not for the life of me figure out where they went.
328,919996,922264,,(sighs) I did it.
329,922266,924600,,"Had to go to three clothing stores,"
330,924602,929472,,but we finally found a dress that could envelop your mother.
331,930557,931673,,I should have sent you
332,931675,934059,,to the custom car cover place in Altadena.
333,934061,935978,,They have her pattern on file.
334,935980,937279,,(laughs)
335,937281,938481,,Humorous.
336,939116,941350,,Now will you please present
337,941352,943569,,my paper to Professor Hawking?
338,943571,944653,,I don't know.
339,944655,945955,,"Oh, for heaven's sake."
340,945957,949291,,"I did your laundry, I pee-pee- proofed your belt buckles,"
341,949293,950409,,"I, I even sprained"
342,950411,954046,,my wrist helping your mother lift her bosom.
343,957434,959552,,"All right, Sheldon,"
344,959554,962505,,there's only one thing left I want you to do.
345,962507,964140,,"Don't worry, it's an easy one."
346,964142,965458,,Okay.
347,965460,967309,,Give me a compliment.
348,967311,969595,,Fine.
349,969597,971397,,You have very tiny hands.
350,974234,976986,,No... about my job.
351,976988,980639,,I want you to tell me I'm good at what I do.
352,980641,983209,,You're obviously good at what you do.
353,983211,986428,,"Well, then why are you always ripping on me?"
354,986430,988581,,"Oh, I understand the confusion."
355,988583,991750,,I have never said that you are not good at what you do.
356,991752,996121,,It's just that what you do is not worth doing.
357,1000844,1002878,,It's nicer than anything he's ever said to me.
358,1002880,1005014,,I'd take it and run.
359,1006349,1008334,,"Thank you, Sheldon."
360,1008336,1010236,,Now will you give my paper to Hawking?
361,1010238,1011504,,"Sorry, I can't."
362,1011506,1012705,,"What, why not?"
363,1012707,1014807,,I gave it to him three days ago.
364,1014809,1017309,,He was really impressed.
365,1017311,1018744,,He wants to meet you.
366,1020580,1022748,,"All right, then."
367,1023550,1025100,,"Thank you, Howard."
368,1025102,1027736,,Please let Professor Hawking know
369,1027738,1031440,,that I'm available at his earliest convenience.
370,1031442,1034193,,I thought he might be a little more excited.
371,1034195,1035194,,Give it a second.
372,1035196,1037546,,(Sheldon whooping wildly)
373,1047752,1049558,,"Professor Hawking,"
374,1049560,1052912,,"it's an honor and a privilege to meet you, sir."
375,1052914,1055698,,(beeping)
376,1055700,1057950,,I know.
377,1058952,1062571,,I want to thank you for taking time to see me.
378,1062573,1063522,,(beeps)
379,1063524,1064607,,My pleasure.
380,1064609,1068294,,I enjoyed reading your paper very much.
381,1068296,1070863,,You clearly have a brilliant mind.
382,1070865,1074400,,I know. (beeping)
383,1074402,1078537,,Your thesis that the Higgs boson is a black hole
384,1078539,1082341,,accelerating backwards through time is fascinating.
385,1082343,1084426,,Thank you.
386,1084428,1088280,,It just-- it came to me one morning in the shower.
387,1088282,1090833,,(beeps)
388,1090835,1092134,,That's nice.
389,1092136,1095154,,Too bad it's wrong.
390,1097040,1100442,,What do you mean wrong?
391,1100444,1101577,,(beeps)
392,1101579,1104930,,You made an arithmetic mistake on page two.
393,1104932,1107216,,(beeping)
394,1107218,1110686,,It was quite the boner.
395,1112472,1116008,,"No, no... that can't be right."
396,1116010,1118878,,I-I don't make arithmetic mistakes.
397,1118880,1120913,,Are you saying I do?
398,1120915,1121881,,"Oh, no,"
399,1121883,1123315,,"no, no, of course not."
400,1123317,1124600,,"It's just, I was thinking..."
401,1124602,1127186,,"Oh, gosh, golly, I made a boo-boo,"
402,1127188,1130272,,and I gave it to Stephen Hawking.
403,1135547,1137882,,"Great, another fainter."
404,1137884,1197884,,"== sync, corrected by   =="
