,start,end,kor,eng
54,185498,188049,5주가 있다면  셋째 목요일이,"or the third Thursday in a month with five Thursdays,"
55,188051,189583,데이트하는 날이야,is date night.
56,193037,195890,완전 멋지다,That is so hot.
57,197225,201595,지난 번 데이트에 논의된 사항은 의결되었다 치고,"All right, without objection, the minutes of the previous date"
58,204900,206734,새로 보고할 일 있어?,Any new business?
59,206736,208319,오늘 하루 어땠어?,How was your day?
60,208321,209236,최고였어,Superb.
61,209238,211739,아침에 알파벳 씨리얼로  회문을 만들었어,This morning I made a palindrome
62,212959,216026,"""Nice hat, Bob Tahecin.""","""Nice hat, Bob Tahecin."""
63,216995,219730,좋은 시작이네,Sounds like you hit the ground running.
64,219732,222500,나도 좋은 소식이 있어,I have a bit of good news myself.
65,222502,223934,장기 증강으로 인한,My most recent paper
66,223936,226420,수상돌기가지의 메모리 시퀀스 매핑법 논문이,on how a cooperative long-term potentiation
67,228458,230708,'뉴런' 표지로 채택되었어,made the cover of
68,230710,232910,좋은 소식은 나도 있는데,"Ooh! Speaking of good news,"
69,234097,237214,트위터 팔로워가  100명으로 늘었어,just hit 100 Twitter followers.
70,237216,239433,좋겠네,That's nice.
71,239435,241051,암튼 난 이런 날이  오길 기다렸어,"Anyway, I've been dreaming of this day"
72,241053,242636,나도 마찬가지야,"for a long time. Yeah, me, too."
73,242638,244522,3자리 숫자잖아,"Triple digits, I'm not gonna lie--"
74,244524,246056,기분 째지네,it feels pretty good.
75,246058,247758,쉘든,"Sheldon,"
76,247760,249944,내가 혼자 쓴 논문이  저명 저널에 게재됐어,I'm the sole author on a paper being published
77,251731,253063,내 분야에서 알아 준다고,the course of my field.
78,254217,255983,"오, 101명이나 됐다","Ooh, 101!"
79,255985,259069,산소가 모자랄 정도야,Air's getting a bit thin up here.
80,260238,262456,산소가 모자랄 정도야주문 받을까?,"So, are we ready to order?"
81,262458,263707,잠시만,Give me a minute.
82,263709,265476,씻고 올게,I'm gonna go wash up.
83,266878,268829,이상하네,"Well, that's odd."
84,268831,271298,들어왔을 때 이미 씻었는데,We both washed up when we came in.
85,271300,274117,소변을 완곡하게  표현했나보군,It's probably a euphemism for urination.
86,274119,276470,"쉘든, 넌 뭐가 문제니?","Sheldon, what is wrong with you?"
87,276472,279640,별 문제 없어,"Not much. Although, I can be faulted"
88,279642,281959,코알라를 지나치게  좋아한다는 것 빼고는,for being overly fond of koala bears.
89,281961,283561,이유는 잘 모르지만,"I don't know what it is,"
90,283563,285513,유칼립투스를  씹고 있는 모습을 보면,"when they smart munching on eucalyptus,"
91,285515,287898,마음이 따뜻해져,I just melt inside.
92,287900,289800,에이미가 방금  중요한 얘기를 했는데,"Okay, Amy just told you some exciting news,"
93,289802,292019,넌 아무렇지도 않게  넘어갔잖아,and you acted like it was no big deal.
94,292021,293771,네가 왜 그러는지 알겠다,"Oh, I see why you're confused."
95,293773,296640,중요하게 들릴 수도 있는데,"No, her news sounded important, but what you're forgetting is,"
96,296642,299410,생물학 관련 업적이잖아,it was an achievement in the field of biology.
97,299412,303514,징그럽고 질척한 것들 말이야,"That's all about yucky, squishy things."
98,303516,306000,에이미가 속상해하잖아,"Honey, she's upset. You're her boyfriend."
99,306002,308485,남자친구로서  기쁜 척이라도 해야지,You have to at least try to be excited
100,310256,312806,난 전혀 신이 안 나는걸,What if they simply don't excite me?
101,312808,316093,웃으면서 코알라 생각을 해,"Well, just smile and think about koalas."
102,316095,317428,너무 티가 날걸,She'd see right through that.
103,317430,319496,동물원에 자주 가서,We go to the zoo all the time.
104,319498,321348,코알라 표정은 다 읽힐 거야,She knows my koala face.
105,322834,325436,너도 참고할 수 있게 보여줄게,"And for future reference, it's this."
106,329941,332142,마술 용품이 많네,"Oh, you have a lot of magic stuff."
107,332144,333611,응,Yeah.
108,333613,335178,10대부터 시작했어,I started when I was a teenager.
109,335180,337531,여자들한테  마술을 보여주면서,I thought I could show a girl a few tricks
110,337533,341068,방에 와서 나머지를  감상하라고 꼬셨지,and invite her up to my bedroom to see the rest of the act.
111,341870,343787,효과는 있었어?,Did it work?
112,343789,345990,힘을 발휘한 지팡이라고는  이것 밖에 없지,"Ah, let's just say the only wand"
113,351796,355616,엄마가 공연 의상을  만들어줬어,"Oh, look what my mom made us for the act."
114,356886,358802,천이 마음에 든다,I like the fabric.
115,358804,360170,어디서 구했어?,Where'd she get it?
116,360172,364058,전에 입던 수영복으로  만들었나봐,"Well, she cut up one of her old bathing suits."
117,365209,369063,조끼 2벌이랑  냅킨 여러 장이 나왔지,She made these two vests and half a dozen napkins.
118,370148,373717,조끼는 입어봤니?,MRS. WOLOWITZ (calls): Has she tried on the vest yet?!
119,373719,374718,방금 줬어요,I just gave it to her!
120,374720,378072,"잘 맞았으면 좋겠네,  몸매가 좀 까다롭잖니",I hope it fits-- she has a tricky figure!
121,378074,382860,"작지만 풍만하잖아,  나처럼","She's short and stacked, like me!"
122,382862,386864,"엄마처럼은 아니거든요, 자기 것을 밟은 적 없어요","She's not stacked like you, Ma! She never steps on hers!"
123,390418,393337,어쩌면 난 도우미로 적합하지 않을 것 같아,"Listen, Howie, maybe I'm not the best choice"
124,394957,397258,"잘 할 수 있어, 거기 링 좀 줘봐",You'll do fine. Hand me those rings?
125,398677,401078,봤지? 잘 하네,See? You nailed it.
126,401080,402379,난 아이들이 불편해서 그래,"You know, i-it's just that"
127,404300,406383,경험이 없어서 그럴 거야,"Well, that's because you haven't been around them much."
128,406385,408135,연습으로 삼으면 되지,"This is good practice. I mean,"
129,408137,410854,넌 엄마가 될 거잖아,"you are gonna be a mom someday, right?"
130,414259,418929,이건 정말 오랜만에 본다,I haven't seen this trick in years.
131,418931,420447,비둘기 냄비야,It's called the dove pan.
132,420449,422783,관객에게 비어있는  냄비를 보여주는데,"You let everyone see the pan is empty,"
133,422785,426403,뚜껑에 비밀 공간이 있어,but there's a secret compartment in the lid.
134,426405,429990,뚜껑을 열면 살아있는...,And then you open it and produce a live...
135,439501,442803,저쪽은 가만히 두자,Don't look in there.
136,447008,449626,'레드 데드 리뎀션'이네,"Oh, a little Red Dead Redemption, huh?"
137,449628,451895,응,SHELDON: Yes.
138,451897,453397,왜 미션을 안 해?,How come you're not doing a mission?
139,453399,454565,혼자 돌아다니기만 하네,You're just wandering around.
140,454567,456317,피곤한 하루였어,Had a rough night.
141,456319,459987,산책이나 하면서  머리 좀 식히려고,I thought I'd go for a walk and clear my head.
142,461773,465442,어떤 사람들은 실제로 밖에 나가던데,Some people go outside and do that.
143,465444,468996,"9시 지났잖아, 패서디나에서 이 시간에는",It's after 9:00-- at this hour the streets of Pasadena
144,468998,473083,주정뱅이랑 길고양이 밖에 없어,are teeming with drunken sailors and alley cats.
145,473085,474918,얘기 좀 들어줄까?,You want to talk about it?
146,474920,476036,아니,No.
147,476038,478222,그냥 바에 들어가서  술이나 퍼마셔야지,I think I'll just go in this saloon
148,485597,489833,디지털 알코올은 해결책이 아냐,You know digital alcohol is never a solution.
149,489835,491935,무슨 일이야?,What's going on?
150,493272,495356,믿기 어렵겠지만,"Hard as this may be to believe,"
151,495358,499360,난 좋은 남자친구가  아닐 수 있어,it's possible that I'm not boyfriend material.
152,502781,506183,내가 앉아 있을 때  발표를 해줘서 다행이야,Glad I was sitting down for that.
153,506185,508202,에이미랑 싸웠어?,Did you and Amy get in a fight?
154,508204,512189,나는 논리적이였는데  에이미가 삐졌지,Amy had a fight; I was being perfectly reasonable.
155,513041,514241,난 위스키 마실래,I'm gonna have a whiskey.
156,514243,515325,너도 뭐 마실래?,Do you want anything?
157,515327,517644,난 안돼,"No, I can't."
158,517646,520531,Grand Theft Auto를 할 거라,I'm playing Grand Theft Auto later.
159,525503,528055,"이봐, 나도 여자를  잘 모르지만","Look, I'm no expert in women..."
160,528057,528922,그걸 말이라고 해?,I'll say.
161,530275,533060,도와주려고 하는데 그래야겠어?,That's not necessary when someone's trying to help you.
162,533062,535312,"미안해, 취했나봐",I'm sorry. It's the alcohol talking.
163,535314,537614,계속해,Go on.
164,538850,543220,가끔은 여자의 얘기를 들어주고,Sometimes with women you want to listen to what upsets them
165,543222,548358,너도 노력할 거라는  믿음을 줘야해,and then show them that you can grow and change.
166,548360,554731,그거 말고는 없어?,Nuts to that. What else you got?
167,554733,555949,선물이라도 주던가,Buy her something.
168,555951,559670,그건 어떻게 먹히는데?,How does that work?
169,559672,563457,감정적인 부분을 배제하고,"Well, you skip over any attempt to repair"
170,563459,566510,투자를 해서  기분을 풀어주는 거지,your emotional connection and you win back her affection
171,570082,574902,완전 내 스타일이네,"Well, that approach has Sheldon Cooper written all over it."
172,575937,577921,도움이 됐다니 뿌듯하다,Glad I could help.
173,577923,579589,고마워,It's appreciated. And if you ever manage
174,579591,582643,너도 여자가 생기는  날이 온다면 꼭 보답할게,"to find a woman again, I'll be glad to return the favor."
175,585480,588649,이제 모든 링이 연결되었다,"And now, all the rings are"
176,592303,595873,내 약혼자도  매직 링을 끼고 있어,"My fiancee's wearing a magic ring, too."
177,595875,598392,저걸 사느라  돈이 다 사라졌거든,It made all my money disappear.
178,606835,609119,다음 순서는  하우디니의 일루전입니다,"And now, the great Howdini's"
179,612641,614641,케이크는 언제 먹어요?,When are we gonna have cake?
180,614643,619763,완전히 놀란 다음에 먹자,After you've been thoroughly amazed.
181,619765,621932,지금 먹고 싶어요,But we want cake now.
182,621934,625402,지금은 안 된다니까,"Well, you're not getting cake right now,"
183,630609,634361,이제 저의 아름다운 도우미가,"Now, my lovely assistant is going to bring me"
184,634363,636363,평범한 우유 피처를  갖고 올 겁니다,an ordinary pitcher of milk.
185,636365,638165,그거 어떻게 하는지 알아요,I know how you do that trick.
186,638167,640117,입은 다물 줄 아니?,Do you know how to pipe down?
187,641252,643504,신문지를 돌돌 말고,"(chuckles): Okay, we're going"
188,646759,648008,가짜 피처잖아요,It's a fake pitcher.
189,648010,649676,귀가 잘 안 들리니?,You got wax in your ears?
190,649678,652296,평범한 피처라고 했잖아,The man said it's an ordinary pitcher.
191,652964,655165,하우디니,Howdini.
192,655167,660187,신문지를 고정하고,"Okay, we're going to stick this in here."
193,660189,663006,우유를 부을 거야,And then I'm going to pour in the milk.
194,663008,665142,꼭 성공해야 할 텐데,"(chuckles): I hope this works,"
195,665144,667211,갈아입을 바지도 없어,because I didn't bring a change of pants.
196,667862,669780,구글에 검색했어요,"Look, I Googled it."
197,669782,671882,가짜 피처라고요,It's a fake pitcher.
198,673117,674952,못 참겠다,That's it.
199,674954,676236,넌 이제 케이크 못 먹어,No cake for you.
200,676238,678822,또 케이크  먹기 싫은 사람 있어?,Anyone else want to join the No Cake Club?
201,679857,682042,"농담이야, 얘들아","She's just kidding, boys and girls."
202,682044,683410,다 같이 케이크 먹자,Everyone gets cake.
203,683412,686380,쟤 빼고,Not him.
204,688082,691301,피처나 줘봐,Just give me the pitcher.
205,692755,694922,짜잔!,Behold!
206,707352,709552,잘못 갖고 왔네,Wrong pitcher.
207,714933,717141,아이들 잘 못  다룬다고 했잖아,I told you I'm not good with kids.
208,717142,718608,그랬지,"Yes, you did."
209,718610,721862,가랑이가 응고되는 느낌이야,"Oh, I think my crotch is starting to curdle."
210,722830,726166,엄마가 일 때문에 바빠서,"The thing is, my mother worked full-time."
211,726168,728785,동생들을 돌봐야 했어,I had to take care of my brothers and sisters.
212,728787,730454,그런데?,"Yeah, so?"
213,730456,732039,끔찍했어,"Ugh, it was horrible!"
214,732041,734675,코딱지에 똥 묻은 기저귀,With their snotty noses and their poopy diapers
215,734677,737294,항상 불평만 하잖아,"and their little shrieky voices, always complaining."
216,737296,738762,'옷 입기 싫어',"""I don't want to get dressed."""
217,738764,740497,'조이가 입에 침을 뱉어',"""Joey keeps spitting in my mouth."""
218,740499,742516,'엄마가 만든 와플이랑 달라',"""This isn't the way Mom makes waffles."""
219,742518,744601,손을 와플기에 집어 넣어!,"(yelling): Well, okay, put your hand in here."
220,744603,747170,이 와플은  무슨 맛인지 볼까?,Let's see how you like this waffle!
221,747172,750340,침착해,"All right, settle down."
222,750342,751558,빨간 불이야,Red light.
223,751560,753510,빨간 불이라고,"Red light, red light!"
224,753512,756813,"휴, 살았다","Okay, we're fine."
225,756815,758231,미안해,I'm sorry.
226,758233,760400,나쁘게 들리겠지만,"I know it makes me sound like a bad person,"
227,760402,761985,난 애들이 싫어,but I just don't like children.
228,761987,764154,충분히 알아들었어,"Yeah, no, we all got that."
229,766324,768325,우리 아이면 다르지 않을까?,But don't you think it'll be different
230,770713,773246,내 몸을 망치고  밤새 보채고,"Right, when it's our kid that's ruined my body"
231,773248,776199,미래도 직장도 없어지고,and kept me up all night and I've got no career and no future
232,776201,778552,적어도 20년 동안 고생할 텐데,"and nothing to be happy about for the next 20 years,"
233,778554,781421,완전히 다르겠지,"sure, that'll be completely different."
234,791399,794468,여기는 에이미가 좋아할 물건이 하나도 없어,I don't think there's anything in this jewelry store
235,794470,795885,시어스 백화점에서 봤던 가습기가 제일 낫다,that Amy would appreciate more
236,799441,802392,내가 멍청한 소리를 할 때  이런 기분이 들겠군,"Oh, my God, now I know what I sound like to you"
237,807398,808915,회중시계네,"Ooh, a pocket watch."
238,808917,810900,그런 걸 원하지는 않을 거야,"Okay, I don't think Amy wants a pocket watch."
239,810902,814788,회중시계를 가진  남자를 원할 수도,"No, but maybe she wants a man with a pocket watch."
240,814790,818875,멍청한 소리 좀 그만해,Still saying stupid stuff.
241,820796,821845,팔찌는 좋아해?,Does she like bracelets?
242,821847,824131,'페니실린 알레르기'라고 적힌  은팔찌는 좋아하더라,"Well, she's very fond of her silver one"
243,826051,829436,그것보다 좀 화려한 거 없을까?,Maybe they have a dressier version of that?
244,829438,831388,어떻게 도와드릴까요?,"Well, how are we doing this afternoon?"
245,831390,832856,특별한 거 찾으시나요?,Are we looking for anything special?
246,832858,834307,여자친구 반지는 어떠세요?,Perhaps a ring for the lady?
247,834309,836610,저희는 절대 커플이 아닙니다,"(snorts) Trust me, we are not a couple."
248,836612,838528,저기,Excuse me.
249,838530,841531,그렇게 콧방귀를 뀌다니,I don't see why you get to snort derisively and point that out.
250,841533,844367,나랑 사귈 수만 있다면  네 행운인 줄 알아,You'd be lucky to land a fella like me.
251,844369,845819,맘대로 생각해,"Fine, go ahead."
252,845821,849573,저희는 절대 커플이 아닙니다,"(snorts) Trust me, we are not a couple."
253,849575,850624,실례를 했군요,My apologies.
254,850626,852292,그럼 어떻게 도와드릴까요?,How can I help you today?
255,852294,853660,여자친구랑 문제가 생겨서  선물을 사려고 해요,He's in trouble with his girlfriend
256,855214,857798,여자친구와 생긴 문제 덕분에,"Great, trouble with girlfriends"
257,857800,861051,우리 딸 등록금을 댈 수 있어요,is what's putting my daughter through USC.
258,863087,865555,진짜 다이아몬드인가요?,"Ooh, are these real diamonds?"
259,865557,869059,20포인트 바게트 다이아입니다,"Yes. Channel set baguettes, 20 points total weight."
260,869061,870644,놀랍군요,Remarkable.
261,870646,873013,크리스탈 형태의  탄소 덩어리인데,"Diamonds, crystallized carbon."
262,873015,875131,사람들은 매일 마트에 가서,"Every day, people go to the grocery store"
263,875133,877184,탄소의 다른 형태인  숯을 사오고,and come home with sacks full of carbon
264,878970,881571,바베큐를 한다며  불에 던져 넣는데,that they toss in their barbeques and set on fire.
265,881573,883990,탄소 원자가  잘 정리되었다고,But just because you've got some carbon
266,885994,888662,몇 천 달러나 내라고요?,you expect me to plunk down thousands of dollars.
267,888664,890280,$750 밖에 안해요,"Actually, that's only 750."
268,890282,891531,세일 중이라서요,Everything's on sale.
269,891533,894734,아까 저 회중시계도 보여주세요,Really. Talk to me about that pocket watch.
270,897205,900207,아직 받아들이기 어렵다,I'm still trying to wrap my mind around it.
271,900209,901491,언젠가는 아빠가  될 줄 알았거든,I always
272,904379,905662,나도 그래,"Oh, me, too."
273,905664,907097,넌 다정하잖아,You're so caring.
274,907099,910634,아들을 훌륭한 남자로 키워낼 것 같았는데,I've often pictured you guiding a young boy into manhood.
275,914689,916056,"해결됐네, 하워드","There you go, Howard."
276,916058,919359,라지랑 낳으면 되겠다,Sounds like Raj'll have your babies; problem solved.
277,919361,921478,남자가 다른 남자에게 관심을 보인다 해서,"Hey, just because a man shows caring for another man"
278,921480,922779,금지된 사랑이란 법은 없잖아,doesn't mean he's displaying the love
279,927969,929852,진짜 안 키운다고 했어?,Did she definitely say she didn't want kids?
280,929854,931655,애들을 싫어한대,"Yeah, she doesn't like them."
281,931657,934991,내가 본 바로는 서로 싫어하더군,"And from what I saw, the feeling was mutual."
282,939997,941864,그럼 어떻게 할 거야?,What are you gonna do?
283,941866,943099,모르겠어,I don't know.
284,943101,945702,아이를 없는 미래는 상상한 적 없어,I can't see a life where I don't have kids.
285,945704,947254,누구나 다 아이를 갖잖아,"I mean, people have kids."
286,947256,952375,게임 캐릭터 동키콩도  동키콩 주니어가 있었어,"I mean, even Donkey Kong had Donkey Kong Jr."
287,952377,956680,공주를 납치하고 나무통을 던지는 법도 가르쳐줬다고,So he could teach someone how to kidnap princesses
288,960619,964220,아이가 생긴다고 해서 좋아할 거라는 보장은 없어,"You know, there's no guarantee even if you have kids"
289,965908,969025,그건 또 어디서 나온 생각이야?,"Wow, that's rough. Where'd you get that?"
290,969027,973330,엄마가 최근에 쓴 책에서 나왔어,It's right off the dust jacket of my mom's last book.
291,975499,979836,나랑 베르나데트는 잘 안 맞나봐,Maybe me and Bernadette aren't right for each other.
292,979838,984040,바닷가에는  물고기가 많긴 한데,"Look, Howard, I'd say there's a lot of fish in the sea,"
293,984042,987010,넌 몇 년 동안 물 속에서 수확이 없었어,but I watched you dangle your hook in the water for years.
294,987012,989646,절대 놔주지 마,Do not throw her back.
295,992216,996353,나도 그러고 싶지 않은데 이건 좀 아냐,"I don't want to, but this is kind of a deal breaker."
296,996355,998521,결혼을 취소하면 너네 엄마가 뭐라할까?,What's your mom going to say if you call off the wedding?
297,998523,999856,실망하시겠지,"Oh, it'll kill her."
298,999858,1001808,손주를 못 봐도 실망이 크겠지만,"On the other hand, if I don't give her grandchildren,"
299,1003228,1005946,어찌됐든 불효를 하게 되겠군,"So, either way, on the Mom front, I'm golden."
300,1008482,1011067,에이미한테  몇 시에 오라 했어?,What time did you tell Amy to be here?
301,1011069,1012986,8시,8:00.
302,1017441,1020243,회중시계는 좀 아니다,"Sheldon, that pocket watch is ridiculous."
303,1020245,1021444,무슨 소리야,Nonsense.
304,1021446,1024147,기관사처럼 보이잖아,I look like a train conductor.
305,1025967,1029169,에이미한테는  뭐라고 한 거야?,Under what pretext did you lure her here?
306,1029171,1032339,그냥 우리 집에서 놀자고 했지,"(knocking) I said, ""Hey, want to come over and hang out?"""
307,1032341,1034307,"다행이다,  뭔가 거창하게 꾸몄다면","Good, good, if you had said something clever,"
308,1034309,1036509,의심했을 수도 있어,she might've gotten suspicious.
309,1039731,1040963,쟤는 왜 왔어?,What's he doing here?
310,1040965,1042649,할 말이 있대,"Okay, he wants to talk to you."
311,1042651,1044401,난 얘기할 기분이 아냐,"Well, I don't want to talk to him."
312,1044403,1046469,너한테도 실망이다,"And I'm pretty disappointed in you, too."
313,1046471,1050073,오래가지는 않겠지만,Although we both know that won't last.
314,1050075,1052742,할 말 있으면 해봐,"Sheldon, you're up."
315,1052744,1053743,고마워,Thank you.
316,1053745,1056746,"에이미, 사과하고 싶어","Amy, I'd like to apologize."
317,1056748,1059082,네 논문은 대단해,Your accomplishment was impressive.
318,1059084,1062252,그리고 네가 자랑스러워,And I'm proud of you.
319,1065056,1066790,그건 코알라 볼 때 짓는 표정이잖아,We both know that's your koala face.
320,1066792,1068041,내가 뭐랬어,I told you.
321,1069460,1071628,선물도 사왔어,"Okay, look, he bought you this."
322,1071630,1074097,보석?,Jewelry?
323,1074099,1075498,장난해?,Seriously?
324,1075500,1077384,"쉘든,  넌 내가 아는 사람 중","Sheldon, you are the most shallow,"
325,1077386,1079269,제일 이기적인 놈이야,self-centered person I have ever met.
326,1079271,1081671,내가 이런 뻔한 수작에...,Do you really think another transparently manipul...
327,1081673,1083506,티아라다!,"Oh, it's a tiara!"
328,1083508,1085174,티아라!,A tiara! I have a tiara!
329,1085176,1087677,씌워줘,"Put it on me, put it on me, put it on me, put it on me,"
330,1093401,1095235,아름답다,You look beautiful.
331,1095237,1097320,"당연하지,  난 티아라를 쓴 공주야","Of course I do, I'm a princess, and this is my tiara!"
332,1107214,1109883,티아라는 좀 과했다,"You were right, the tiara was too much."
333,1115911,1118590,"하워드, 베르나데트가...",MRS. WOLOWITZ: Howard! Bernadette's...
334,1118591,1122426,금방도 지나갔네,"Oh, she slipped right by me."
335,1122428,1123978,조끼 돌려줄게,Here's your vest back.
336,1123980,1125363,"아냐, 너 가져",You should keep it.
337,1125365,1127231,언젠가 또 입을 수 있지,You could wear it again sometime.
338,1127233,1128482,언제?,Where?
339,1128484,1131986,"몰라, 사냥할 때?","I don't know, hunting?"
340,1131988,1133987,나도 손주를 볼 수 있게 잘 좀 해결해봐,MRS. WOLOWITZ: Don't forget to talk to
341,1139294,1140294,걱정 마요,"Don't worry, Ma."
342,1140296,1142380,민감한 주제지만  최선을 다할게요,"I will, as soon as I can figure out a way"
343,1148253,1150972,어머니께 말했어?,"I guess you talked to your mom, huh?"
344,1150974,1152456,속상해서,I was upset.
345,1152458,1154959,엄마가 위로를  잘 해주거든,"My mom can be a pretty good shoulder to cry on,"
346,1154961,1158763,엄마한테 로션 냄새가 나지만 참을만 해,if the smell of Bengay doesn't burn your eyes.
347,1158765,1162650,너한테 아이가  정말 중요한 것 같아,"Look, it's obvious having kids is really important to you,"
348,1162652,1165519,해결책을 생각했어,and I think I came up with a solution.
349,1165521,1167054,정말?,(laughing): Really?
350,1167056,1168573,뭔데?,That's great. What?
351,1168575,1172577,어차피 너보단 내가 더 많이 벌잖아,"Well, seeing as how I make way more money than you anyway,"
352,1172579,1175496,내가 일을 하는 동안 네가 아이를 봐주는 거야,what if I work and you stay home with the kids?
353,1175498,1177815,내가? - 응,Me? Yeah.
354,1177817,1179750,"응, 같이 만화도 보고","You know, you'll watch"
355,1179752,1181586,마술도 보여주고,and pull Cheerios out of their noses
356,1181588,1183153,다른 아이들이랑 놀면 재밌을 거야,"and go on play dates,"
357,1183155,1184922,나는 내 또래의 사람들과 어울리면서 인생을 즐길게,and I'll work and have conversations
358,1191263,1192597,응,Yeah...
359,1192599,1195549,그럼 됐지?,"Yay, so we're good."
360,1195551,1198886,그래,"Yeah, we're good."
361,1198888,1202139,따지고 보면 싸운 건 아니지만,"You know, I don't know if this counted as a fight,"
362,1202141,1204942,화해로 섹스 어때?,but how about some make-up sex?
363,1204944,1206277,좋지,I would love that.
364,1206279,1209280,"어, 귀 뒤에 저건 뭐지?",But what is that behind your ear?
365,1209282,1211015,콘돔이네,"Oh, look, it's a condom."
366,1211017,1271017,http://tbbt.tistory.com,"== sync, corrected by   =="
