,start,end,kor,eng
51,167245,168244,내가 고르는게 아냐,I don't get to pick it.
52,168246,169829,누군가 지어줘야해,The other guys have to give it to me.
53,169831,173850,내 별명은  '브라운 다이너마이트',"Oh. If I had one, it would be ""Brown Dynamite."""
54,174803,176204,내 말 못 들었어?,Are you not listening to me?
55,176223,179056,다른 비행사들이  지어주는 거라고,The other astronauts have to give you your nickname.
56,179657,180957,눈은 뜨고 있냐?,Are you not looking at me?
57,180959,182776,내가 바로  '브라운 다이너마이트'잖아,I   Brown Dynamite.
58,185046,187997,커피에 왜  설탕을 6개나 넣어?,Why do you put six sugars in your coffee?
59,187999,189832,식당에서 각성제를  구하기는 어려워서,Because the cafeteria doesn't offer
60,193221,195171,어젯밤 또 훈련했나봐,"Emergency drill night last night, huh?"
61,195173,197057,잘했어?,Uh-huh. - How'd you do?
62,197059,199392,내가 정확히 알려주지,I'll tell you exactly how he did.
63,199394,201511,준비성은 수준 미달이고,"""Readiness: unsatisfactory."
64,201513,203813,대부분 지시를 무시하며,"""Follows direction: barely."
65,203815,206316,태도는 좀 과했어,"""Attitude: a little too much."
66,206318,208151,종합적으로 봤을 때,"""Overall:"
67,208153,211488,큰 불에 타죽을  뿐만 아니라,"""not only will he probably die in a fiery inferno,"
68,211490,214040,계속된 투정으로  주변인의 기분을 잡칠 거야,"""his incessant whining would most certainly spoil"
69,217294,219462,너무 피곤해서  정신이 없다,"You know what, I can't even think straight."
70,219464,220696,집에 가야겠어,I'm going home.
71,220698,224167,이 미친놈은  너네가 집에 태워다줘,Will one of you guys give this nutbag a ride back later?
72,224169,225218,안돼,You can't go home.
73,225220,227703,4시에 치과에 데려다 줘야지,You have to take me to the dentist at 4:00.
74,227705,230173,버스 타고 가면 안돼?,Oh... can't you take the bus to the dentist?
75,230175,231874,물론 되지,"Of course I can. It's coming back,"
76,231876,233709,마취 상태라  돌아올 때가 문제야,"under the residual effects of the anesthesia,"
77,234930,236379,2년 전에,"Two years ago,"
78,236381,239065,잇몸 관리 후 버스를 탄 줄 알았는데,"after a deep gum cleaning, I thought I got on a bus"
79,239067,242068,멕시코로 가는 크루즈더라,but somehow wound up on a booze cruise to Mexico.
80,243771,246389,잇몸 관리인데 마취를 해?,They put you under for a cleaning?
81,246391,248908,안 그러면 내가 물거든,"Yeah, they have to-- I'm a biter."
82,248910,250944,"알아서 해, 쉘든","Whatever, Sheldon. I'm exhausted."
83,250946,252996,못 데려다 주겠다,I'm not taking you to the dentist.
84,252998,254280,"이봐, 틀렸어","Wrong, sir."
85,254282,257834,룸메이트 계약서 섹션 37b,Wrong. Under section 37-B of the Roommate Agreement--
86,257836,259836,기타 의무 중,"""Miscellaneous Duties""-- you are obligated"
87,259838,261404,넌 나를 치과에  데려다줄 의무가 있어,to take me to the dentist.
88,261406,264574,'의심스러운 유제품  대신 맡아주기' 밑에,"See? It's right here after ""providing a confirmation sniff"
89,267295,271214,룸메이트 계약서는  이제 지겨워,"You know what, I am sick of the Roommate Agreement."
90,273385,274634,말이 안돼,It's ridiculous.
91,274636,276636,"난 룸메이트지,  기사가 아냐","I'm your roommate, not your chauffeur."
92,276638,278805,난 그렇게  한가하지 않아,"You know, I had better things to do yesterday"
93,278807,281691,동네 모형기차 가게가 예전같지 않다고,"than drive you all the way to the ""good"" model train store"
94,283695,286696,더 먼 가게로 태워다달라 하다니,"has gotten ""too big for its britches."""
95,286698,288598,사실이거든,"Well, it"
96,288600,290266,모두 동의할걸,Ask anybody.
97,290268,291484,상관 없어,I don't care.
98,291486,292485,난 그만할래,I'm done.
99,292487,293820,잠깐,Hold on.
100,293822,297157,209항을 적용하는 거야?,Are you saying that you want to invoke Clause 209?
101,297159,298541,그게 뭔지도 몰라,"I don't know what that is,"
102,298543,301127,집에 가서 자도  되는 거라면 써야지,"but if it means I can go home and sleep, then yes."
103,301129,302128,잘 생각해,Think carefully here.
104,302130,304214,우리 사이의  우정이 중단되고,"Clause 209 suspends our friendship,"
105,304216,305774,룸메이트 계약서를  간소화시키지,and strips down the Roommate Agreement to
106,307169,308512,서로에게 지켜야  하는 의무는,Our responsibilities toward each other would
107,308537,310517,"월세, 공과금","only be rent, utilities"
108,310722,313056,그리고 고개를 끄덕이는 정도의,and a perfunctory chin jut of recognition
109,313058,314340,형식적인 인사 뿐이야,as we pass in the hall.
110,314342,315959,어이,'Sup?
111,319129,321648,서명은 어디에 할까?,Where do I sign?
112,321650,323683,여기,Right here.
113,323685,325418,손가락으로,Use your finger.
114,326187,328471,됐다,There. Done. All right.
115,328473,331024,우리는 이제 친구가 아냐,"That's it. We are now no longer companions,"
116,331026,332659,절친도 끝이라고,boon or otherwise.
117,332661,334477,그냥 아는 사람이지,We are not merely acquaintances.
118,334479,336613,토이스토리 주제가를 반대로 말하면,To amend the words of
119,336615,340583,넌 내 친구가 아냐,"""You have not got a friend in me."""
120,340585,341868,집에 가서  낮잠이나 자야겠다,I'm gonna go home and take a nap.
121,341870,344921,신경 껐으니  다른 사람한테 말해,"Yeah, well, tell it to someone who cares."
122,346090,348508,NASA에서 좋은 소식을 받았어,I got pretty exciting NASA news today.
123,348510,351160,다음 주 휴스턴에서 오리엔테이션을 한대,Next week I fly to Houston for orientation
124,351162,354464,무중력 배출 훈련도 있어,and zero-gravity elimination drills.
125,354466,355515,무슨 뜻이야?,What does that mean?
126,355517,358334,우주에서 똥 싸는 법을 배우는 거야,He's gonna learn to poop in space.
127,359970,363005,"할, 팟 베이의 문을 열어","Open the pod bay doors, HAL."
128,364058,367694,브라운 다이너마이트는 너한테도 어울린다,"Maybe   nickname should be ""Brown Dynamite."""
129,370281,372282,"안녕, 친구들","Hello, dear friends."
130,372284,374534,호프스태더 박사도,And Dr. Hofstadter.
131,375402,377570,왓썹,'Sup?
132,377572,379789,왓썹,'Sup?
133,379791,381407,미안,My apologies.
134,381409,382709,더 일찍 올 수 있었는데,"I would've been here sooner,"
135,382711,386028,버스가 다른 사람들을 태우려고 계속 멈췄어,but the bus kept stopping for other people to get on it.
136,386030,388414,만두 하나 남겼어,I saved you a dumpling.
137,388416,390550,이렇게 날 챙겨주다니,"Oh, your concern for me is touching."
138,390552,391885,내일 치과에 데려다 줄 때도 똑같이 하면 돼,It will serve you well
139,394372,395871,미안한데 난 바빠,"I'm sorry, Sheldon, I'm busy."
140,395873,398091,중독 관련 연구를 진행 중이야,I'm right in the middle of my addiction study.
141,398093,400193,실험실이 알코올 중독 원숭이로 가득 찼어,"I've got a lab full of alcoholic monkeys,"
142,400195,403162,내일은 무알코올 맥주로 바꾸는 날이야,and tomorrow's the day we switch them to O'Doul's.
143,403164,404614,여자친구로서  내 요구를 들어줘야지,You're my girlfriend
144,407285,409986,예전같지 않아,"Oh, where'd the magic go?"
145,411055,413022,"쉘든, 그런 목적으로 여자친구를 사귀지 않잖아","Sheldon, that's not what girlfriends are for."
146,413024,415391,넌 원래 목적도 모르는 것 같으니,"Although, you don't use them for what they're for,"
147,415393,417160,할 말이 없다,so what do   know?
148,423033,425118,하워드는 나한테 쇼핑을 시키거나,Howard doesn't make me do his shopping
149,425120,426753,치과에 데려다 달라거나,or take him to the dentist
150,426755,428671,세탁물 수거를 시키지 않아,"or pick up his dry cleaning, right?"
151,428673,430072,당연하지,Absolutely.
152,430074,432842,엄마 허리가 약해지면 네 차례야,"But when Ma's hips give out, you're up, kid."
153,434044,436930,에이미가 바쁘다면,"Well, if Amy's too busy, that gives the rest of you"
154,436932,439081,너네한테도 기회를 줄게,"an opportunity to make my life easier,"
155,439083,440216,다음에 쓸 회고록에  주석을 달아주지,thus assuring yourselves
156,441970,445221,"임시 제목은 You're Welcome, Mankind",tentatively entitled
157,445223,446556,시작하자,"All right, then,"
158,446558,449392,맡고 싶은 일이 있으면 소리 질러,just shout when you hear the task you want to undertake.
159,449394,450944,치과,"Uh, dentist."
160,454898,457283,한 바퀴 돌지 뭐,"Okay, w-we can circle back to that one."
161,457285,459786,구두 굽을 교체해야 되는데,"Um, well, who wants to take me Wednesday morning"
162,459788,462622,수요일 아침에  같이 갈 사람?,to get new heels put on my dress shoes?
163,465993,467109,누구 없어?,Anyone?
164,467111,469779,이런 기회를 놓치다니,Oh. That one had hoot written all over it.
165,469781,472465,다음은 피부과,"Um, all right, uh, dermatologist."
166,475285,477453,알레르기과,Allergist.
167,478138,481074,족부외과,Podiatrist.
168,481076,482976,이발소?,Supercuts?
169,482978,485561,이번은 좀 재밌는 건데,"Okay, okay, here's a fun one."
170,485563,487797,액자가 필요하고,"Um, I need a new picture frame"
171,487799,490483,스웨덴 미트볼이 먹고 싶어,I have a hankering for Swedish meatballs.
172,490485,493653,나랑 같이  이케아 갈 사람?,Who wants to spend the day with me at IKEA?
173,495155,496689,미트볼은 맛있던데,Their meatballs are pretty good.
174,496691,497323,뭐라고?,What's that?
175,497325,498574,아냐,"Nothing, nothing."
176,500944,502662,"안녕, 스튜어트","Hello, Stuart."
177,504315,505948,뭐 찾는 거 있어?,Can I help you find something today?
178,505950,507450,아니,"No, no."
179,507452,508651,집에 있다가,I was just sitting at home
180,508653,510787,내가 9번째로 좋아하는 사람이,thinking about how it might be nice to catch up
181,510789,512288,어떻게 지내는지 궁금해졌어,with my ninth favorite person.
182,512290,514290,9번째?,Ninth?
183,514292,516292,한 단계 올라갔어,You moved up one.
184,516294,519829,소말리아에 사는 펜팔이 해적에 납치됐거든,My pen pal in Somalia was kidnapped by pirates.
185,521598,523349,잘 지내?,"So, uh... how are you?"
186,523351,525134,별로야,Uh... not so good.
187,525136,528221,정신과 의사가 자살했어,My shrink just killed himself and...
188,528223,530623,유서에는 나를 탓했지,blamed me in the note.
189,532976,535177,좋아,Great. Great.
190,536447,538481,가족은 잘 지내?,"So, what's new with your family?"
191,538483,540700,엄마는? 살아 계셔?,How's your mother? Is she alive?
192,540702,542201,응,Yeah.
193,542203,544771,아빠는?,And your father? Alive?
194,544773,545872,응,Yes.
195,545874,547657,"할아버지, 할머니는?","How about your grandparents, they alive?"
196,547659,549876,아니,No.
197,549878,551444,유감이다,"Oh, I'm so sorry for your loss."
198,552529,553746,분위기 전환을 위해,"On a cheerier note,"
199,553748,557050,오후에 치과  가려고 하는데,I have a teeth-cleaning appointment this afternoon.
200,557052,561036,"날 데려다 주지  않을래, 친구야?","What do you say you take me over there, buddy boy?"
201,561038,563840,치과에 데려다 달라고?,"I'm sorry, you want me to take you to the dentist?"
202,563842,565925,보장을 하기는 어렵지만,"Yes. Now, I can't make any promises,"
203,565927,567343,부탁을 들어주면,but that's the sort of thing
204,567345,569412,8번으로 한 단계 오를 가능성도 있어,that gets a fella on the short list
205,572150,573449,"쉘든, 난 근무 중이야","Sheldon, I'm working."
206,573451,575384,데려다 줄 시간 없어,I can't take you to the dentist.
207,575386,578154,그리고 분명히 강조하는데,Also-- and I can't stress this enough--
208,578156,581257,데려다 주고 싶지도 않아,I don't   to take you to the dentist.
209,581259,584243,친구들은 서로 도와주는 건데,"Can't help a friend out in a time of need, huh?"
210,584245,586646,네 당담의사가 왜 죽었는지 알겠다,I see where your therapist was coming from.
211,595945,599614,비행사 별명이 떠올랐어,"Ooh, ooh! What about we make your astronaut nickname"
212,599616,602984,하워드 버즈 왈로위츠,"Howard ""Buzz"" Wolowitz?"
213,602986,604986,버즈는 안돼,"You can't do ""Buzz."""
214,604988,606555,누가 쓰고 있잖아,"""Buzz"" is taken."
215,606557,609307,버즈 라이트이어는 실존 인물이 아니야,Buzz Lightyear is not real.
216,611360,614846,장난감을 말한 게 아냐,"No, that's not what I'm talking about."
217,614848,617983,버즈가 자신이 진짜인 줄 알았을 때를 말하는 건가?,"Well, are you talking about when he   he was real?"
218,620786,623054,아니,No.
219,623056,625290,그럼 크래쉬는?,"Okay, um... how about ""Crash""?"
220,625292,627458,하워드 크래쉬 왈로위츠,"Howard ""Crash"" Wolowitz."
221,628561,630128,우주에 가는데,"Yeah, terrific. The other astronauts"
222,630130,632130,'추락'이라는 별명을 가진 놈을 누가 데려가?,would love to go hurtling through space
223,633634,636484,그렇다면...,"All right, um, how about..."
224,636486,639137,로켓 맨?,"Oh, how about ""Rocket Man""?"
225,640606,643024,"괜찮다, 하워드 로켓맨 왈로위츠","That's not bad, Howard ""Rocket Man"" Wolowitz."
226,643026,644776,좋긴 좋은데,"Yeah, it's great, but I told you,"
227,644778,646244,내가 고르는 게 아니라고,I don't get to pick my nickname.
228,646246,648113,다른 비행사들이 지어주는 거야,It has to come from the other astronauts.
229,648115,650532,지어주도록 만들면 되지,Maybe there's a way to get them to come up with it.
230,650534,652500,어떻게?,Like how?
231,652502,654502,한때는 던컨 요요를  들고 다녔어,"Once I tried carrying around a Duncan yo-yo,"
232,654504,657655,애들이 던컨이라  불러주길 바랬어,hoping the other kids would start calling me Duncan.
233,657657,659457,효과는?,Did it work?
234,659459,662611,"아니,  꼬랑내라고 부르던데","No, they ended up calling me Sock Mouth."
235,663546,664996,요요를 뺏기고,Because they took away my yo-yo
236,664998,666998,내 입에  양말을 쳐박았어,and stuffed their socks in my mouth.
237,669268,673021,벨소리를 '로켓 맨'으로 바꾸고,"Okay, uh, what if we make ""Rocket Man"" your ringtone,"
238,673023,675557,비행사들이랑 같이 있을 때,"and the next time you talk to those guys,"
239,675559,677175,내가 전화를 걸게,I'll call you and they'll hear it.
240,677177,678810,씨를 심는 거야,Plant the seed.
241,678812,680679,나쁘지 않네,That's actually not a terrible plan.
242,680681,684182,브라운 다이너마이트니까,"They don't call me ""Brown Dynamite"" for nothing."
243,689989,691823,치과에는 갔어?,"Hey, did you ever make it to the dentist?"
244,691825,693124,필요 없어,Not necessary. No.
245,693126,695660,집을 방문해주는 치아 관리사를 찾았어,I found a service that'll send a van to your house
246,697047,699214,주로 개를 대상으로 하지만,"Mostly they cater to dogs, but..."
247,701133,703551,전화를 해보니 꽤 호의적이었어,...the fellow on the phone seemed to have an open mind.
248,703553,705420,"이봐, 쉘든","All right, Sheldon,"
249,705422,707472,치과에 꼭 가야한다면,"if you need me to take you to the dentist,"
250,707474,708840,내가 데려다 줄게,I will take you to the dentist.
251,708842,711393,드디어 정신을 차리고,Are you suggesting that you've come to your senses
252,711395,714229,룸메이트 계약서를 다시 성립시켜,and wish to reestablish the mutual benefits that stem
253,714231,716231,서로 이익을 챙기자는 거야?,from full participation in the Roommate Agreement?
254,716233,717382,응,Absolutely.
255,717384,719234,네가 서른이 되도록,If you admit that you're a 30-year-old man
256,719236,721236,혼자 사는 법도 못 배웠다고 인정하면,who's incapable of functioning on his own.
257,721238,726074,꼬랑내가 선방했네,"Ooh, Sock Mouth's got him on the ropes."
258,726076,727742,그런 건 인정 못해,I will admit nothing of the sort.
259,727744,728943,실례 좀 할게,"And now if you'll excuse me,"
260,728945,730662,치과 의사한테  상담을 하려고,I have to call my dentist and see
261,730664,733348,샴푸랑 손톱 관리도 받을 수 있는지,if I can also get my hair shampooed and my nails clipped.
262,745294,747412,"다행이다, 너네도 불이 안 들어오네","Oh, good, your power's out, too."
263,747414,748546,그게 뭐가 다행이야?,Why is that good?
264,748548,750215,지난 달에,"(sighs) Because last month,"
265,750217,752083,전기세 대신 스타벅스  기프트카드를 보냈어,"I sent the electric company a Starbucks gift card,"
266,752085,756104,사과문이랑 브라만 입은 사진 몇 장도,"an apology note, and a few snapshots of me in a bra."
267,756906,758390,정전이다,(Klaxon sounds) Power failure.
268,758392,760591,정전 행동요령을 따르시오,Implementing power-failure protocol.
269,760593,763611,바닥에 칠했던 야광 비상탈출 안내판은?,What happened to all your glow- in-the-dark-emergency-exit stuff
270,765565,767899,발암성 물질이 있더라고,"Oh, that was wildly carcinogenic."
271,767901,769434,아무튼,Anyway...
272,769436,771236,이젠 친구가 아니라  넌 혜택을 못 받겠군,it's too bad you're no longer entitled
273,772989,776007,난 이런 비상사태를 대비해 철저히 준비했거든,because I happen to be extremely prepared
274,777160,779744,헤드라이트로 비추는 건 보지 말도록,Please try not to see anything by this light.
275,779746,781463,널 위한 게 아냐,It's not for you.
276,782948,785667,"그냥 정전이잖아, 곧 다시 들어오겠지",It's just a blackout; I'm sure the power will be back on soon.
277,785669,787502,도너 일행 중 그렇게  말한 멍청이가 있겠지,And I'm sure some fool in the Donner party
278,787504,789304,눈이 곧 멈출 거라고,said the snow would stop any day now.
279,791123,793708,그 놈이 제일 먼저 먹혔다면 좋겠네,I like to think they ate him first.
280,794677,796511,집에 양초가 좀 있어,"You know, I got some candles in my apartment."
281,796513,798396,정전 중에 초를?,But candles?! During a blackout?!
282,798398,800131,미쳤어? 불 나면 어쩌려고,Are you mad? That's a fire hazard.
283,800133,801049,패서디나 수도전력국은,"No, Pasadena"
284,802436,804686,안전한 야광  스틱을 권장했어,the far safer glow stick.
285,804688,806905,그게 야광 스틱이야?,You call that a glow stick?
286,812912,815413,이 정도는 되야지,is a glow stick.
287,815415,817148,가자,"Come on, let's go."
288,817150,819117,잠시만,"Before you go, consider this."
289,819119,822587,해양 전력 공급소가 있어서,Not only do I have a deep-cycle marine battery power source
290,822589,823755,엔터테인먼트 시설을 평소처럼 활용할 수 있어,which is more than capable
291,825175,826574,BBC 시리즈  적색왜성 61편과,I also have
292,830263,833598,피들페들도 있어,and Fiddle-Faddle.
293,833600,835216,맘껏 즐길 수 있어,All yours
294,835218,837969,룸메이트 계약서를 다시 성립시키면,if you're willing to reinstate the Roommate Agreement.
295,837971,841990,"우리 집에 와인 있어, 심심하면 뽁뽁이 터치자",I've got wine at my place and some bubble wrap we could pop.
296,846529,847729,곧 올 거야,"Oh, he'll be back."
297,847731,849447,와인과 어둠 속에 여인이라,Wine and a girl in the dark--
298,849449,851866,지루해 죽을 걸,he's gonna be bored out of his mind.
299,853068,855403,와인과 뽁뽁이를 위하여,To wine and bubble wrap.
300,856973,859958,쉘든의 역삼투압 장치 시연도 보고 싶지 않아,And to not having to watch Sheldon demonstrate
301,861711,864212,오줌을 식수로 바꾸는 거야,that converts urine into drinking water.
302,866215,868249,걸스카웃 친구  태미가 말했는데,"You know, in Girl Scouts, Tammie Dineesha said"
303,868251,870502,스타킹으로도 가능하대,you could do that with panty hose.
304,870504,873388,안 되더라,"Boy, was she wrong."
305,873390,876508,섹스할까?,"Anyway, you want to make out?"
306,876510,879477,아직 베타 테스트 중이라,"I thought because our relationship's in a beta test,"
307,879479,881813,천천히 하는 거 아니였어?,you wanted to take things slow.
308,881815,883114,그래,Okay.
309,883116,885917,천천히 애무부터 할까?,Do you want to make out slow?
310,885919,890822,입 속에 달팽이가 있는 것처럼 느껴질 거야,I can go so slow it'll be like there's a snail in your mouth.
311,896612,899397,"이것 말고는 할일이 없어, 넌 운이 좋다","Well, lucky for you, there's nothing else to do right now."
312,901650,903117,"잠시만, 레너드","Excuse me, Leonard."
313,903119,904402,원래 노크하고  들어오지 않아?,Since when don't you knock?
314,904404,906621,네 유일한 장점이였는데,It's like the only good thing about you.
315,906623,909374,그런 호의를  베풀 시간 없어,"Social niceties have been suspended, Leonard."
316,909376,911009,비상사태라고,We're in a state of a emergency.
317,911011,912410,우리는 어둠의 혼란에 빠져있어,The world has
318,914180,917765,야만과 무법의 세계야,Lawlessness and savagery are the order of the day.
319,917767,919450,무슨 일인데?,"Fine, what is it?"
320,919452,920869,마시멜로를 굽고 있어,I'm making s'mores.
321,922054,923354,마시멜로 냄새를 맡고 놀랄까봐 알려주는 거야,I wanted to alert you
322,924757,927692,근처 캔디 공장에 화재가 발생한게 아니라고,and thought a nearby candy factory was on fire.
323,927694,929911,마시멜로? 맛있게 먹어,"S'mores, huh? Good for you."
324,929913,932897,같이 맛있게  먹을 수도 있어,"Yes, or good for us"
325,932899,934115,여기에 서명을 하고,if you sign here
326,934117,936067,룸메이트 계약서를  원상복귀한다면,and reinstate the full Roommate Agreement.
327,936069,937285,"아냐, 됐어","No, thanks. I'm good."
328,937287,938769,정말?,Really?
329,938771,940405,그래,Huh! Okay.
330,940407,943324,그럼 혼자서 먹지 뭐,"In that case, I will have a s'more by myself."
331,943326,946411,그리고 더 먹을 거야,And then I'm gonna have s'more.
332,949999,951949,혼자서,By myself.
333,951951,954135,저런 - 동정하지 마,"Aw. - No, don't ""aw"" him."
334,954137,955670,다 자기 잘못이야,He brought this all on himself.
335,955672,957338,슬퍼하잖아,But he's sad.
336,957340,958256,"아니, 미친 거야","No, he's crazy."
337,958258,959790,가끔 미친 상태가 슬픔으로 보이기도 하는데,Sometimes crazy looks like sad
338,959792,962176,속으면 안돼,so it'll suck you back in.
339,962178,965980,친구를 그리워하는 것 같아,I think he misses his little buddy.
340,967483,969601,알았어,Fine.
341,969603,971102,약속은 지켜줘,"But mark my words,"
342,971104,974772,천천히 섹스를  하기로 했잖아,"this frustrating, bogus teenage make-out session is not over."
343,984116,986651,초는 위험하다며,I thought you said candles were dangerous.
344,986653,988770,이건 분젠버너야,This is a Bunsen burner.
345,990272,993458,난 과학자야,I'm a scientist; I know what I'm doing.
346,993460,995660,젠장,"Oh, drat."
347,1001334,1005336,오줌 4리터로  만든 물인데,It took me a gallon of urine to make that water.
348,1008390,1010358,"쉘든, 그만하자","Listen, Sheldon, this is stupid."
349,1010360,1012026,친구로 못 남을 이유가 없잖아,I don't see why we can't be friends.
350,1012028,1013678,치과에 데려다 주고,And I'm willing to drive you around
351,1013680,1015012,친구로 도와주고 싶어,and help you out with stuff.
352,1015014,1016180,하지만 계약서에 얽매이고 싶지 않아,I just don't want to do it
353,1017684,1019317,뭘 제안하는 거야?,What are you proposing?
354,1019319,1021486,예전처럼 하자고,That we go back to the way things were.
355,1021488,1023404,널 위해 뭔가 해주며,"But when I do something for you,"
356,1023406,1025206,고마움을 표현하면 좋겠어,you show a little appreciation.
357,1025208,1027692,어떻게?,And how would I do that?
358,1027694,1030378,고맙다고 말해,"You say ""thank you."""
359,1030380,1033197,매번?,Every time?
360,1033199,1036000,불가능하지 않잖아,It's not crazy.
361,1036002,1038386,역제안을 할게,Counter-proposal.
362,1038388,1040538,룸메이트 계약서를 원상복귀하고,We reinstate the full Roommate Agreement
363,1040540,1042206,조항을 추가하는 거야,with the following addendum:
364,1042208,1045893,어버이 날과 비슷하게,"in the spirit of Mother's Day or Father's Day,"
365,1045895,1049180,하루를 지정해서,"once a year, we set aside a day to celebrate"
366,1049182,1051382,너한테 고마워할게,"all your contributions to my life,"
367,1051384,1054986,셀제로 받은 도움과 네가 착각한 것도 포함,both actual and imagined by you.
368,1056155,1058072,레너드의 날이라 부르자,We could call it Leonard's Day.
369,1058074,1061909,좀 괜찮은데,I kind of like the sound of that.
370,1061911,1063060,그렇겠지,Of course you do.
371,1063062,1064328,너와 관련된 거라면 다 좋아하잖아,"It's about you, like everything else."
372,1064330,1067081,다행이다,"Oh, thank goodness."
373,1067083,1070568,물 한 컵을  만들 수 있겠군,I don't think I had it in me to make another glass of water.
374,1070570,1073571,레너드의 날에는 네가 아침 차리는 거야?,"So, do I get breakfast in bed on Leonard's Day?"
375,1073573,1074622,아니,No.
376,1074624,1075707,네 자리에 앉아도 돼?,Can I sit in your spot?
377,1075709,1076708,아니,No.
378,1076710,1078576,온도 조절해도 돼?,Can I control the thermostat?
379,1078578,1079260,아니,No.
380,1079262,1080762,카드는 받아?,Do I get a card?
381,1080764,1082580,물론이지,Of course you get a card.
382,1083716,1085416,레너드의 날이잖아,It's Leonard's Day.
383,1086185,1087802,관리인이 알려줬어,"Hey, guys, the building manager said"
384,1087804,1089353,누가 스위치를 내려서 잠깐 전기가 나간 거래,the reason the power went out is
385,1095277,1097361,그렇군,Really.
386,1099097,1100431,"누가 그랬을까, 쉘든?","Who do you think did that, Sheldon?"
387,1100433,1105203,모르지,"Oh, I don't know."
388,1106321,1108956,누군지 모르지만,"But whoever that mystery man was,"
389,1108958,1110658,참 고마운 사람이네,"you should be eternally grateful,"
390,1110660,1114278,그 분이 없었다면 레너드의 날도 없잖아,"for without him, there would be no Leonard's Day."
391,1114280,1116264,레너드의 날?,Leonard's Day?
392,1116266,1117331,부담 갖지 마,"Oh, no pressure."
