,start,end,kor,eng
67,212758,215592,우린 작전들을 짜야돼,I thought we should establish a chain of command.
68,215594,217061,그러니까 내가,"Now, it goes without saying"
69,217063,219013,"너희 셋보다 뛰어나다는 걸 ㅤㅃㅒㅤ면,","that I would outrank the three of you,"
70,219015,221983,"의문이 남아있지, 바로 작전을 얼마나 짜야 하는가? 야","but the question remains, by how much?"
71,221985,223234,"자,","Now,"
72,223236,225870,나를 별 네개짜리 장군인양 쳐다보지 마,"I don't see me as some four-star general,"
73,225872,227788,그런 장군은 본부 뒤에서 탁상공론이나 하고,back at HQ riding a desk
74,227790,229907,국방 비서랑 골프나 치잖아,and playing golf with the Secretary of Defense.
75,229909,231959,그렇다고 내가 병장 쿠퍼가 될수는 없어,"But I also can't be Sergeant Cooper,"
76,231961,233377,왜냐하면 그렇게 된다면,because that might lead you
77,233379,235746,너희들이 나를 regular joe(규칙적인 joe?) 처럼 볼꺼 같으니깐,to think of me as just a regular Joe.
78,235748,238282,"생각이 좀 필요하겠지만, 너희가 그런다면.",This might take some thought. As you were.
79,238284,240051,너 무슨 문제있냐??,What the hell is wrong with you?
80,240053,241719,"그래, 어쩜 그럴 수가 있어?","Yeah, how could you do that?"
81,241721,244255,네가 뭔 상관인데? - 난 레너드 친구야!,What is it to you? - I got his back.
82,244257,246123,"그래, 맞아. 넌 그냥 질투가  난 것 뿐이지 왜냐하면","Yeah, right. You're just jealous because it turns out"
83,246125,247624,페니에게 내가 레너드 다음으로 2빠니까!,I'm Penny's number two choice after Leonard.
84,247626,251479,"야, 내가 베르나데트랑 안 사겼으면","Hey, if I wasn't engaged to Bernadette,"
85,251481,253097,아마 그건 나였을껄??,that totally could have been me.
86,254016,256100,아놔 좀! 쉘든이 차라리 낫겟다,"Please. Sheldon would have been before you,"
87,256102,259153,아님 너희 대신 고자가 낫겠어!,and he might not even have genitals!
88,259155,260521,"왜케 신경쓰는데?!   90 00:04:20,523 --> 00:04:21,806 넌 내 여동생이랑 사귀고",Why do you care so much?
89,261808,263574,나랑 페니는 사랑한단 말야..,and Penny and I are in love.
90,263576,264909,뭐???!!!!,BOTH: What?!
91,264911,268162,"여러분, 잠깐 참견을 하자면,","Gentlemen, if I may interject,"
92,268164,270481,제 계급을 대위로 정했다는 걸 알리고 싶습니다,I've decided my rank will be captain.
93,270483,273334,"대위가 커크, 크런치와 캥거루에게 적합했다면,","If it's good enough for Kirk, Crunch and Kangaroo,"
94,273336,275503,나한테도 그럴꺼야,it's good enough for me.
95,275505,277738,너와 페니는 사랑하지 않아,You're not in love with Penny.
96,277740,279123,"아냐, 사랑해!","Yes, I am."
97,279125,283044,카마데마 신이 우리에게 꽃으로 만발한 사랑의 화살을 쏜거야,The god Kamadeva has shot us with his flowery arrows of love.
98,283046,284178,누구?,Who?
99,284180,285563,그는 힌두 버전의 큐피트야,"He's the Hindu version of Cupid,"
100,285565,289016,근데 큐피트보다 나아 왜냐면 거대한 앵무새를 타고 다니거든,"but way better, because he rides a giant parrot."
101,289018,293104,"아놔, 라지! 넌 너에게 웃어주는 여자면 전부 사랑에 빠져","Raj, come on. You fall in love with any girl who smiles at you."
102,293106,296357,한달 전에는 하워드 약혼자한테 시까지 써놓고선!!,"A month ago, you were writing poems about his fiancee."
103,297342,299443,잠깐만. 뭐라고?,I'm sorry. What?!
104,299445,302480,"말도 안돼, 말도 안되는 소리야",Rubbish. He's talking rubbish.
105,302482,305682,"""오, 베르나데트. 내 클라리넷을 연주해주오""","""Oh, Bernadette, please play my clarinet."""
106,307018,310371,그건 아무에게나 할수 있는 말이야,That could have been about anyone.
107,311289,312689,"근데, 넌 걱정할 필요가 없어","Besides, you have nothing to worry about,"
108,312691,316527,왜냐면 난 이제 쿠스라페니의 어두운 반쪽이거든,because now I'm the dusky half of Koothrapenny.
109,317329,319630,"아참 기록에 의하면, 난 고자가 아니야","For the record, I do have genitals."
110,320865,323784,"내 물건은 기능적이고, 예술적으로 뛰어나지",They're functional and aesthetically pleasing.
111,331810,333961,(헐..),(groans)
112,334763,337047,흐음.,Well.
113,338216,339266,(똑똑),(knocking)
114,339268,341635,오.. 나가요!,Oh. Coming.
115,341637,343137,"그래, 괜찮아.","Yup, that's good."
116,343139,345489,와인잔은  있었어야 해,Wine glasses   have handles.
117,347242,350277,알콜 섭취의 주기를 잘 지키고 있구나,Keeping accurate track of your alcohol intake.
118,350279,352530,좋은 생각이야 네가 술을 덜 마실때,Smart idea considering how trampy you get
119,352532,354231,휘청거리던거에 비하면,when you've had a few.
120,354233,356016,내가 뭘 저질렀는지 들었냐...?,You heard what I did?
121,356018,357752,"음, 난  네가 했는지 알아","Well, I heard   you did."
122,357754,359003,(아오..),(grunts)
123,359005,361705,오 신이시여,"Oh, my God,"
124,361707,363407,난 모든걸 망쳤어!,I screwed up everything.
125,363409,365009,난 레너드에게 상처를 줬다고..,I hurt Leonard.
126,365011,366210,라지한테도 마찬가지고..,I hurt Raj.
127,366212,368012,"도데체, 난 뭐가 문제일까?","I mean, what is wrong with me?"
128,368014,370080,내가 무슨 두 명인것 같애..,I feel like two totally different people--
129,370082,373300,지킬 박사와 창녀같이,Dr. Jekyll and Mrs. Whore.
130,373302,375636,너무 그러지 마,Don't be so hard on yourself.
131,375638,378472,캐서린 여제라는 이야기를 알어?,Do you know the story of Catherine the Great?
132,378474,379440,아닝.,No.
133,379442,380757,그녀는 러시아를 통치했지,She ruled Russia
134,380759,382443,"그리고 1700년대 후반의 한 밤에,","in the late 1700s, and one night,"
135,382445,384261,그녀는 성적으로 흥분했지,"when she was feeling particularly randy,"
136,384263,386113,그녀는 복잡한 도르래의 원리를 이용해서,she used an intricate system of pulleys
137,386115,389083,말과 친밀한 관계를 가졌지,to have intimate relations with a horse.
138,389085,391652,미..미안한데,I'm... I'm sorry.
139,391654,393370,그게 나랑 무슨 상관이지?,What does this have to do with me?
140,393372,396407,그녀는 종간 접목으로의 문란한 생활을 했지만,"She engaged in interspecies hanky-panky,"
141,396409,398959,"사람들은 아직 그녀를  ""여제""라고 부르잖아","and people still call her ""Great."""
142,398961,400444,난 네 평판이 아직 살아있다고 믿어,I'm sure your reputation can survive
143,400446,402963,네가 북실북실한 인도 꼬맹이와  했어도 말이야,you shagging a little Indian boy.
144,406802,408803,(노크),(knocking)
145,408805,410337,(한숨),(sighs)
146,412174,414091,이 망할 놈아!,You jerk face!
147,415427,416577,하워드한테 뭐라고 지껄였어??,What did you tell Howard?!
148,416579,418846,우리 사이에 썸씽이 있었다고??,Did you say there was something going on between us?
149,418848,420047,그는 그렇다고 알잖아!,Because he thinks there is!
150,420049,422516,"빌어먹을, 그는 미쳐가고 있어!",He's completely freaking out!
151,422518,425269,안으로 모시겠습니다,"Please, come in."
152,425271,427638,뭐가 문제야?!! - 어...,What the hell is wrong with you?! - Well...
153,427640,430741,"네가 언제나 나한테 잘해 줘서, 나를 좋아하는줄 알았어","You were always so nice to me, I thought maybe you liked me."
154,430743,434512,난 누구에게나 잘해줘!,I'm nice to everyone!
155,434514,436413,미안해..,I'm sorry.
156,436415,438365,"망할, 당연하지! 미안한게 당연해!","Damn right, you're sorry!"
157,438367,441952,그리고 하워드한테는 우리 사이에 아무것도 없었다고 전해!,And you tell Howard there's never been anything between us!
158,441954,444922,"당연하지. 저기, 베르나데트? - 뭐!!","I will. Hey, Bernadette? - What?!"
159,444924,447007,니가 보기에 내가 페니와 사랑하는것 같애?,Do you think I have a shot with Penny?
160,447009,449159,어 당연하지! 넌 존나 귀여우니까!,Of course you do. You're a cutie pie!
161,449161,452162,이세상 어느 여자라도 너랑 사귀면 기뻐서 미쳐 날뛸껄!!,Any girl would be lucky to have you!
162,455333,457501,그거 알아? 난 이런일 이미 겪어 봤어,"You know, I've done this before."
163,457503,459019,유치원에서,"In kindergarten,"
164,459021,460971,난 휴회 기간동안 제이슨 소렌센과 결혼하기로 되 있었어,"I was supposed to marry Jason Sorensen at recess,"
165,460973,462773,근데 수업이 끝나니깐,"but by the time my class got out there,"
166,462775,465059,걘 이미 첼시 히멜팜과 약혼했더라,he was already engaged to Chelsea Himmelfarb.
167,466194,467344,그래서 내가 뭘 했는지 알아?,So what did I do?
168,467346,468979,정글짐에 거꾸로 매달려서,"Hung upside down from the monkey bars,"
169,468981,472449,남자얘들이 내 팬티를 보게 내버려 뒀지,let all the boys see my underpants.
170,472451,473734,자신을 자책하지 마,You can't blame yourself.
171,473736,476353,"네 전두엽이 너를 기뻐하게 하는데 실패하면,","When your prefrontal cortex fails to make you happy,"
172,476355,479022,상대를 가리지 않은 성행위가 너에게 필요한 도파민의 홍수를 선물할거야,promiscuity rewards you with the needed flood of dopamine.
173,479024,483527,"우리 신경생리학자들은 이걸 ""생크 반응""이라고 부르지","We neurobiologists refer to this as the ""skank reflex."""
174,483529,484962,야,You know what?
175,484964,486547,여기서 나가자,Let's get out of here.
176,486549,487831,어디로 가는건데?,Where are we going?
177,487833,489700,내가 벗은걸 본 사람이 없는 곳으로,Somewhere where no one's seen me naked.
178,489702,491552,꽤 멀리 가야 할꺼야..,We may have to drive awhile.
179,491554,493420,으흠.,(clears throat)
180,499261,502680,미묘하게 좋은 패가 아냐. 안그래?,"Subtlety isn't her strong suit, is it?"
181,502682,505015,네 집에서 며칠동안만 지내도 돼?,Can I stay at your place for a few nights?
182,505017,506150,정말?,Really?
183,506152,509339,베프가 우리집에서 자는거라니..와!,A best friend sleepover? Yay.
184,510573,512740,와..당연하지..와아..!,"Yeah, sure. Yay!"
185,512742,514608,"우린 팝콘을 만들고, 밤을 새고,","We'll make popcorn, stay up all night"
186,514610,517578,내 비밀 언어를 가르쳐줄거야. 옵!,"and I'll teach you my secret language, Op."
187,517580,519663,정말 재밌겠다 - 아냐,Sounds great. - Nope.
188,519665,522666,"정말 ""잼 있 그 에있 다우""인거지","Sounds ""Gop Rop E A Top."""
189,522668,525536,"ㅋㅋ그래 난 이제 짐 좀 챙길게 - 아냐, 그게 아냐","Yeah, I'm gonna go pack a bag. - No, you're not."
190,525538,530174,"Yeah, I'm gonna go pack a bag. 넌 이제 ""지므 조오음 챙ㅤㄱㅣㄺ읽에.""지.","You're gonna ""Pop A Cop Kop A Bop A Gop."""
191,535764,538215,정말 이 망할 위장 군복 입어야돼?,Do we really have to wear this camouflage crap
192,538217,540267,페인트볼 하려고?,to play paintball?
193,540269,541552,누가 말한거지?,Who said that?
194,541554,543771,"레너드, 네 목소리가 들려","Leonard, I can hear your voice,"
195,543773,545723,근데 보이질 않아!,but I can't see you.
196,545725,549276,"난 안해, 쉘든","I'm not in the mood, Sheldon."
197,549278,551145,오! 거기 있었구나!,"Oh, there you are!"
198,551147,553096,레너드,"Leonard,"
199,553098,556450,네가 최근 일어난 일에 속상한거 알아,"I know you're upset about recent events, and"
200,556452,557952,그리고 널 도와줄 사람이 여기 있어,I have someone here to help.
201,557954,559620,에이미랑 이야기하고 싶지 않아,I don't want to talk to Amy.
202,559622,562606,아냐 에이미가 아냐,"No, it's not Amy."
203,562608,564575,"얘야, 잘 지냈니?","Hello, dear."
204,564577,566577,우리 엄마를 불렀어?!,You called my mother?
205,566579,567795,오 레너드,"Oh, Leonard,"
206,567797,570748,지금이 옳고 그름을 따질 때야?,is it really necessary to caption the obvious?
207,570750,574068,얘는 어릴 때부터 저랬어.,He's been like that since he was a toddler.
208,574070,576053,"""봐, 엄마! 나비다!""","""Look, Mommy-- a butterfly."""
209,576055,578439,짜증나지,Maddening.
210,579791,581558,무슨 일인데요 뭘 원하는데요,What's going on? What do you want?
211,581560,582843,쉘든이 알려줬어,Sheldon informed me
212,582845,585062,네가 심리적 격변을 겪고 있다고,"that you're experiencing an emotional upheaval,"
213,585064,586497,그래서 도와주려 왔지,and I'm here to help.
214,586499,588999,정말 기분좋네요,That's so nice.
215,589001,591452,자 이제 현실로 돌아와서,And we're back to the obvious.
216,592654,594188,"그래, 무슨 일이니?","Now, what's up?"
217,594190,597691,음...어...그래요,"Well, uh... okay."
218,597693,599743,어..,Um...
219,599745,601996,페니와 다시 사귀고 싶진 않아요,I don't want to get back together with Penny.
220,601998,605282,"노력해봤지만, 미친 짓이었고, 잘 돼지도 않았죠","We tried it, it was crazy, it didn't work,"
221,605284,606784,근데 나는 받아들일수가 없어요,but I can't deal with the fact
222,606786,608869,내 친구 라지와 페니가 잤다는게..,that she slept with my friend Raj.
223,608871,611154,"그리고 나서 전 라지 동생 프리아가,","And then I find out that Raj's sister Priya,"
224,611156,613624,여덟 달이나 사귀었는데,"who I've been going out with for eight months,"
225,613626,615092,인도로 돌아간다는걸 알았죠,is moving back to India.
226,615094,618495,그래서 전 완전히 심란하고 너무 외로워요,So I'm just completely confused and alone.
227,618497,620014,이해한다.,I understand.
228,620016,621665,조언해주실 거라도?,Got any advice?
229,621667,623851,응. 기운내,Yes. Buck up.
230,625270,626970,저기요?,Excuse me.
231,626972,628555,엄마는 부모자식간의 관계와 발달에 대해서는,You're a world-renowned expert
232,628557,630307,세계적으로 전문가잖아요,"in parenting and child development,"
233,630309,632342,"그런데 고작 한다는 말이 ""기운내""에요??","and all you've got is ""Buck up""?"
234,632344,634144,미안하구나,Sorry.
235,634146,635863,기운내 이 계집얘야,"Buck up, sissy pants."
236,637532,639316,..고마워요 엄마 한참 낫네요,"Thanks, Mother. I feel much better."
237,639318,641285,내 도움이 더 필요하다면,"If you need any more help from me,"
238,641287,643704,아마존에서 내 책을 살 수 있어,my books are available on Amazon.
239,643706,645906,끈다,Logging off.
240,650649,655302,99...100.,"...ninety-nine, one hundred."
241,655303,659522,꼭 액체 금속 폭포같아..,It's like a waterfall of liquid gold.
242,659524,660957,내 차례~,My turn.
243,665863,668181,(한숨) 그거 알아? 난 사실 내가 왜,"(sighs) You know, I don't even know what the point"
244,668183,669616,LA에 머물고 있는지도 모르겠어,of me staying in L.A. is.
245,669618,672369,여기로 오고 연기하는 일이라곤 하나도 한 게 없어,I haven't gotten a single acting job since I moved out here.
246,672371,674320,그나마 제일 나았던게,"The closest I came was last month,"
247,674322,676856,치질 광고 답신이 온거였어,I got a callback for a hemorrhoid commercial.
248,676858,681111,"오, 그럼 네가 치질 대표가 되는걸 볼수 있겠네?","Oh, I could so see you being the face of hemorrhoids."
249,681113,683830,그니까..글치?,"I know, right?"
250,683832,684864,하아..,(sighs)
251,684866,687033,아마 다시 나브레스카로 갈까봐.,Maybe I should just move back to Nebraska.
252,687035,689135,안돼! 네가 가길 내버려 둘수 없어,"No, I can't let you do that."
253,689137,690203,왜?,Why not?
254,690205,691204,똑똑똑,(knock on door)
255,691206,692655,"내 생에 처음으로,","For the first time ever,"
256,692657,694090,난 제대로ㅤㄷㅙㄴ 사회생활을 해봤어,I have a thriving social life.
257,694092,695058,그리고 어떤 압력도 없었지,"And no pressure,"
258,695060,698311,그러니까 난 너와 동고동락할거야,but it kind of lives and dies with you.
259,700214,701214,안녕 에이미,"Hi, Amy."
260,701216,702432,페니한테 얘기할수 있을까?,Can I talk to Penny?
261,702434,704851,내 바퀴달린 침대의 손님과 문 밖의 남자라..,A guest in my trundle bed and a boy at my door?
262,704853,709355,"내가 13살의 나한테 ""정말 나아졌어!""라고 말하고 싶구먼","I wish I could tell 13-year-old me ""it does get better."""
263,709357,711274,내가 여ㅤㄱㅣㅆ는지 어떻게 알았어?!,How did you know I was here?
264,711276,713559,에이미 페이스북에 있던데,It's all over her Facebook page.
265,717397,718948,네 물건들을 방으로 옮길게,I'll take your stuff to the bedroom
266,718950,720583,서랍도 비우고 고마워.,and clear out a drawer. Thanks.
267,720585,723503,괜찮아. 글구 잘해봐. 알았지?,"No problem. Try and keep it in your pants, okay?"
268,726590,728407,"음, 안녕?","So, hi."
269,728409,729509,잘지내?,What's up?
270,729511,731594,너 금요일에 스케줄 있나 해서,I was wondering if you're free Friday.
271,731596,733680,"왜냐면 그때  ""80년대 그리스인들의 밤""을 하거든",They're having a Totally '80s Night at the Greek.
272,733682,735515,"Hall & Oates, Katrina and the Waves(??)","Hall & Oates, Katrina and the Waves"
273,735517,737684,그리고 카자구구 그룹의  오분의 삼도 나오지(카자구구는 5명),and three-fifths of Kajagoogoo.
274,737686,739552,아ㅋ,(chuckles): Oh.
275,739554,741604,이런..정말 좋을텐데.. 근데 중요한건..,"Gee, that's really sweet, but the thing is..."
276,741606,743590,아아...중요한게 있구나..,"Aw, there's a thing."
277,743592,745725,"들어봐, 자기. 나 그때 진짜 취했어.","Look, honey, I was really drunk"
278,745727,747444,어젯밤엔 정말 큰 실수를 저지른거야,and made a huge mistake last night.
279,747446,749112,우린 같이 자지 않았어야 해.,We should've never slept together.
280,749114,750897,그건 우정을 파괴하는 행위였어,It's what ruins friendships.
281,750899,753149,우정을 섹스로 파괴해..?,You can't ruin a friendship with sex.
282,753151,757170,그건 마치...아이스크림을 망치려고 초콜릿을 뿌린다는 소리 같잖아,That's like trying to ruin ice cream with chocolate sprinkles.
283,758706,759706,이리와,Come here.
284,759708,762041,들어봐..,Just listen to me.
285,762043,764661,난 옛날로 돌아가고 싶어..,I want to go back to the way we were before.
286,764663,766329,"알잖아, 친구 말이야","You know, friends."
287,766331,768465,뿌리지도 않고 (아까 초콜릿 뿌리는게 망치는 거였으니),No sprinkles.
288,770334,773036,오.,Oh.
289,773038,774137,그래,All right.
290,774139,776506,고마워,Thank you.
291,776508,778624,하아...,(sighs)
292,778626,780593,음..그러니까..으흠,"Well, uh... (clears throat)"
293,780595,785482,"친구로써, 이걸 아는게 좋을거야..음","as your friend, you might like to know that, um..."
294,789236,794190,우리가 전통적인..의미의 섹스를 한게 아니라는 걸 말이야,we didn't have sex in the conventional sense.
295,797628,799662,"오, 신이시여","Oh, God."
296,799664,803082,너 무슨 이상한 인도 물건 나한테 넣었냐,Did you pull some weird Indian crap on me?
297,803084,805585,"아냐, 아냐.","No, no."
298,807154,809822,우리가 벗고 침대에 누웠을때,"After we got undressed and jumped in bed,"
299,809824,812375,네...네가 나보고 그...보호 도구가 있냐고 물었어(코ㄴ도ㅁ),you-you asked if I had protection.
300,812377,813760,오..가지고 있었지? 그렇지?,"Oh, you did, didn't you?"
301,813762,815678,당연하지 맨날 들고 다니니까,Of course. I'm always packing.
302,815680,817714,"어ㅤㅉㅒㅆ든,","Anyway,"
303,817716,820666,음..그걸 넣는데 문제가 좀 있었어,"um, I had trouble putting it on"
304,820668,823937,그래서 니가 그걸 도왔고...,and you tried to help and...
305,827391,829792,이게 전부 다 그녀가 쓴거야(지어낸 얘기??),that was all she wrote.
306,834665,836482,"그러니까, 우린 사실 제대로..","So, we didn't actually..."
307,836484,837483,내가 했지(우리가 아니라),I did.
308,837485,839502,너무 아름다웠어,It was beautiful.
309,843523,844741,오...!,Oh!
310,844743,846192,"페니, 제발 제발 약속해줘","Penny, please, please promise me"
311,846194,847660,이거에 대해서 아무에게도 말하지 않겠다고,you won't tell anybody about this.
312,847662,849195,당연히 안해 안그러지,"Of course I won't. No, I won't."
313,849197,851164,오..그래..하아,"Oh, good. (exhales)"
314,851166,852932,음...내가 사람들한테 우리 사랑이,"Um, can I tell people that our love"
315,852934,854217,너무 빠르고 너무 밝게 빛났다고 할까?,burned too bright and too quickly?
316,854219,857036,"""바람 속의 촛불"" 처럼?","Kind of a ""Candle in the Wind"" deal?"
317,857038,858087,당연하지,Sure.
318,858089,859806,좋아. 그럼 내가 그게 전부,Cool. Can I say it fell apart
319,859808,861874,"네가""아기를 갖고 싶어"" 라고 했고","because you were all, ""I want to have your babies"""""
320,861876,865028,"나는 무슨 ""그러기엔 내가 너무 자유롭지 않아"" 라고 해서 망친 거라고 해도 돼? (??) and I was like, ""I'm too rock and roll to be tied down""? <-원문","and I was like, ""I'm too rock and roll to be tied down""?"
321,866547,867597,아니.,No.
322,867599,871568,그럼 내가 너를 백인으로(white man?) 망쳤다고 해도 돼?,Can I say I ruined you for white men?
323,873404,876189,"다시 말하지만, 안돼.",Also no.
324,876191,877407,알았어. 그럼 촛불 얘기만이구나?,"Okay, just the candle thing."
325,877409,879558,그래,Yeah.
326,879560,881277,좋아,Cool.
327,881279,883413,그래..친구,All right... friend.
328,883415,884614,응,Hmm.
329,884616,886899,또 올게,I'll see you around.
330,886901,887784,그래,Okay.
331,890237,891721,"라지, 기다려봐","Raj, wait."
332,895742,898878,내 친구가 되어줘서 고마워,Thank you for being my friend.
333,898880,900746,페니?,Penny?
334,900748,901931,응?,Mm-hmm?
335,901933,903383,...다시 아름다워지고 있어,It's getting beautiful again.
336,907087,909555,"자, 이게 구글어스 지도야","All right, this is a Google Earth view"
337,909557,911441,우리의 전투가 이뤄질 곳이 나오지,of the field of battle.
338,911443,912692,아무것도 안 보이는데,I don't see anything.
339,912694,914811,로딩하게 좀만 기다려봐,Give it a second to load.
340,914813,916595,언제 로딩되니 at&t!(통신사),"Whenever you're ready, AT&T!"
341,916597,919449,"ㅤㄷㅚㅆ다, 자 봐봐.","Okay, here we go."
342,919451,922035,우리는 여기 있고 남쪽으로는 루미스 교수님과,This is us here. To the south is Professor Loomis
343,922037,923403,지리학과 건물이 있어,and the Geology Department.
344,923405,926239,"트위터에 따르면, 그들에겐 썬크림이 부족해.","According to their Twitter feed, they're out of sunblock,"
345,926241,930660,무슨 말이냐하면 그들은 나무를 바짝 따라오거나 흑색종(피부암의 일종)에 걸린다는 거지.,which means they'll have to hug the tree line or risk melanoma.
346,931378,932629,거긴 우리 끝부분이잖아,That's our edge.
347,932631,935281,우리가 빨리 이 산등성이를 넘으면,"All we have to do is move quickly over this ridge,"
348,935283,936666,돌에게 기도나 하는 창백한 얼굴의 새끼들이,the rock-worshipping pasty-faced bastards
349,936668,937950,뭐가 자기들을 때리는지도 모르고 죽을 거야!,won't know what hit them!
350,937952,940136,"좋아, 움직이자","All right, let's move out."
351,940971,943056,"쉘든, 잠깐만","Hang on, Sheldon."
352,943058,946926,넌 어떻게 나한테 네 동생이 인도로 돌아간다고 말 안할수 있어?,How could you not tell me your sister was moving back to India?
353,946928,949345,아마 성기의 어색한 비유를 쓰느라 바빴겠지,Maybe he was too busy writing clumsy penis metaphors
354,949347,951347,내 약혼자의 그걸 말야.,about my fiancee.
355,951349,952482,먼 소리야,Screw you.
356,952484,955618,그건 아주 아름다운 성기 비유였어,That was a beautifully written penis metaphor.
357,958656,961524,으음...얘들아 나 페이트볼할 기분이 아냐,"You know what, guys, I'm not in the mood for paintball."
358,961526,963326,그냥 포기하는게 어때? What do you say we just bag it?,What do you say we just bag it?
359,963328,965078,"난 괜찮아 - 그래, 나도","Fine with me. - Sure, whatever."
360,965080,966479,넌 퇴장할수 없어,You can't quit.
361,966481,968231,그건 전쟁에서 무례함이야,That's a court- martial offense.
