,start,end,kor,eng
88,259155,260521,"왜케 신경쓰는데?!   90 00:04:20,523 --> 00:04:21,806 넌 내 여동생이랑 사귀고",
89,261808,263574,나랑 페니는 사랑한단 말야..,
90,263576,264909,뭐???!!!!,
91,264911,268162,"여러분, 잠깐 참견을 하자면,",
92,268164,270481,제 계급을 대위로 정했다는 걸 알리고 싶습니다,
93,270483,273334,"대위가 커크, 크런치와 캥거루에게 적합했다면,",
94,273336,275503,나한테도 그럴꺼야,
95,275505,277738,너와 페니는 사랑하지 않아,
96,277740,279123,"아냐, 사랑해!",
97,279125,283044,카마데마 신이 우리에게 꽃으로 만발한 사랑의 화살을 쏜거야,
98,283046,284178,누구?,
99,284180,285563,그는 힌두 버전의 큐피트야,
100,285565,289016,근데 큐피트보다 나아 왜냐면 거대한 앵무새를 타고 다니거든,
101,289018,293104,"아놔, 라지! 넌 너에게 웃어주는 여자면 전부 사랑에 빠져",
102,293106,296357,한달 전에는 하워드 약혼자한테 시까지 써놓고선!!,
103,297342,299443,잠깐만. 뭐라고?,
104,299445,302480,"말도 안돼, 말도 안되는 소리야",
105,302482,305682,"""오, 베르나데트. 내 클라리넷을 연주해주오""",
106,307018,310371,그건 아무에게나 할수 있는 말이야,
107,311289,312689,"근데, 넌 걱정할 필요가 없어",
108,312691,316527,왜냐면 난 이제 쿠스라페니의 어두운 반쪽이거든,
109,317329,319630,"아참 기록에 의하면, 난 고자가 아니야",
110,320865,323784,"내 물건은 기능적이고, 예술적으로 뛰어나지",
111,331810,333961,(헐..),
112,334763,337047,흐음.,
113,338216,339266,(똑똑),
114,339268,341635,오.. 나가요!,
115,341637,343137,"그래, 괜찮아.",
116,343139,345489,와인잔은  있었어야 해,
117,347242,350277,알콜 섭취의 주기를 잘 지키고 있구나,
118,350279,352530,좋은 생각이야 네가 술을 덜 마실때,
119,352532,354231,휘청거리던거에 비하면,
120,354233,356016,내가 뭘 저질렀는지 들었냐...?,
121,356018,357752,"음, 난  네가 했는지 알아",
122,357754,359003,(아오..),
123,359005,361705,오 신이시여,
124,361707,363407,난 모든걸 망쳤어!,
125,363409,365009,난 레너드에게 상처를 줬다고..,
126,365011,366210,라지한테도 마찬가지고..,
127,366212,368012,"도데체, 난 뭐가 문제일까?",
128,368014,370080,내가 무슨 두 명인것 같애..,
129,370082,373300,지킬 박사와 창녀같이,
130,373302,375636,너무 그러지 마,
131,375638,378472,캐서린 여제라는 이야기를 알어?,
132,378474,379440,아닝.,
133,379442,380757,그녀는 러시아를 통치했지,
134,380759,382443,"그리고 1700년대 후반의 한 밤에,",
135,382445,384261,그녀는 성적으로 흥분했지,
136,384263,386113,그녀는 복잡한 도르래의 원리를 이용해서,
137,386115,389083,말과 친밀한 관계를 가졌지,
138,389085,391652,미..미안한데,
139,391654,393370,그게 나랑 무슨 상관이지?,
140,393372,396407,그녀는 종간 접목으로의 문란한 생활을 했지만,
141,396409,398959,"사람들은 아직 그녀를  ""여제""라고 부르잖아",
142,398961,400444,난 네 평판이 아직 살아있다고 믿어,
143,400446,402963,네가 북실북실한 인도 꼬맹이와  했어도 말이야,
144,406802,408803,(노크),
145,408805,410337,(한숨),
146,412174,414091,이 망할 놈아!,
147,415427,416577,하워드한테 뭐라고 지껄였어??,
148,416579,418846,우리 사이에 썸씽이 있었다고??,
149,418848,420047,그는 그렇다고 알잖아!,
150,420049,422516,"빌어먹을, 그는 미쳐가고 있어!",
151,422518,425269,안으로 모시겠습니다,
152,425271,427638,뭐가 문제야?!! - 어...,
153,427640,430741,"네가 언제나 나한테 잘해 줘서, 나를 좋아하는줄 알았어",
154,430743,434512,난 누구에게나 잘해줘!,
155,434514,436413,미안해..,
156,436415,438365,"망할, 당연하지! 미안한게 당연해!",
157,438367,441952,그리고 하워드한테는 우리 사이에 아무것도 없었다고 전해!,
158,441954,444922,"당연하지. 저기, 베르나데트? - 뭐!!",
159,444924,447007,니가 보기에 내가 페니와 사랑하는것 같애?,
160,447009,449159,어 당연하지! 넌 존나 귀여우니까!,
161,449161,452162,이세상 어느 여자라도 너랑 사귀면 기뻐서 미쳐 날뛸껄!!,
162,455333,457501,그거 알아? 난 이런일 이미 겪어 봤어,
163,457503,459019,유치원에서,
164,459021,460971,난 휴회 기간동안 제이슨 소렌센과 결혼하기로 되 있었어,
165,460973,462773,근데 수업이 끝나니깐,
166,462775,465059,걘 이미 첼시 히멜팜과 약혼했더라,
167,466194,467344,그래서 내가 뭘 했는지 알아?,
168,467346,468979,정글짐에 거꾸로 매달려서,
169,468981,472449,남자얘들이 내 팬티를 보게 내버려 뒀지,
170,472451,473734,자신을 자책하지 마,
171,473736,476353,"네 전두엽이 너를 기뻐하게 하는데 실패하면,",
172,476355,479022,상대를 가리지 않은 성행위가 너에게 필요한 도파민의 홍수를 선물할거야,
173,479024,483527,"우리 신경생리학자들은 이걸 ""생크 반응""이라고 부르지",
174,483529,484962,야,
175,484964,486547,여기서 나가자,
176,486549,487831,어디로 가는건데?,
177,487833,489700,내가 벗은걸 본 사람이 없는 곳으로,
178,489702,491552,꽤 멀리 가야 할꺼야..,
179,491554,493420,으흠.,
180,499261,502680,미묘하게 좋은 패가 아냐. 안그래?,
181,502682,505015,네 집에서 며칠동안만 지내도 돼?,
182,505017,506150,정말?,
183,506152,509339,베프가 우리집에서 자는거라니..와!,
184,510573,512740,와..당연하지..와아..!,
185,512742,514608,"우린 팝콘을 만들고, 밤을 새고,",
186,514610,517578,내 비밀 언어를 가르쳐줄거야. 옵!,
187,517580,519663,정말 재밌겠다 - 아냐,
188,519665,522666,"정말 ""잼 있 그 에있 다우""인거지",
189,522668,525536,"ㅋㅋ그래 난 이제 짐 좀 챙길게 - 아냐, 그게 아냐",
190,525538,530174,"Yeah, I'm gonna go pack a bag. 넌 이제 ""지므 조오음 챙ㅤㄱㅣㄺ읽에.""지.",
191,535764,538215,정말 이 망할 위장 군복 입어야돼?,
192,538217,540267,페인트볼 하려고?,
193,540269,541552,누가 말한거지?,
194,541554,543771,"레너드, 네 목소리가 들려",
195,543773,545723,근데 보이질 않아!,
196,545725,549276,"난 안해, 쉘든",
197,549278,551145,오! 거기 있었구나!,
198,551147,553096,레너드,
199,553098,556450,네가 최근 일어난 일에 속상한거 알아,
200,556452,557952,그리고 널 도와줄 사람이 여기 있어,
201,557954,559620,에이미랑 이야기하고 싶지 않아,
202,559622,562606,아냐 에이미가 아냐,
203,562608,564575,"얘야, 잘 지냈니?",
204,564577,566577,우리 엄마를 불렀어?!,
205,566579,567795,오 레너드,
206,567797,570748,지금이 옳고 그름을 따질 때야?,
207,570750,574068,얘는 어릴 때부터 저랬어.,
208,574070,576053,"""봐, 엄마! 나비다!""",
209,576055,578439,짜증나지,
210,579791,581558,무슨 일인데요 뭘 원하는데요,
211,581560,582843,쉘든이 알려줬어,
212,582845,585062,네가 심리적 격변을 겪고 있다고,
213,585064,586497,그래서 도와주려 왔지,
214,586499,588999,정말 기분좋네요,
215,589001,591452,자 이제 현실로 돌아와서,
216,592654,594188,"그래, 무슨 일이니?",
217,594190,597691,음...어...그래요,
218,597693,599743,어..,
219,599745,601996,페니와 다시 사귀고 싶진 않아요,
220,601998,605282,"노력해봤지만, 미친 짓이었고, 잘 돼지도 않았죠",
221,605284,606784,근데 나는 받아들일수가 없어요,
222,606786,608869,내 친구 라지와 페니가 잤다는게..,
223,608871,611154,"그리고 나서 전 라지 동생 프리아가,",
224,611156,613624,여덟 달이나 사귀었는데,
225,613626,615092,인도로 돌아간다는걸 알았죠,
226,615094,618495,그래서 전 완전히 심란하고 너무 외로워요,
227,618497,620014,이해한다.,
228,620016,621665,조언해주실 거라도?,
229,621667,623851,응. 기운내,
230,625270,626970,저기요?,
231,626972,628555,엄마는 부모자식간의 관계와 발달에 대해서는,
232,628557,630307,세계적으로 전문가잖아요,
233,630309,632342,"그런데 고작 한다는 말이 ""기운내""에요??",
234,632344,634144,미안하구나,
235,634146,635863,기운내 이 계집얘야,
236,637532,639316,..고마워요 엄마 한참 낫네요,
237,639318,641285,내 도움이 더 필요하다면,
238,641287,643704,아마존에서 내 책을 살 수 있어,
239,643706,645906,끈다,
240,650649,655302,99...100.,
241,655303,659522,꼭 액체 금속 폭포같아..,
242,659524,660957,내 차례~,
243,665863,668181,(한숨) 그거 알아? 난 사실 내가 왜,
244,668183,669616,LA에 머물고 있는지도 모르겠어,
245,669618,672369,여기로 오고 연기하는 일이라곤 하나도 한 게 없어,
246,672371,674320,그나마 제일 나았던게,
247,674322,676856,치질 광고 답신이 온거였어,
248,676858,681111,"오, 그럼 네가 치질 대표가 되는걸 볼수 있겠네?",
249,681113,683830,그니까..글치?,
250,683832,684864,하아..,
251,684866,687033,아마 다시 나브레스카로 갈까봐.,
252,687035,689135,안돼! 네가 가길 내버려 둘수 없어,
253,689137,690203,왜?,
254,690205,691204,똑똑똑,
255,691206,692655,"내 생에 처음으로,",
256,692657,694090,난 제대로ㅤㄷㅙㄴ 사회생활을 해봤어,
257,694092,695058,그리고 어떤 압력도 없었지,
258,695060,698311,그러니까 난 너와 동고동락할거야,
259,700214,701214,안녕 에이미,
260,701216,702432,페니한테 얘기할수 있을까?,
261,702434,704851,내 바퀴달린 침대의 손님과 문 밖의 남자라..,
262,704853,709355,"내가 13살의 나한테 ""정말 나아졌어!""라고 말하고 싶구먼",
263,709357,711274,내가 여ㅤㄱㅣㅆ는지 어떻게 알았어?!,
264,711276,713559,에이미 페이스북에 있던데,
265,717397,718948,네 물건들을 방으로 옮길게,
266,718950,720583,서랍도 비우고 고마워.,
267,720585,723503,괜찮아. 글구 잘해봐. 알았지?,
268,726590,728407,"음, 안녕?",
269,728409,729509,잘지내?,
270,729511,731594,너 금요일에 스케줄 있나 해서,
271,731596,733680,"왜냐면 그때  ""80년대 그리스인들의 밤""을 하거든",
272,733682,735515,"Hall & Oates, Katrina and the Waves(??)",
273,735517,737684,그리고 카자구구 그룹의  오분의 삼도 나오지(카자구구는 5명),
274,737686,739552,아ㅋ,
275,739554,741604,이런..정말 좋을텐데.. 근데 중요한건..,
276,741606,743590,아아...중요한게 있구나..,
277,743592,745725,"들어봐, 자기. 나 그때 진짜 취했어.",
278,745727,747444,어젯밤엔 정말 큰 실수를 저지른거야,
279,747446,749112,우린 같이 자지 않았어야 해.,
280,749114,750897,그건 우정을 파괴하는 행위였어,
281,750899,753149,우정을 섹스로 파괴해..?,
282,753151,757170,그건 마치...아이스크림을 망치려고 초콜릿을 뿌린다는 소리 같잖아,
283,758706,759706,이리와,
284,759708,762041,들어봐..,
285,762043,764661,난 옛날로 돌아가고 싶어..,
286,764663,766329,"알잖아, 친구 말이야",
287,766331,768465,뿌리지도 않고 (아까 초콜릿 뿌리는게 망치는 거였으니),
288,770334,773036,오.,
289,773038,774137,그래,
290,774139,776506,고마워,
291,776508,778624,하아...,
292,778626,780593,음..그러니까..으흠,
293,780595,785482,"친구로써, 이걸 아는게 좋을거야..음",
294,789236,794190,우리가 전통적인..의미의 섹스를 한게 아니라는 걸 말이야,
295,797628,799662,"오, 신이시여",
296,799664,803082,너 무슨 이상한 인도 물건 나한테 넣었냐,
297,803084,805585,"아냐, 아냐.",
298,807154,809822,우리가 벗고 침대에 누웠을때,
299,809824,812375,네...네가 나보고 그...보호 도구가 있냐고 물었어(코ㄴ도ㅁ),
300,812377,813760,오..가지고 있었지? 그렇지?,
301,813762,815678,당연하지 맨날 들고 다니니까,
302,815680,817714,"어ㅤㅉㅒㅆ든,",
303,817716,820666,음..그걸 넣는데 문제가 좀 있었어,
304,820668,823937,그래서 니가 그걸 도왔고...,
305,827391,829792,이게 전부 다 그녀가 쓴거야(지어낸 얘기??),
306,834665,836482,"그러니까, 우린 사실 제대로..",
307,836484,837483,내가 했지(우리가 아니라),
308,837485,839502,너무 아름다웠어,
309,843523,844741,오...!,
310,844743,846192,"페니, 제발 제발 약속해줘",
311,846194,847660,이거에 대해서 아무에게도 말하지 않겠다고,
312,847662,849195,당연히 안해 안그러지,
313,849197,851164,오..그래..하아,
314,851166,852932,음...내가 사람들한테 우리 사랑이,
315,852934,854217,너무 빠르고 너무 밝게 빛났다고 할까?,
316,854219,857036,"""바람 속의 촛불"" 처럼?",
317,857038,858087,당연하지,
318,858089,859806,좋아. 그럼 내가 그게 전부,
319,859808,861874,"네가""아기를 갖고 싶어"" 라고 했고",
320,861876,865028,"나는 무슨 ""그러기엔 내가 너무 자유롭지 않아"" 라고 해서 망친 거라고 해도 돼? (??) and I was like, ""I'm too rock and roll to be tied down""? <-원문",
321,866547,867597,아니.,
322,867599,871568,그럼 내가 너를 백인으로(white man?) 망쳤다고 해도 돼?,
323,873404,876189,"다시 말하지만, 안돼.",
324,876191,877407,알았어. 그럼 촛불 얘기만이구나?,
325,877409,879558,그래,
326,879560,881277,좋아,
327,881279,883413,그래..친구,
328,883415,884614,응,
329,884616,886899,또 올게,
330,886901,887784,그래,
331,890237,891721,"라지, 기다려봐",
332,895742,898878,내 친구가 되어줘서 고마워,
333,898880,900746,페니?,
334,900748,901931,응?,
335,901933,903383,...다시 아름다워지고 있어,
336,907087,909555,"자, 이게 구글어스 지도야",
337,909557,911441,우리의 전투가 이뤄질 곳이 나오지,
338,911443,912692,아무것도 안 보이는데,
339,912694,914811,로딩하게 좀만 기다려봐,
340,914813,916595,언제 로딩되니 at&t!(통신사),
341,916597,919449,"ㅤㄷㅚㅆ다, 자 봐봐.",
342,919451,922035,우리는 여기 있고 남쪽으로는 루미스 교수님과,
343,922037,923403,지리학과 건물이 있어,
344,923405,926239,"트위터에 따르면, 그들에겐 썬크림이 부족해.",
345,926241,930660,무슨 말이냐하면 그들은 나무를 바짝 따라오거나 흑색종(피부암의 일종)에 걸린다는 거지.,
346,931378,932629,거긴 우리 끝부분이잖아,
347,932631,935281,우리가 빨리 이 산등성이를 넘으면,
348,935283,936666,돌에게 기도나 하는 창백한 얼굴의 새끼들이,
349,936668,937950,뭐가 자기들을 때리는지도 모르고 죽을 거야!,
350,937952,940136,"좋아, 움직이자",
351,940971,943056,"쉘든, 잠깐만",
352,943058,946926,넌 어떻게 나한테 네 동생이 인도로 돌아간다고 말 안할수 있어?,
353,946928,949345,아마 성기의 어색한 비유를 쓰느라 바빴겠지,
354,949347,951347,내 약혼자의 그걸 말야.,
355,951349,952482,먼 소리야,
356,952484,955618,그건 아주 아름다운 성기 비유였어,
357,958656,961524,으음...얘들아 나 페이트볼할 기분이 아냐,
358,961526,963326,그냥 포기하는게 어때? What do you say we just bag it?,
359,963328,965078,"난 괜찮아 - 그래, 나도",
360,965080,966479,넌 퇴장할수 없어,
361,966481,968231,그건 전쟁에서 무례함이야,
362,968233,970700,어쩌면 벌을 받을수도 있어 예를 들면...,
363,970702,972618,넌 갈 수 없어,
364,972620,976339,"미안해, 쉘든. 그냥 지금이 게임하고 놀 때는 아닌거 같아..",
365,976341,978657,이게 너한텐 게임이니?,
366,978659,981928,"음, 앤티텀 전쟁이 게임이니?",
367,981930,985048,응? 로마의 약탈이 게임이니?,
368,985050,988667,"응, 아니,  아니",
369,988669,989969,기다려!,
370,991055,994774,너희들이 전부 내가 너희를 용서한다는걸 알아줬으면 좋겠어,
371,994776,997393,이 반란이 너희 잘못은 아냐,
372,997395,999345,내 잘못이지,
373,999347,1001531,난 이런 작대기들을 얻었으면 안돼(계급장),
374,1008355,1009906,비록 내가 리더쉽에 있어서 완벽하지 못하지만,
375,1009908,1013326,보아하니 난 바느질로는 보상할수 있겠네,
376,1013328,1015361,"내버려둬, 쉘든",
377,1015363,1017714,집에 가는 길에 잠바 쥬스 사줄게,
378,1017716,1018715,안돼,
379,1018717,1022051,잠바 쥬스는 영웅들을 위한 거야,
380,1024088,1026372,그리고 그게 바로 우리가 되려는 거지,
381,1028092,1029425,뭐하는 거야?,
382,1029427,1034713,"커크, 크런치와 캥거루의  발자국을 따라 걷는거야",
383,1039570,1041771,우워워워!,
384,1047244,1051280,지리학은 과학이 아니다!,
385,1067914,1071384,이 망할 새끼들아!!!,
386,1071386,1072935,전부 죽여라!!,
387,1072937,1074753,페인트탄이나 먹어라!!,
388,1074755,1077390,우워워워!,
389,1079926,1081944,만약 쉘든교가 있었다면,
390,1081946,1084597,이것이 그 시작일거야,
391,1084599,1085565,파파팟 슝슝,
392,1085567,1088251,아야!,
393,1089369,1091103,고귀한 희생으로 우리를 승리로 이끈,
394,1091105,1094707,귀하께 토스트를 선사합니다,
395,1094709,1096459,쉘든 쿠퍼 대위,
396,1096461,1097994,"건배, 건배",
397,1097996,1100830,"미안한데, 난 소령이야",
398,1101498,1102948,"내 마지막 숨으로써,",
399,1102950,1106252,내 스스로에게 진급을 해주었지,
400,1106854,1108387,이건 꽤나 중대한 일이야,
401,1108389,1110173,똑똑,
402,1110175,1113142,"안녕, 잠깐 시간 있니?",
403,1114728,1116962,"어, 그래, 당연하지.",
404,1116964,1118598,좋아.,
405,1118600,1120233,음...으흠,
406,1120235,1122735,라지에게는 미리 말했지만 나는,
407,1122737,1124020,너희들 모두에게 사과하고 싶어,
408,1124022,1126906,"알잖아, 모든 걸 말야.",
409,1126908,1128574,"제발, 페니, 내가 할게..으흠",
410,1128576,1133362,우리는 우리가 미치도록 아름다운 밤을 함께 보낸 것이,
411,1133364,1136082,그저 하나의 추억으로 남겨두기로 했어,
412,1136084,1138201,그리고는 슬플 때 돌이켜보는거지,
413,1138203,1140303,아니면 샤워할 때라던가,
414,1142155,1144340,"야, 뭐하는 거야 퀵드로?(권총을 빨리 뽑아 쏘는 것)",
415,1150180,1151714,미안. 계속해,
416,1151716,1153349,으흠,
417,1153351,1156135,"어쨌든, 난 너희들이 모두 알아줬으면 해",
418,1156137,1159105,정말 많은 생각으로 이렇게 힘든 결정을 내렸고 결과적으로,
419,1159107,1161023,내가 자신을 비웃지 않으려고 하는 걸 말이야,
420,1161025,1163109,난 연기에 소질이 없어.,
421,1163111,1165778,이젠 네브레스카로 돌아가야 할것 같애,
422,1165780,1167680,네가 떠난다고?,
423,1167682,1168981,..그래,
424,1168983,1170950,네브레스카에서 뭘 하려고?,
425,1170952,1173819,몰라.. 연기나 가르치지 뭐,
426,1174873,1176789,미안 잠깐만,
427,1176791,1178241,여보세요?,
428,1178243,1181026,"페니, 들어봐. 난 네가 이 결정을 나랑 너의 관계가",
429,1181028,1183362,나는 여친이 있고 넌 싱글이여서 그런게 아니면 좋겠..,
430,1183364,1184530,쉿! 내 에이전트야 내 에이전트라고!,
431,1184532,1185831,농담이죠..?,
432,1185833,1186799,오..이런,
433,1186801,1188634,믿을 수가 없어!! 정말요!!??,
434,1188636,1189702,"오, 너무 기뻐요!",
435,1189704,1190670,감사합니다!,
436,1190672,1191888,정말 감사해요!,
437,1191890,1193172,"네, 끊을게요",
438,1193174,1194674,치질 광고를 찍게 ㅤㄷㅚㅆ어!,
439,1194676,1195858,월요일에 시작해!,
440,1197895,1199595,네브레스카는 어쩌고?,
441,1199597,1200596,"오, 네브레스카는 집어치워",
442,1200598,1202732,난 스타가 될꺼야!!,
443,1202734,1203799,쾅,
444,1203801,1206235,"== sync, corrected by   == == 자막 by 귀족코쟁이 ==",
445,1210909,1213359,물리학 가르치는거 생각해 봤어?,
446,1223752,1225536,탈 준비 ㅤㄷㅚㅆ니?,
447,1225537,1227287,아니요...엄마,
448,1227289,1229005,오늘은 안돼요,
449,1229007,1230257,"오, 내 딸아",
450,1230259,1232592,또 치질이니?,
451,1232594,1234744,엄마는 그 반도 몰라요,
452,1234746,1236913,"아냐, 당연히. 난 알아",
453,1236915,1239382,이걸 조금 발라봐,
454,1240918,1244804,"""여성을 위한 장미향 약품-H(치질의 첫글자)?""",
455,1244806,1249075,"여기서, H는 ""여자(Her)"" 란다",
456,1252864,1254581,엄마가 자랑스러워요,
457,1254583,1255515,쉿!,
458,1255517,1256683,여기서 내 농담이 나와,
459,1256685,1258652,이젠 어때?,
460,1258654,1318654,예쁘게 앉아 있죠 ㅎㅎ,
