,start,end,kor,eng
74,232669,236137,역샘한 금발 여자한테 컷을 맡기는 건...,
75,236139,238022,"쉘든, 못되게 굴지 마",
76,238024,241976,머리 때문에 나쁜  남자처럼 행동하게 되네,
77,245797,246814,내가 가는 미용실은 어때,
78,246816,248683,베벌리힐스에  주안주안이라고 있어,
79,248685,250735,차도 마시고  두피 마사지도 받고,
80,250737,253804,200달러라서  좀 비싸긴 하지만,
81,253806,257191,옆 자리에 토니 단자같은 연예인이 앉을 수도 있어,
82,258277,259310,뭐 좀 물어보자,
83,259312,262864,우주 비행사 훈련 소식을 방금 전했는데,
84,262866,265649,헤어컷 얘기로  벌써 넘어갔어?,
85,265651,266801,지금은 누가  질투를 하고 있지?,
86,266803,270288,"오, 바로 너네",
87,292228,293511,쉘든,
88,293513,295246,애인이랑 같이  노래 부르는 날이잖아,
89,295248,297515,미안해,
90,297517,300735,이발소를 찾고 있는데  시간이 부족해,
91,300737,305239,머리가 1펨토초 당  4.6욕토미터나 자라고 있어,
92,306108,308876,조용히 하면 소리도 들려,
93,309694,312530,'슈퍼컷'은 어때?,
94,312532,313531,한번 간 적이 있는데,
95,313533,317251,남녀를 같은  공간에서 다루더라,
96,317253,320221,헤어 무스를 추가한 소돔과 고모라야,
97,320223,322807,위기 상황은 아니네,
98,322809,324926,머리는 좀 길어도 되잖아,
99,324928,327161,머리는 좀 길어도 된다고?,
100,327163,329797,그럴 바엔 버켄스탁을 신고,
101,329799,332817,남들한테 확인 받기 위해,
102,332819,334368,Can you dig it이라고 물어보겠지,
103,334370,337038,글쎄,
104,337040,339173,긴 머리를 하면  섹시해 보일 것 같아,
105,340409,343161,어깨 정도까지  내려오는 길이에,
106,343163,346614,말을 타면 바람에 휘날리고,
107,348717,351352,맨몸과 넓은 가슴,
108,353622,356374,"양치 좀 하고 올게, 좀 걸릴 거야",
109,361413,362547,안녕,
110,362549,363948,자기야,
111,363950,365149,보고 싶어,
112,365151,366717,나도,
113,366719,369303,첫 날은 어땠어?,
114,369305,371789,어디서부터 말하지,
115,371791,375109,무중력 체험을 해봤어,
116,375111,376394,어떻게 하는건데?,
117,376396,377395,근사했어,
118,377397,378629,비행기를 타고,
119,378631,382650,20초 동안 올라가다가,
120,382652,387288,추락할 것처럼 다시 내려오는 거야,
121,387290,390575,그리고는 계속 반복하지,
122,390577,392776,토해도 멈추지 않아,
123,392778,394612,토했어?,
124,394614,398166,재밌는 건 무중력 상태라,
125,398168,402920,분비물이 공중에 떠다녀,
126,402922,404121,작은 덩어리로 뭉쳐서,
127,405608,409143,소리 지르느라  입을 벌리고 있잖아,
128,410712,413898,가끔은 덩어리들이  다시 들어오지,
129,417135,420354,그럼 모두에게  비웃음을 당하지,
130,420356,421355,못됐다,
131,421357,422406,아냐,
132,422408,423908,나도 웃고 싶었는데,
133,423910,426077,덩어리가 다시  나올까봐 참았어,
134,431084,432983,부탁 좀 들어줄래?,
135,432985,436337,속옷을 택배로 보내줘,
136,436339,437655,더 필요해?,
137,437657,440741,내일은 원심 분리기에 넣고 빙빙 돌릴건데,
138,440743,443110,너무 적게 챙긴 것 같아,
139,451186,453854,도노프리오 아저씨?,
140,453856,455640,쉘든이에요,
141,456475,462146,기념품점에 이발사  관련 용품이 없더군요,
142,462148,464181,티셔츠에 문구 보이세요?,
143,464183,467201,Get well bear-y soon,
144,468787,471989,깨어있다면 아저씨도  재밌다고 생각했을 텐데,
145,478214,485202,혼수 상태여도 주변을  인식할 수 있대요,
146,485204,488256,제 말이 들리면,
147,488258,490174,이쪽으로 다가오세요,
148,490176,493978,가위질하는  소리를 향해서요,
149,495064,496731,어떻게 도와 드릴까요?,
150,496733,497982,네,
151,497984,501936,가운 좀 빌릴 수 있나요?,
152,501938,504555,"저런, 약을 안 먹고",
153,504557,508159,9층에서 빠져나온  모양이구나?,
154,508161,510161,아뇨,
155,510163,513230,컷하러 왔어요,
156,516001,517952,그렇군,
157,517954,520921,잠시만 기달려라,
158,520923,522957,경비 아저씨!,
159,522959,525576,도망가야 해요,
160,525578,528796,가위를 들고 있으니 뛰면 안되겠죠,
161,537919,542238,말을 여기로 옮기면,
162,544124,547243,내가 이긴거 아냐?,
163,556153,559055,이긴 거 맞아?,
164,560090,562959,여기서 잠시 쉬는 게  좋을 것 같아,
165,563928,565895,네 첫 게임이고,
166,565897,567730,이 정도면 많이 배웠어,
167,568900,570266,왕이 갇혔잖아,
168,570268,573069,등대 때문에  이쪽으로도 못 오고,
169,575773,579909,뾰족한 모자 대문에 이쪽도 막혔어,
170,580794,583746,아까 말했듯이 복잡한 게임이야,
171,583748,585965,내가 이겼어?,
172,585967,587250,재미는 있었어?,
173,587252,589052,재밌었다면 넌 승자야,
174,589054,591337,체스는 재미로 하는 거니까,
175,595010,596392,"미안, 자리 옮길게",
176,596394,600280,어느 자리에 앉던  무슨 상관이야,
177,603767,606269,방금 무슨 일이 일어났지?,
178,606271,607637,몰라,
179,607639,609739,네가 바비 피셔처럼  체스를 두고,
180,609741,612692,쉘든이 아무 자리에나  앉으라고 하는걸 보니,
181,612694,615078,누군가 과거로 돌아가  벌레를 밟아서,
182,615080,617647,미래를 바꿔 놓았나봐,
183,618482,621000,괜찮아?,
184,621002,623503,아니,
185,623505,626205,컷이 예정보다  6일 늦었는데,
186,626207,628625,아직 아무 일도 없었어,
187,628627,631678,이해가 안돼,
188,631680,633296,"레너드, 설명 해줘",
189,633298,636466,쟤는 미쳤어,
190,637635,639352,지금까지 살면서,
191,639354,641554,세상의 질서 유지를 위해,
192,641556,644507,모든 순간을 계획해왔어,
193,644509,645675,그런데 내 모든 노력이,
194,645677,648111,"저녁 메뉴, 잠옷",
195,648113,650346,배변활동 스프레드시트,
196,650348,652848,지금 생각하니,
197,652850,654651,모두 헛된 일이였어,
198,654653,658988,저 역겨운 차트는 떼버리겠어,
199,661543,663293,가끔은 예측할 수  없는 것도 좋아,
200,663295,664627,나랑 레너드처럼,
201,664629,666829,사귀다가 헤어졌다가 지금은 다시 만나잖아,
202,666831,668197,앞으로의 일은 아무도 몰라,
203,668199,671050,너네 사이는 뻔한걸,
204,672703,674704,하지만 일리는 있어,
205,674706,676339,좋게 생각해,
206,676341,678925,변화를 줘도 괜찮잖아,
207,678927,681094,그러네,
208,681096,683346,무질서를 받아들이겠어,
209,683348,685098,잘됐다,
210,685100,686566,무엇부터 하려고?,
211,686568,687600,글쎄,
212,687602,689068,난 뭐든지 할 수 있어,
213,689070,691070,모든 계획은 무효야,
214,691072,694524,세상은 나의 것이다,
215,694526,695875,좋았어,
216,695877,699245,화요일 잠옷을 오늘 입겠어,
217,703701,706285,쉘든이 좀 걱정되네,
218,706287,708121,네 걱정부터 해,
219,708123,711407,체스를 처음 두는 여자한테 졌잖아,
220,726875,729008,"하위, 어떻게 된 거야?",
221,729010,732945,밤새 야생 서바이벌 훈련을 했어,
222,732947,734697,재밌었어,
223,734699,737533,완전 재밌었지,
224,737535,740153,좀 씻고 오려했는데,
225,740155,744307,화장실 가는 길에  정신을 잃었어,
226,745743,746826,서바이벌 훈련?,
227,746828,747943,캠핑처럼?,
228,748997,751731,먹을거리나 물은 없어,
229,751733,758254,헤스 크레이머 캠프에서는 예배도 했었는데,
230,758256,760807,텐트에서 자?,
231,760809,761958,아니,
232,761960,764460,구멍 속에서 잤어,
233,764462,768431,맨손으로 땅을 팠지,
234,768433,771868,밤에 자던 도중에,
235,771870,775338,아마딜로가 들어와서,
236,775340,777940,날 안고 잤어,
237,780110,781360,불쌍해,
238,781362,782495,어쨌든 난 해냈어,
239,782497,784414,살아남았어,
240,784416,788935,모래폭풍이 닥쳤을 때  죽을 것 같았지만,
241,788937,792672,터틀넥을 머리  위로 끌어올리고,
242,792674,796342,죽음을 기다렸어,
243,796344,804500,땀에 쩔은 보호막 속에  앉아 있으면서 깨달았어,
244,804502,813342,인간에게는 생존 본능이 있어,
245,813344,816078,목숨은 무엇과도  바꿀 수 없어,
246,816080,817396,정말 용감하다,
247,817398,819065,자랑스러워,
248,819067,822752,나비도 먹었어,
249,829326,832345,너무나도 작고...,
250,832347,834747,아름다웠는데,
251,834749,837467,너무 배고팠어,
252,840804,842889,울어?,
253,842891,845708,"아니, 그건 불가능해",
254,845710,849212,탈수 상태거든,
255,849214,852799,오줌이 치약 같아,
256,852801,856686,"하위, 힘들면 돌아와도 돼",
257,856688,859722,널 다르게 생각하지 않을 거야,
258,859724,862742,"고마워, 하지만 포기할 수 없어",
259,862744,869832,우주 비행사가 될  기회를 차버리는 거잖아,
260,869834,872067,내가 도울 방법이 없을까?,
261,872069,874170,없어,
262,875340,879275,속옷 좀 더 보내줘,
263,888118,891521,설마 쉘든이 봉고를  치는 건 아니겠지,
264,906620,910389,"안녕, 레너드, 내 봉고 어때?",
265,911792,915110,나한테 봉고가  있다는 건 몰랐지?,
266,916330,918280,"쉘든, 새벽 3시야",
267,918282,919448,새벽 3시는,
268,919450,923285,봉고에 딱이지,
269,923287,924887,자고 있었어,
270,924889,928123,내가 봉고를 치는 동안 레너드는 잔다,
271,929292,931561,잠이 와야지,
272,931563,934347,내가 봉고를 치는 동안 레너드는 못 잔다,
273,934349,936465,봉고 솔로,
274,940737,942104,그만,
275,949279,951664,대체 무슨 소리야?,
276,951666,952815,"페니, 있잖아",
277,952817,955001,쉘든이 봉고를 구했어,
278,955003,956619,봉고는 갑자기 왜?,
279,956621,958487,리처드 파인만도  봉고를 쳤잖아,
280,958489,959922,나도 해보고 싶었어,
281,959924,961657,리처드 파인만은  유명한 물리학자였어,
282,961659,963325,"레너드, 새벽 3시잖아",
283,963327,967179,파인만이 내 똥고에 사는 보라색 요정이라도 상관 안해,
284,968131,971217,'was' 대신에 'were'를 써야지,
285,971219,974520,페니는 가정법 동사를  지키지 않았어,
286,975522,978173,"쉘든, 이제 그만 자",
287,978175,979692,내일 출근해야 되잖아,
288,979694,980943,아닐 수도 있지,
289,980945,983846,봉고 밴드를 만들고  월드 투어를 할 수 있잖아,
290,985282,988200,잠깐,
291,988202,989518,룸메이트 계약서,
292,989520,995041,10시 이후에는  연주나 노래 금지,
293,995043,996242,룸메이트 계약서?,
294,996244,997359,장난해?,
295,997361,1000630,세상은 혼돈에 빠져있어,
296,1000632,1002648,룸메이트 계약서라니,
297,1003834,1005835,어디 가?,
298,1005837,1008037,음악이 이끄는 곳으로,
299,1011008,1012925,나는 봉고를 치며,
300,1012927,1014060,계단을 내려간다,
301,1019683,1023719,계단을 내려갈 때는 봉고는 치지 말자,
302,1029493,1030609,서프라이즈,
303,1030611,1032445,여긴 어쩐 일이야?,
304,1032447,1034163,곁에 있어주려고,
305,1034165,1037583,널 돌봐줄 사람이 필요해,
306,1037585,1040202,사랑해,
307,1040204,1043589,"하워드,  목욕 물이 다 식잖아",
308,1045709,1048094,"걱정 마, 엄마가 잠들면",
309,1048096,1050846,아마딜로처럼 안아줄게,
310,1055052,1059138,새벽에 봉고를  치면서 찾아왔어,
311,1059140,1063092,음악으로 유혹하는 줄 알고 좋아했어,
312,1064111,1066128,저런,
313,1066130,1068898,정말 피곤하겠다,
314,1068900,1071734,레너드가 봉고를 치고 쉘든은 잠을 잔다,
315,1074270,1076455,그럴 필요는 없었잖아,
316,1076457,1077940,"아니, 그래야 했어",
317,1079076,1080626,무슨 일이야?,
318,1080628,1081627,쉘든,
319,1081629,1083129,이런 미친 짓은  그만 하자,
320,1083131,1085414,머리는 내가 잘라줄게,
321,1085416,1089251,"페니, 넌 자격증이 없잖아",
322,1089253,1093222,내 이발 내역을  본 적도 없고,
323,1096059,1098044,내 말 좀 들어봐,
324,1098046,1100396,우리는 오래 동안 친하게 지냈지?,
325,1100398,1102798,디즈니랜드에 데려갔고,
326,1102800,1104934,널 괴롭히는 애도 혼내주고,
327,1104936,1108938,너가 아플 때면 '소프트 키티'도 불러주고,
328,1108940,1110523,한번은 내 알몸도 봤잖아,
329,1110525,1113676,뭐라고?,
330,1113678,1115644,설명하자면 길어,
331,1115646,1117980,"쉘든, 난 자신 있어",
332,1117982,1119532,허락해줘,
333,1119534,1122535,"에이미, 어떻게 생각해?",
334,1122537,1126321,이 여자라면 내 몸에  자라는 털을 다 맡길래,
335,1134714,1136849,"그래, 가자",
336,1140303,1142221,소파에 재워줘서 고마워,
337,1142223,1145357,침대에서 자면 어떠냐고  권유하는 건 이제 지쳤어,
338,1148645,1151180,쉘든이 뭘 봤다는 거야?,
339,1151182,1155034,"진정해, 엉덩이랑 가슴만 봤어",
340,1165251,1167152,거의 다 됐어,
341,1167154,1168954,머리를 다 자르고 나면,
342,1168956,1172324,도노프리오 아저씨는 야한 농담을 해줬어,
343,1172326,1175928,난 그런 농담 몰라,
344,1175930,1179281,"됐어, 어차피  이해한 적 없어",
345,1181217,1183385,어때?,
346,1188025,1190959,약간 할리우드 스타일이지만,
347,1192061,1194296,나한테는 어울리네,
348,1194298,1195631,잘했어,
349,1195633,1196848,내가 뭐랬어,
350,1196850,1201787,이제 정리만 하면 끝나,
351,1202873,1205791,"미안, 간지러움을  타는 편이라",
352,1214567,1216885,이제 됐다,
353,1217871,1220422,그건 이리 줘,
354,1220424,1222090,고마워,
355,1233499,1234999,이사 가야겠다,
356,1235133,1295133,http://tbbt.tistory.com,
