,start,end,kor,eng
26,83784,85534,난 얘 안데려갈거야,"Okay, I'm not driving him."
27,85536,87953,"페니, 포기하지마 넌 할 수 있어","Penny, don't give up, you can get this."
28,91040,93675,셸든이랑 같이 안가?,Aren't you going with Sheldon?
29,93677,96962,"아니, 나는 기차모형엔 별로 관심도 없고","No, I have no interest in model trains,"
30,96964,100716,그런 모형을 파는 상점이나 그런걸 사는 놈이나 관심없어,"stores that sell them, nor their heartbreaking clientele."
31,105139,106905,나는 괜찮으니까,I can't imagine that would disturb me.
32,106907,108207,어서 일 해,Carry on.
33,108209,111610,알았어,Okay.
34,111612,113862,집에 있는게 더 편하지 않아?,Wouldn't you be more comfortable at home?
35,117784,119952,아니 별로,"Not really, no."
36,119954,122154,알았어 그럼,All righty then.
37,122156,124373,그럼 일을 시작해야겠네,Guess I'll just get started.
38,124375,126792,"레너드, 제발 일일이 설명하지 말아줘","Leonard, please. I don't need the running commentary."
39,151956,155456,"== sync, corrected by   == == translated by 김철영 doatip@gmail.com ==","== sync, corrected by   =="
40,178416,179194,너 괜찮아?,You okay?
41,179195,181095,괜찮아,"Oh, sure."
42,181896,184031,책 읽고 있는줄 알았는데,I thought you were reading.
43,184033,185949,그랬지,I was.
44,185951,188702,지금은 읽은 것에 대해 생각을 하고 있었어,Now I'm thinking about what I read.
45,200832,202232,너는 괜찮니 레너드?,"You all right, Leonard?"
46,202234,204551,매우 불편해보인다,You seem very uncomfortable.
47,204553,207638,난 괜찮아,I-I'm fine.
48,207640,209556,내가 집에 갈까?,Should I go?
49,209558,211975,사람들이 내가 남의 집에 너무 오래 머무른다 하더라고,I've been told sometimes I overstay my welcome.
50,211977,215162,뭐... 누가 그래?,Wha... who told you that?
51,215164,219566,"음, 가장 최근에는 내 산부인과 의사가","Well, most recently my gynecologist."
52,224489,227307,너 편한만큼 여기 있어도 돼,"Well, you stay as long as you'd like."
53,227309,228859,그렇게 말해줘서 고마워,"I'm glad to hear you say that,"
54,228861,231912,즐거운 시간을 보내고 있거든,because I'm having a wonderful time.
55,240588,243507,"모형 기차 상점에서 뭘 살거야, 셸든?","What are you going to get at the train store, Sheldon?"
56,243509,245459,사러 가는거 아니야,"Oh, I'm not buying anything."
57,245461,247494,강좌를 열고 있거든,They're having a lecture.
58,247496,249596,"""HO 게이지 모형철도","""H-O gauge railroading."
59,249598,253216,"O 게이지 철도보다 작지만 더 큰 즐거움""","Half the size of O-gauge, but twice the fun."""
60,253218,256603,이거에 대해 말이 많더라,Very controversial topic.
61,256605,258505,너는 어떤 게이지가 좋은데?,Which side do you come down on?
62,258507,260607,오늘밤이 지나면 알게될거야,I'll let you know after tonight.
63,260609,263310,다른 사람들과는 달리 나는 오픈마인드거든,"Unlike some people, I'm going in with an open mind."
64,263312,265195,농담도 못하겠다,Who am I kidding?
65,265197,268348,O 게이지가 아니면 당연히 게이지가 아니지,Of course we all know it's O-gauge or no gauge.
66,268350,272536,다 큰 사람들이 장난감을 가지고 노는게 웃기지?,Can you believe grown men sit around and play with toy trains?
67,272538,274788,그러면서 정작 자기는,That's pretty big talk for a man
68,274790,278041,옷장에 마술 장난감이 한가득 있으면서,with a closet full of magic tricks at his mother's house.
69,279744,282079,"일단, 한낱 장난감이 아닌 진지한 마술도구야","First of all, they're not tricks, they're illusions."
70,282081,284247,그리고...,And...
71,284249,286800,우리가 결혼하면 다락방에 다 옮길테니,"secondly, when we get married, they're all going up"
72,286802,289636,옷장에는 옷만 넣으면 돼,in the attic so you can have that closet for clothes.
73,289638,292556,어머니집에 우리 옷을 왜 보관하는데?,Why would I keep clothes at your mother's house?
74,292558,294224,어머니집이라니,"Well, don't think of it that way."
75,294226,296376,우리가 들어가면 우리집인데,"Once we move in, it'll be our house."
76,296378,297844,어머니 나가신데?,Is she moving out?
77,297846,299212,엄마가 어딜 나가?,Why would she move out?
78,299214,300981,엄마 집인데,It's her house.
79,300983,303383,잠깐만,Hang on.
80,303385,306570,내가 자기 어머니랑 같이 살거라고 생각해?,You seriously think I'm going to live with your mother?
81,306572,308188,"하워드, 내가 도와줄게","Howard, I think I can help here."
82,308190,310824,"그래, 맞아 그게 쟤 생각이야","Yes, Bernadette, that's exactly what he thinks."
83,310826,311942,왜 싫어?,Why not?
84,311944,314027,좋은 집이라니까 방도 많잖아,"It's a great house, plenty of room,"
85,314029,316113,우리가 애를 낳으면 엄마가 길러주실거야,"and if we have kids, Mom's there to help."
86,316115,317998,'새끼돼지 삼형제'이야기도 애들한테 들려주시겠지,"You know, en she tells ""The Three Little Pigs"" story,"
87,318000,321785,털이 많으셔서 늑대흉내를 잘 내시거든,she actually has hair on her chinny-chin-chin.
88,321787,324287,난 어머니랑 같이 못살아,I'm not gonna live with your mother.
89,324289,327073,지금이나 앞으로도,"Not now, not ever."
90,327075,330761,너 어릴때 엄마랑 정말 안좋았나보네,"Wow, someone obviously has some mommy issues."
91,332797,334414,"라지, 집으로 데려다줘","Raj, take me home."
92,334416,336850,쟤말 듣지마. 영화보러 가자,Don't listen to her. Go to the movie theater.
93,336852,338218,집으로 데려다줘 당장!,Take me home now.
94,338220,339186,영화관!,Movie theater!
95,342724,344391,간단한 해결책이 있어,There is a simple solution here.
96,344393,345976,"라지, 나를 모형상점에 데려다줘","Raj, take me to the train store,"
97,345978,348278,그리고 너네 일은 너네가 알아서 해,and then I don't care what you people do.
98,355570,357237,샤워는 어땠어?,How was your shower?
99,357239,360607,"좋아, 좋았지","It was good, good."
100,360609,363877,궁금해서 그러는데 너 언제쯤 자냐?,"Just out of curiosity, what time do you usually go to bed?"
101,363879,365212,난 잠을 안 자,"Oh, I'm up all night."
102,365214,366963,야생동물같지,I'm like a possum.
103,368883,371685,"너 고등학교때 인기 없었겠다, 맞지?","Boy, you were not liked in high school, were you?"
104,371687,373203,아니야,Not really.
105,373205,375055,내 졸업사진이야?,Is that my yearbook? - Mm-hmm.
106,375057,377224,"""레너드에게 너 과학은 잘하더라","""Dear Leonard, you're really good at science."
107,377226,380927,"열심히 해서 언젠가 멋있어지는 약을 개발좀 해""","Maybe one day you'll come up with a cure for being a dork."""
108,380929,383430,그래도 어떤 애처럼,"Well, it wasn't spray-painting a lightning bolt"
109,383432,386566,가방에 스프레이로 낙서를 당하지는 않았어,"on my briefcase, I can tell you that."
110,386568,387984,너무 기분 상해있지마,"If it makes you feel any better,"
111,387986,390237,내 졸업앨범에는 엄마만 싸인을 해줬거든,the only person who signed my yearbook was my mother.
112,390239,392172,"""에이미에게","Aw. - ""Dear Amy,"
113,392174,394774,"""친구도 없고 재미가 없어도 네 자긍심과 순결함이 좋구나","""Self-respect and a hymen are better than friends and fun."
114,394776,396109,"사랑한다, 엄마가""","Love, Mom."""
115,397745,400480,이제 제리의 기차역은,"Well, you can add Jerry's Junction"
116,400482,402082,셸든 쿠퍼가 더 이상,to the list of train stores
117,402084,405485,발을 붙일 모형 상점이 아니란것만 알아둬,Sheldon Cooper will never set foot in again.
118,405487,408104,"힘드셨어요, 역무원님?","Rough night, Casey Jones?"
119,408106,409873,최악이었어,You don't know the half of it.
120,409875,411258,광고에서는,It was billed
121,411260,414211,모형의 사이즈에 대한 토론의 장이라고 했는데,as a lively give-and-take on the merits of model train sizes.
122,414213,416763,사실은 줏대없고 멍청한 시민들한테 물건을 파는,But it was actually a setup to intimidate
123,416765,420350,얄팍한 상술이었어,weak-minded spineless rubes into buying H-O starter sets.
124,420352,421468,비닐봉투에 뭔데?,What's in the bag?
125,421470,424888,이야기하고 싶지 않아,I don't want to talk about it.
126,424890,427774,그냥 나도 줏대가 없었다고만 말해둘게,"But it's not a spine, I'll tell you that."
127,427776,430443,재밌는 저녁이었어 레너드,"Well, I had a delightful evening, Leonard."
128,430445,431778,나중에 또 같이 놀자,We should do this again sometime.
129,431780,433813,"아, 그래 그랬으면 좋겠다","Ah, sure. That'd be nice."
130,433815,434898,그렇다면 잘됐다,Glad to hear it.
131,434900,436683,결혼식에 같이 갈 사람이 하나 필요하거든,I need someone to accompany me to the wedding
132,436685,438902,모라넬리 박사과 구스텁슨 박사가 이번주 금요일에 결혼을 한대,of Dr. Moranelli and Dr. Gustufson this Friday.
133,438904,440537,영장류 동물학계의 브랜젤리나 커플이라고,They're kind of the Brad and Angelina
134,440539,442522,꽤 유명한 사람들이야,of the primatology department.
135,442524,443957,셸든이랑 가지그래?,Wouldn't you rather bring Sheldon?
136,443959,447444,그러고 싶은데 정말 안좋은 경험이었어,"I would, but the last wedding we went to was a disaster."
137,447446,449880,결혼식에서 애처럼 행동을 하더라고,He behaved like a child the entire time.
138,449882,451214,내 잘못 아니다,Not my fault.
139,451216,454467,내 또래의 과학자들이 있을거라고 했잖아,You said there'd be other scientists there my age.
140,458222,459806,상관없어 넌 빠지고 얘랑 갈거야,"Doesn't matter. You're out, he's in."
141,459808,462259,졸업파티때는 아무도 없더니 결혼식에는 두 명이라,"No date to the prom, two dates to a wedding."
142,462261,465345,"흠, 참 세월이란","Hmm, how times change."
143,468316,471351,"하하, 결혼가야 된대요~","(singsongy): Ha-ha, you have to go to a wedding."
144,477392,478558,네가 나가줄래?!,MRS. WOLOWITZ: Could you get it?!
145,478560,479993,내가 나간다고 방금 그랬잖아!,I just said I'm getting it!
146,479995,481394,"알았다, 내가 가마!","Fine, I'll get it!"
147,481396,484030,벌써 왔어!,I got it!
148,484865,486616,"아, 안녕","Oh, hi."
149,486618,487867,안녕,Hey.
150,487869,489336,싸우고 싶지 않아,I don't want to fight.
151,489338,491454,갑자기 예고도 없이 엄마랑 살자는 이야기를,I was just surprised when you sprung
152,491456,493340,꺼내니까 내가 당황한거야,the whole living-with-your-mom stuff on me.
153,493342,497761,"그래, 먼저 얘기 안해서 미안해","Yeah, well, I'm sorry I didn't run it by you first."
154,497763,499879,누구랑 얘기하는거냐!,"MRS. WOLOWITZ: I don't know who you're talking to,"
155,499881,500914,들어오던지 말던지!,but in or out!
156,500916,503984,벌레들어오겠다!,We don't need bugs!
157,503986,506186,벌레가 들어오는 이유는,The bugs only come here
158,506188,508388,엄마가 벌레여왕이라서 그래!,because you're their queen!
159,511142,513443,"잠깐, 이러면 어떨까","Listen, how about this."
160,513445,515362,어디에서 같이 살까 이런걸 결정하기 전에,Before we make any kind of decision
161,515364,517697,일단 체험을 해 보는거야,"about where we live, we have a trial run."
162,517699,519699,여기 주말동안 있으면서 괜찮을지 생각해봐,"Stay here for a weekend, see what it's like."
163,519701,521701,어머니가 괜찮아 하실까?,And your mom would be okay with that?
164,521703,522986,당연히 괜찮아 하시지,Sure she would.
165,522988,525605,"엄마, 버나뎃이 주말동안 여기서 지내도 괜찮지?!","Ma, do you mind if Bernadette stays here this weekend?!"
166,525607,528325,공짜로 얹혀 살겠다는데,"MRS. WOLOWITZ: Hey, if she's willing to give the milk away for free,"
167,528327,530493,정말 환영한다!,who am I to say no?!
168,532747,535582,봤지? 괜찮아 하신다니까,See? She's good with it.
169,535584,538117,솔직히 말해서 인도놈이랑 자는거보다,"MRS. WOLOWITZ: Frankly, after all your sleepovers"
170,538119,542005,여자랑 잔다니까 마음이 놓인다!,"with the little brown boy, a girl is a big relief!"
171,553474,556677,너희를 너무 과소평가했다,"All these years, I've been so wrong."
172,556679,560714,기차가 작을수록 재미가 더 응집되어있어,"The tinier the train, the more concentrated the fun."
173,564719,566486,너 사람뇌 전문가라며,You're a brain scientist.
174,566488,568555,저렇게 똑똑한 사람이,Can you explain to me why a brilliant man
175,568557,569889,왜 장난감 기차를 가지고 노는거야?,likes playing with toy trains?
176,569891,572576,뚜껑을 열어보지 않으면 몰라,"Not without cutting his head open, no."
177,574078,576496,클레오파트라처럼 화려하게 해주면 안될까?,How about making my eyes like Cleopatra?
178,576498,578448,정말? 결혼식에?,Really? For a wedding?
179,578450,579783,네 말이 맞는거 같다,Perhaps you're right.
180,579785,581401,내 아찔한 골반과 아름다운 광대뼈면,My cheekbones and beckoning pelvis
181,581403,584037,벌써부터 남자들이 껌뻑죽고 난리나지,"already have a certain ""hello sailor"" quality to them."
182,585039,586923,준비됐어,Ready.
183,591213,593346,제임스 본드같아,Like James Bond.
184,593348,597350,제임스 본드보다 더 낫지 크기가 더 작으니까,"He's better than James Bond, because he's tinier."
185,598136,600704,이거 나한테 달아줘,I got you this to give to me.
186,600706,603940,사실 피로연 손님들은,"Oh, sweetie, guests don't normally"
187,603942,605442,코르사쥬를 달고오지 않아,wear corsages to a wedding.
188,605444,606977,이건 졸업파티때나 하는거지,That's more of a prom thing.
189,606979,608195,난 졸업파티를 못가봤어,I never went to my prom.
190,608197,609946,엄마가 사촌에게 돈도 줬지만,"My mom paid my cousin to take me,"
191,609948,613033,사촌은 대신 마약을 사고 말았지,but he just used the money to buy drugs.
192,613035,615652,그냥 달아줘,Put the corsage on her.
193,621275,624795,가슴 다 만졌으면 말해 그거 원래 손목에 다는거야,"When you're done copping a feel, that goes on my wrist."
194,627948,629483,탑승완료!,(high-pitched): All aboard!
195,633839,636223,난 HO 기차모형이 좋아,I'm an H-O trainiac.
196,639293,642295,저녁은 잘 해결한거 같아,"So, dinner went nice."
197,642297,644147,"그래, 그런거 같아","Yeah. Yeah, I guess."
198,644149,648935,어머니께서 항상 고기를 잘라주시는거야?,Does your mother always cut your meat for you?
199,648937,652272,한 입 먹기에 클때만 그래,Only when it's fatty.
200,653608,655192,질투하지마 자기야,"Well, don't be jealous, babe."
201,655194,657577,나중에 자기가 잘라주면 되잖아,Someday you'll get to cut it for me.
202,657579,659579,버나뎃!,MRS. WOLOWITZ: Bernadette!
203,659581,663416,치실 필요하면 가져다 쓰거라!,I found the extra head for the Waterpik if you want to use it!
204,663418,665752,"괜찮아요, 어머니","I'm okay, Mrs. Wolowitz."
205,665754,666986,정말 괜찮아?!,MRS. WOLOWITZ: You sure?!
206,666988,670590,난 이빨에 고기가 한 웅큼이 껴 있던데!,I just squirted half a brisket outta my teeth!
207,670592,673426,엄마 프라이버시좀 지켜주면 안돼?!,"Hey, Ma, how about a little privacy?!"
208,673428,675662,"아, 그거 하려고!","MRS. WOLOWITZ: Oh, I know what that means!"
209,679668,681802,괜찮아 질거야,"Relax, it'll be fine."
210,681804,683436,알았어,Okay.
211,683438,686139,큰 일 다 치루면 이야기 해 다오!,MRS. WOLOWITZ: Let me know when you're done canoodling!
212,686141,688441,엄마 발마사지좀 해 줘!,Mommy needs a foot rub!
213,706879,708295,"아니, 괜찮아","No, thank you."
214,708297,710463,난 춤을 잘 못춰,I'm really not much of a dancer.
215,711332,713333,춤에서든 대화에서든,You're not exactly winning any trophies
216,713335,715385,넌 지금 잘 못하고 있어,"as a conversationalist, either."
217,717555,720006,미안해,I'm sorry.
218,720008,721541,신랑신부가 행복해 보여서,The bride and groom seem happy.
219,721543,723376,행복한게 당연하지 않아?,AMY: Why shouldn't they be?
220,723378,724978,오늘 밤이되면 둘은,They have a feverish night of
221,724980,727097,사회가 인정한 정사를 즐길수가 있게 되잖아,socially-approved copulation ahead of them.
222,729183,731434,어떤 나라에서는 하객들이 침실밖에서,"In some cultures, we'd stand outside of their bedroom"
223,731436,733403,부부가 오르가즘에 오르면 같이 환호를 해준대,cheering as they achieved orgasm.
224,733405,735722,나도 참석하고 싶지만,"That sounds like a late night,"
225,735724,738608,내일 일이 있어서...,"and I have work in the morning, so..."
226,738610,740894,"레너드, 모르는가 본데","Leonard, you may not have noticed,"
227,740896,743363,난 널 기쁘게 하려고 지금 애쓰고 있어,but I am being a delight here.
228,744549,746900,그런데 너는 별로 시원찮은 반응이다,And you're not holding up your end of the evening.
229,746902,749502,미안해. 결혼식에 오니까,"Oh, sorry. This wedding just reminds me"
230,749504,753123,이역만리에 떨어져 있는 내 여자친구가 생각나서,"of my kinda-sorta girlfriend 9,000 miles away."
231,753125,755909,나도 남자친구가 장난감 기차에 미쳐있는데,I have a kinda-sorta boyfriend who's playing with a model train
232,755911,758845,내가 한 번이라도 지랄하는거 들어봤냐,"right now, you don't hear me bitching about it."
233,762183,764250,"레너드, 충고 하나 할게 감상적인 남자가","Leonard, a word of advice-- moody self-obsession"
234,764252,766636,아름다워 보일때는 그 남자가 키가 크고,is only attractive in men who can play guitar
235,766638,768972,기타를 칠 수 있을 때야,and are considerably taller than you.
236,768974,770674,난 감상적이지 않아,I'm not moody.
237,770676,771942,난 재밌어,I'm fun.
238,771944,774861,네 주장을 뒷받침할 어떤 증거라도 있어?,You have any evidence to support that statement?
239,774863,777697,나도 너만큼이나 재밌어,"Well, hey, I'm just as much fun as you are."
240,777699,780617,정말로? 너라면 손가락에 가짜 수염을 그리고,Really? Are you willing to draw a mustache on your finger
241,780619,783286,남을 웃겨줄 수 있어?,as a conversational icebreaker?
242,783288,786239,난 할 수 있어,I am.
243,788042,790460,"알았어, 어떻게 할까?","Okay, fine, what do you suggest?"
244,794282,798051,연주도... 끝내주는데,the band... is on fire...
245,798053,800119,네 바로 옆에는 아름다운 여인이,and you're sitting next to a beautiful woman
246,800121,801838,섹시한 화장을 하고 왔어,wearing whorish makeup.
247,803140,805124,그러니 춤을 추러 나가서,Why don't we head out on the dance floor
248,805126,807560,내 드레스가 통풍이 잘 되는지 확인해 보자,and see if I can sweat through these dress shields.
249,807562,811047,다시 말하는데 난 춤 잘 못춰,"Once again, I-I'm really not much of a dancer."
250,811049,812565,걱정하지마...,Don't worry...
251,812567,815185,내가 리드할게,I'll lead.
252,851523,853940,"아니, 이빨 닦아야 되는데","No. I need to brush my teeth, but your moth's"
253,853942,856175,어머니가 화장실을 한시간이나 쓰고계셔,"been in the bathroom for, like, an hour."
254,856177,860730,아. 가끔씩 엄마가 일을 보는게 힘들어,"Oh. Yeah, she sometimes has problems doing her business. Hang on."
255,860732,862148,"엄마, 포기해요!","Ma, give up!"
256,862150,865118,오늘은 날이 아닌가보지!,Tonight's not your night!
257,865120,868288,아니다 아들아! 곧 나올 것 같아!,MRS. WOLOWITZ: You don't know that! I just sat down!
258,868290,870123,"제발요, 그만해요!","WOLOWITZ: Come on, take a break!"
259,870125,872275,버나뎃이 이빨을 못 닦고 있잖아요!,Bernadette needs to brush her teeth!
260,872277,874310,들어와서 닦으라 그래라!,MRS. WOLOWITZ: She can come in and brush her teeth!
261,874312,877247,나는 괜찮아!,I'm not embarrassed!
262,877249,879549,문제 해결,Problem solved.
263,881035,883720,해결 안됐어 난 못들어가,"No, it's not. I'm not going in there."
264,883722,884971,"왜그래, 자기야","Oh, come on, honey."
265,884973,887057,엄마는 그냥 앉아서 잡지만 읽고 계시는거야,She's just sitting in there reading a magazine.
266,887059,888258,아무것도 안보여,You can't see anything.
267,888260,890093,난 항상 들어가거든,I go in all the time.
268,905777,909412,이제 뜨거운 사랑을 나누자구,And then we make passionate love.
269,915402,917003,"다 왔어, 마지막이야","There we go, last floor."
270,917005,918755,어떻게 이렇게 된건지 아직도 모르겠어,I just can't figure out what happened.
271,918757,921758,왼쪽 다리를 안으로 넣고 다시 왼쪽 다리를 빼고,"I put my left leg in, I took my left leg out,"
272,921760,926129,다시 왼쪽 다리를 넣었더니 갑자기 다리가 삐끗하더라,"I put my left leg in, and something just snapped."
273,926131,928965,유치원 애들 춤이 좀 어렵긴 해,The hokey pokey is a young man's game.
274,928967,931434,그래도 재밌었어,(chuckles) I did have a great time.
275,931436,932769,오늘 고마웠어,Thank you for reminding me
276,932771,935271,이렇게 즐기는것도 좋다,it's okay to have fun once in a while.
277,935273,936756,별말씀을,You're welcome.
278,936758,938858,그리고 백조 얼음 조각을 깨뜨려서,And also for breaking the head off the ice swan
279,938860,940777,사타구니 부위를 마사지 하는것도 좋았어,so I could hold it against my pulled groin.
280,940779,942479,내가 원래,I excel
281,942481,945431,공간감각이 뛰어나서 백조 얼음 조각의,"at spatial reasoning, and I had a hunch that the graceful slope"
282,945433,948151,목 부분이 네 성기부위에 꼭 맞을거란걸 안거지,of its neck would cradle your genitals nicely.
283,949286,952572,"아, 그래 어쨋든, 고마워","Well, okay. Again, thank you."
284,952574,955241,"그렇다면 또, 별말씀을","And again, you're welcome."
285,956043,958495,차라도 한 잔 할래?,Want to come in?
286,958497,960163,"괜찮아, 집에 가야돼","No, thanks. I'm gonna head home."
287,960165,962332,"알았어, 잘 자","'Kay. Well, good night."
288,962334,964968,잘자,Good night.
289,970858,973292,"에이미, 피로연 재밌었어?","Ames, hi. How was the wedding?"
290,973294,978314,재밌었는데 실수로 레너드가 나한테 반하게 만든 것 같아,Great. Until I accidentally made Leonard fall in love with me.
291,980568,982485,"들어와, 말해보자","Come in, let's talk."
292,983521,985939,와인 한 잔 할래?,Do you want a glass of wine?
293,985941,988408,애초에 와인을 마셔서 이렇게 된거야,Wine is one of the reasons I'm in this fix.
294,988410,989859,와인이랑 내 아름다운 골반 때문이지,That and this dang pelvis.
295,992029,994681,"그래, 미안, 어떻게 된건데?","Okay, I'm sorry, what exactly happened?"
296,994683,996933,"어쩔 수 없었어, 레너드는 여자친구를 그리워하는데",The inevitable-- he was lonely and vulnerable
297,996935,998434,마침 내가 매력적이라,"from missing his girlfriend,"
298,998436,999652,마음이 약해진거지,"while I was charming,"
299,999654,1001721,내가 마음이 따뜻한데다 이런 옷까지 입었으니,"supportive and, let's face it, in this dress,"
300,1001723,1005358,사랑에 빠지지않고는 못배기게 된거지,the perfect combination of Madonna and whore.
301,1005360,1008111,"세상에, 뭔 짓이라도 했어?","Oh, God, did he make a move on you?"
302,1008113,1009896,"아니, 하지만 시간문제야","No, but it's only a matter of time."
303,1009898,1012582,내가 왜 눈치를 못챘을까?,How could I have not seen this coming?
304,1012584,1016703,이제 어쩔 수 없이 그의 마음을 거절해야지,Now I'm gonna have to break the little sad sack's heart.
305,1016705,1019455,"괜찮을거야 걱정마 - 오, 페니","Yeah, I'm sure he'll be okay. - Oh, Penny,"
306,1019457,1022342,같은 남자에게 우리 두 여자가 더럽혀 진 사실에,much as I would treasure knowing that the two of us had
307,1022344,1024010,너는 좋아라 하겠지만,"been defiled by the same man,"
308,1024012,1026012,나는 레너드가 전혀 끌리지 않아,Leonard just doesn't get my motor running.
309,1029717,1031351,"그럼, 어떻게 할거야?","So, um, what are you gonna do?"
310,1031353,1034270,내가 얘기좀 해볼까? 조금 진정하게?,"Do you want me to talk to Leonard, let him down easy?"
311,1034272,1036639,아니. 오늘은 즐기도록 놔둬,No. I'll let him have tonight.
312,1036641,1037724,다음날 아침,"Then in the morning,"
313,1037726,1039526,내가 이메일 한 통을 보내,I'll send him an e-mail letting him know
314,1039528,1042111,이 육체는 절대로 넘볼 수 없다 말해주겠어,this body is never gonna be his wonderland.
315,1043614,1046766,"그래, 사실 걔보다는 너랑 사귀는게 더 낫지","I mean, frankly, you've got a better shot than he does."
316,1056627,1057944,레너드,Leonard.
317,1057946,1059412,이것좀 봐,Check it out.
318,1059414,1061614,N 게이지 기차를 샀어,I bought an N-gauge locomotive.
319,1061616,1063716,HO의 반만한 크기야,Half the size of H-O.
320,1063718,1067220,"봐, 내 입에도 들어가","Look, it fits in my mouth."
321,1067222,1069556,너도 재밌게 놀았나보네,Sounds like you had a   night.
322,1069558,1071624,맞아,(muffled): I did.
323,1071626,1074561,"결혼식은 어땠어? - 괜찮았지, 재밌었고",How was yours? - Not bad. I had a lot more fun
324,1074563,1076295,에이미가 생각보다 재밌더라고,with Amy than I thought I would.
325,1076297,1078681,그게 대체 무슨 얘기야?,What exact do you mean by that?
326,1078683,1080266,"그게, 알고보니 에이미가","Well, it turns out she really knows"
327,1080268,1083019,남자를 대할 줄 잘 알더라고,how to help a guy loosen up and have a good time.
328,1083021,1087023,그런데 사실 너무 잘 놀아서 사타구니가 다 아프더라,"Although, truth be told, my groin's a little worse for wear."
329,1093748,1097250,조심하는게 좋을거야 에이미는 네 여자가 아냐,To send a message: she is not for you.
330,1097252,1098651,뭐?,What?
331,1098653,1100003,네 여자 아냐!,Not for you!
332,1114916,1117601,"일어나, 장군님","Good morning, handsome."
333,1117603,1120420,"안녕, 엄마","Morning, Mom."
334,1121723,1123607,나야,It's me.
335,1125727,1129429,"그래, 너 정말 아름답다","Yes, it is, and you're so pretty in the morning."
336,1131032,1133100,어머니랑 같이 아침상 차렸어,Your mom and I made you breakfast.
337,1136706,1138322,"그래, 그런가봐","Yeah, I guess."
338,1138324,1140107,서로가 너무 달라서,"We're very different people, Howard,"
339,1140109,1142943,의사소통이 조금 어렵긴 해,so communication's a little tricky.
340,1142945,1144829,팬케익 맛있대냐?!,MRS. WOLOWITZ: Does he like the pancakes?!
341,1144831,1147131,아직 안 먹었어요!,He didn't try them yet!
342,1149501,1151285,버터는 없어?,Is there any butter?
343,1151287,1153304,버터가 들어있는 시럽이야,It's butter-flavored syrup. - Oh.
344,1153306,1154972,"그래, 뭐라디?!","MRS. WOLOWITZ: So, what's the word?!"
345,1154974,1157224,버터 달래요!,He wants butter!
346,1158527,1160761,버터가 들어있는 시럽이야!,MRS. WOLOWITZ: It's butter-flavored syrup!
347,1160763,1163430,그렇게 말했어요!,I just told him that!
348,1168803,1170771,버터 필요없어,I don't need any butter.
349,1170773,1174191,그렇게 필요하면 내가 가져다 드릴게,"If you want butter, I'll get you butter."
350,1177696,1179613,이렇게 되면 내가 알아서 잘라 먹어야겠네,"Well, I guess I'll cut these by myself."
351,1179615,1239615,"== sync, corrected by   == == translated by 김철영 doatip@gmail.com ==","== sync, corrected by   =="
