,start,end,kor,eng
127,405608,409143,소리 지르느라  입을 벌리고 있잖아,if your mouth is open because you're screaming...
128,410712,413898,가끔은 덩어리들이  다시 들어오지,...sometimes it just floats right back in.
129,417135,420354,그럼 모두에게  비웃음을 당하지,"Boy, does everyone laugh at you when that happens."
130,420356,421355,못됐다,That sounds mean.
131,421357,422406,아냐,No.
132,422408,423908,나도 웃고 싶었는데,"Yeah, I would have laughed, too,"
133,423910,426077,덩어리가 다시  나올까봐 참았어,but I didn't want the vomit to come back out.
134,431084,432983,부탁 좀 들어줄래?,"Oh, could you do me a favor"
135,432985,436337,속옷을 택배로 보내줘,and overnight me some more underwear?
136,436339,437655,더 필요해?,"Sure, why?"
137,437657,439040,내일은 원심 분리기에 넣고 빙빙 돌릴건데,I got a look at the centrifuge
138,440743,443110,너무 적게 챙긴 것 같아,and I have a hunch I packed a little light.
139,451186,453854,도노프리오 아저씨?,Mr. D'Onofrio?
140,453856,455640,쉘든이에요,It's Sheldon.
141,456475,458392,기념품점에 이발사  관련 용품이 없더군요,They didn't have anything barber-themed
142,462148,464181,티셔츠에 문구 보이세요?,I don't know if you can read his little T-shirt.
143,464183,467201,Get well bear-y soon,"It says, um, ""Get well bear-y soon."""
144,468787,470955,깨어있다면 아저씨도  재밌다고 생각했을 텐데,"Trust me, if you were even a little conscious right now,"
145,478214,482883,혼수 상태여도 주변을  인식할 수 있대요,"There's new studies that show, people in comas are aware"
146,485204,488256,제 말이 들리면,"With that in mind, if you can hear me,"
147,488258,490174,이쪽으로 다가오세요,move away from the light
148,490176,493978,가위질하는  소리를 향해서요,and toward the sound of these scissors.
149,495064,496731,어떻게 도와 드릴까요?,Can I help you?
150,496733,497982,네,Yes.
151,497984,501936,가운 좀 빌릴 수 있나요?,Do you have something I could use as a cape?
152,501938,504555,"저런, 약을 안 먹고","Oh, dear, did we spit out our pills,"
153,504557,508159,9층에서 빠져나온  모양이구나?,"slip out of the ninth floor, and go on a little adventure?"
154,508161,510161,아뇨,"Oh, no,"
155,510163,513230,컷하러 왔어요,"no, I'm just here to get my hair cut."
156,516001,517952,그렇군,I-I see.
157,517954,520921,잠시만 기달려라,J-Jus-Just wait here one moment.
158,520923,522957,경비 아저씨!,Security!
159,522959,525576,도망가야 해요,I got to run.
160,525578,528796,가위를 들고 있으니 뛰면 안되겠죠,But not with scissors-- that would be unsafe.
161,537919,542238,말을 여기로 옮기면,"So, if I move my horsey here..."
162,544124,547243,내가 이긴거 아냐?,...isn't that checkmate and I win?
163,556153,559055,이긴 거 맞아?,"Well, is it or isn't it?"
164,560090,562959,여기서 잠시 쉬는 게  좋을 것 같아,"You know, I think this is a good stopping point."
165,563928,565895,네 첫 게임이고,"Uh, it's your first real game."
166,565897,567730,이 정도면 많이 배웠어,I threw a lot of information at you.
167,568900,570266,왕이 갇혔잖아,"I mean, your king is trapped."
168,570268,573069,등대 때문에  이쪽으로도 못 오고,"He can't go here because of my lighthouse,"
169,575773,579909,뾰족한 모자 대문에 이쪽도 막혔어,he can't go here because of my pointy-head guy.
170,580794,583746,아까 말했듯이 복잡한 게임이야,"Like I said, complicated game."
171,583748,585965,내가 이겼어?,So did I win or not?
172,585967,587250,재미는 있었어?,Did you have fun?
173,587252,589052,재밌었다면 넌 승자야,"Because if you had fun, then you are, you are a winner."
174,589054,591337,체스는 재미로 하는 거니까,"That's, that-that's what chess is all about."
175,595010,596392,"미안, 자리 옮길게","Sorry, Sheldon, I'll move. Eh, why?"
176,596394,600280,어느 자리에 앉던  무슨 상관이야,"My spot, your spot-- what difference does it make?"
177,603767,606269,방금 무슨 일이 일어났지?,"Okay, what just happened?"
178,606271,607637,몰라,I don't know.
179,607639,609739,네가 바비 피셔처럼  체스를 두고,Between you playing chess like Bobby Fischer
180,609741,612692,쉘든이 아무 자리에나  앉으라고 하는걸 보니,"and Sheldon being okay with you in his spot,"
181,612694,615078,누군가 과거로 돌아가  벌레를 밟아서,"I'm guessing someone went back in time, stepped on a bug,"
182,615080,617647,미래를 바꿔 놓았나봐,and changed the course of human events.
183,618482,621000,괜찮아?,"Uh, sweetie, are you all right?"
184,621002,623503,아니,"No, I'm not all right."
185,623505,626205,컷이 예정보다  6일 늦었는데,It's been six days since I was supposed to get a haircut
186,626207,628625,아직 아무 일도 없었어,and nothing horrible has happened.
187,628627,631678,이해가 안돼,"Okay, I'm sorry, I don't understand."
188,631680,633296,"레너드, 설명 해줘","Leonard, explain it to her."
189,633298,636466,쟤는 미쳤어,"Oh, uh, he's crazy."
190,637635,639352,지금까지 살면서,I have spent my whole life
191,639354,641554,세상의 질서 유지를 위해,trying to bring order to the universe
192,641556,644507,모든 순간을 계획해왔어,by carefully planning every moment of every day.
193,644509,645675,그런데 내 모든 노력이,But all my efforts--
194,645677,648111,"저녁 메뉴, 잠옷","our dinner schedule, my pajama rotation,"
195,648113,650346,배변활동 스프레드시트,my bowel movement spreadsheet--
196,650348,652848,지금 생각하니,"it's clear now,"
197,652850,654651,모두 헛된 일이였어,I've been wasting my time.
198,654653,658988,저 역겨운 차트는 떼버리겠어,Good. I'm taking that disgusting chart off the fridge.
199,661543,663293,가끔은 예측할 수  없는 것도 좋아,sometimes it's nice not knowing what's coming.
200,663295,664627,나랑 레너드처럼,"I mean, look at me and Leonard."
201,664629,666829,사귀다가 헤어졌다가 지금은 다시 만나잖아,"We went out, we broke up, now we're trying again."
202,666831,668197,앞으로의 일은 아무도 몰라,We don't know what's gonna happen.
203,668199,671050,너네 사이는 뻔한걸,"Oh, please, everyone knows what's going to happen."
204,672703,674704,하지만 일리는 있어,But I see your point.
205,674706,676339,좋게 생각해,I think this could be good for you.
206,676341,678925,변화를 줘도 괜찮잖아,Maybe it's time for you to shake things up a bit.
207,678927,681094,그러네,You're right.
208,681096,683346,무질서를 받아들이겠어,I should embrace the chaos.
209,683348,685098,잘됐다,Great.
210,685100,686566,무엇부터 하려고?,What are you going to do first?
211,686568,687600,글쎄,I don't know.
212,687602,689068,난 뭐든지 할 수 있어,I could do anything.
213,689070,691070,모든 계획은 무효야,All bets are off.
214,691072,694524,세상은 나의 것이다,The world is my oyster.
215,694526,695875,좋았어,I got it.
216,695877,699245,화요일 잠옷을 오늘 입겠어,I'm going to put on my Tuesday pajamas tonight.
217,703701,706285,쉘든이 좀 걱정되네,"I got to tell you, I'm a little worried about him."
218,706287,708121,네 걱정부터 해,"If I were you, I'd be worried that a girl"
219,708123,711407,체스를 처음 두는 여자한테 졌잖아,who's never played chess in her life just kicked your ass.
220,726875,729008,"하위, 어떻게 된 거야?","Howie, what happened to you?"
221,729010,732945,밤새 야생 서바이벌 훈련을 했어,We did overnight survival training in the wilderness.
222,732947,734697,재밌었어,Big fun.
223,734699,737533,완전 재밌었지,"Big, big fun."
224,737535,740153,좀 씻고 오려했는데,I was gonna freshen up for you
225,740155,744307,화장실 가는 길에  정신을 잃었어,but I blacked out a little on the way to the bathroom.
226,745743,746826,서바이벌 훈련?,Survival training?
227,746828,747943,캠핑처럼?,Is that like camping?
228,748997,751731,먹을거리나 물은 없어,"Except you don't have food or water,"
229,751733,755234,헤스 크레이머 캠프에서는 예배도 했었는데,and they don't have a sunset Sabbath service
230,758256,760807,텐트에서 자?,Do you sleep in tents?
231,760809,761958,아니,No.
232,761960,764460,구멍 속에서 잤어,I slept in a hole
233,764462,768431,맨손으로 땅을 팠지,I dug in the ground with my bare hands.
234,768433,771868,밤에 자던 도중에,"And at some point during the night,"
235,771870,775338,아마딜로가 들어와서,an armadillo crawled in
236,775340,777940,날 안고 잤어,and spooned me.
237,780110,781360,불쌍해,Poor baby.
238,781362,782495,어쨌든 난 해냈어,But I did it.
239,782497,784414,살아남았어,I survived.
240,784416,788935,모래폭풍이 닥쳤을 때  죽을 것 같았지만,I wasn't sure I was going to when the sandstorm hit.
241,788937,792672,터틀넥을 머리  위로 끌어올리고,I just pulled my turtleneck up over my head
242,792674,796342,죽음을 기다렸어,and waited for death.
243,796344,800129,땀에 쩔은 보호막 속에  앉아 있으면서 깨달았어,"But somehow as I sat there,"
244,804502,809288,인간에게는 생존 본능이 있어,I found that primal part of the human spirit
245,813344,816078,목숨은 무엇과도  바꿀 수 없어,no matter what the cost.
246,816080,817396,정말 용감하다,You're so brave.
247,817398,819065,자랑스러워,I'm proud of you.
248,819067,822752,나비도 먹었어,I ate a butterfly.
249,829326,832345,너무나도 작고...,It was so small and...
250,832347,834747,아름다웠는데,"beautiful,"
251,834749,837467,너무 배고팠어,but I was so hungry.
252,840804,842889,울어?,Are you crying?
253,842891,845708,"아니, 그건 불가능해","No, I don't think it's possible."
254,845710,849212,탈수 상태거든,I'm severely dehydrated.
255,849214,852799,오줌이 치약 같아,My pee is like toothpaste.
256,852801,856686,"하위, 힘들면 돌아와도 돼","Howie, if you're not able to do this, come home."
257,856688,859722,널 다르게 생각하지 않을 거야,It won't change how I feel about you.
258,859724,862742,"고마워, 하지만 포기할 수 없어","Thanks, honey, but I can't quit."
259,862744,865828,우주 비행사가 될  기회를 차버리는 거잖아,"If I do, I'll just be a guy"
260,869834,872067,내가 도울 방법이 없을까?,"Well, is there anything I could do to help?"
261,872069,874170,없어,No.
262,875340,879275,속옷 좀 더 보내줘,Send more underwear.
263,888118,891521,설마 쉘든이 봉고를  치는 건 아니겠지,Don't let this be Sheldon playing bongos.
264,906620,910389,"안녕, 레너드, 내 봉고 어때?","(rhythmically) Hello, Leonard, do you like my bongos?"
265,911792,915110,나한테 봉고가  있다는 건 몰랐지?,Bet you didn't know that I had bongos.
266,916330,918280,"쉘든, 새벽 3시야","Sheldon, it's 3:00 o'clock in the morning."
267,918282,919448,새벽 3시는,3:00 in the morning
268,919450,923285,봉고에 딱이지,is a good time for bongos.
269,923287,924887,자고 있었어,I was sleeping.
270,924889,928123,내가 봉고를 치는 동안 레너드는 잔다,Leonard sleeps while I play bongos.
271,929292,931561,잠이 와야지,"No, he doesn't."
272,931563,934347,내가 봉고를 치는 동안 레너드는 못 잔다,Leonard no sleep while I play bongos.
273,934349,936465,봉고 솔로,Bongo solo.
274,940737,942104,그만,Stop! Stop it!
275,949279,951664,대체 무슨 소리야?,"What the hell?! - Oh, hi,"
276,951666,952815,"페니, 있잖아","Penny, guess what?"
277,952817,955001,쉘든이 봉고를 구했어,Sheldon got bongos.
278,955003,956619,봉고는 갑자기 왜?,Why did you get bongos?
279,956621,958487,리처드 파인만도  봉고를 쳤잖아,Richard Feynman played the bongos.
280,958489,959922,나도 해보고 싶었어,I thought I'd give that a try.
281,959924,961657,리처드 파인만은  유명한 물리학자였어,Richard Feynman was a famous physicist.
282,961659,963325,"레너드, 새벽 3시잖아","Oh, Leonard, it's 3:00 o'clock in the morning."
283,963327,965211,파인만이 내 똥고에 사는 보라색 요정이라도 상관 안해,I don't care if Richard Feynman was a purple leprechaun
284,968131,971217,'was' 대신에 'were'를 써야지,Penny meant if he were a purple leprechaun.
285,971219,972334,페니는 가정법 동사를  지키지 않았어,Penny forgot
286,975522,978173,"쉘든, 이제 그만 자","Sheldon, go to bed."
287,978175,979692,내일 출근해야 되잖아,You have work in the morning.
288,979694,980943,아닐 수도 있지,"Maybe, maybe not."
289,980945,983846,봉고 밴드를 만들고  월드 투어를 할 수 있잖아,Maybe tomorrow I start a bongo band and tour the world.
290,985282,988200,잠깐,"No, no, hang on, uh, uh,"
291,988202,989518,룸메이트 계약서,Roommate Agreement.
292,989520,992622,10시 이후에는  연주나 노래 금지,"No hootenannies, sing-a-longs, or barbershop quartets"
293,995043,996242,룸메이트 계약서?,Roommate Agreement?
294,996244,997359,장난해?,Are you kidding?
295,997361,998661,세상은 혼돈에 빠져있어,We are living in a world
296,1000632,1002648,룸메이트 계약서라니,Roommate Agreement.
297,1003834,1005835,어디 가?,Where are you going?
298,1005837,1008037,음악이 이끄는 곳으로,"Wherever the music takes me, kitten."
299,1011008,1012925,나는 봉고를 치며,I play bongos
300,1012927,1014060,계단을 내려간다,walking down the stairs.
301,1019683,1023719,계단을 내려갈 때는 봉고는 치지 말자,(playing bongos) Never play bongos walking down the stairs.
302,1029493,1030609,서프라이즈,Surprise.
303,1030611,1032445,여긴 어쩐 일이야?,What are you doing here?
304,1032447,1034163,곁에 있어주려고,I'm here to help you get through this.
305,1034165,1036332,널 돌봐줄 사람이 필요해,"You can't do it on your own, you need someone"
306,1037585,1038884,사랑해,"Oh, I love you so much."
307,1040204,1043589,"하워드,  목욕 물이 다 식잖아","MRS. WOLOWITZ: Howard, your bath is getting cold!"
308,1045709,1048094,"걱정 마, 엄마가 잠들면","Don't worry, once she falls asleep,"
309,1048096,1050846,아마딜로처럼 안아줄게,I'll spoon you like an armadillo.
310,1055052,1059138,새벽에 봉고를  치면서 찾아왔어,He showed up in the middle of the night with his bongos.
311,1059140,1063092,음악으로 유혹하는 줄 알고 좋아했어,I foolishly thought it was some sort of musical booty call.
312,1064111,1066128,저런,Poor guy.
313,1066130,1068898,정말 피곤하겠다,He must have been exhausted.
314,1068900,1071734,레너드가 봉고를 치고 쉘든은 잠을 잔다,Sheldon like to sleep while Leonard play the bongo!
315,1074270,1076455,그럴 필요는 없었잖아,That was kind of uncalled for.
316,1076457,1077940,"아니, 그래야 했어","No, it was called for."
317,1079076,1080626,무슨 일이야?,What's going on?
318,1080628,1081627,쉘든,"All right, Sheldon,"
319,1081629,1083129,이런 미친 짓은  그만 하자,this craziness has gone on long enough.
320,1083131,1085414,머리는 내가 잘라줄게,Please come home so I can cut your hair.
321,1085416,1087750,"페니, 넌 자격증이 없잖아","Penny, you're not trained."
322,1089253,1093222,내 이발 내역을  본 적도 없고,"Most importantly, you don't have access to my haircut records."
323,1096059,1098044,내 말 좀 들어봐,"All right, honey, look,"
324,1098046,1100396,우리는 오래 동안 친하게 지냈지?,"we've known each other for a long time now, right?"
325,1100398,1102798,디즈니랜드에 데려갔고,"I've taken you to Disneyland,"
326,1102800,1104934,널 괴롭히는 애도 혼내주고,"I kicked a bully in the nuts for you,"
327,1104936,1106936,너가 아플 때면 '소프트 키티'도 불러주고,"I sing you ""Soft Kitty"""
328,1108940,1110523,한번은 내 알몸도 봤잖아,you've even saw me naked once.
329,1110525,1113676,뭐라고?,"I'm sorry, what?"
330,1113678,1115644,설명하자면 길어,It was a long story.
331,1115646,1117980,"쉘든, 난 자신 있어","Anyway, Sheldon, I promise I know what I'm doing."
332,1117982,1119532,허락해줘,Please let me cut your hair.
333,1119534,1122535,"에이미, 어떻게 생각해?","Amy, what do you think?"
334,1122537,1126321,이 여자라면 내 몸에  자라는 털을 다 맡길래,There's not a hair on my body I wouldn't let this woman trim.
335,1134714,1136849,"그래, 가자","Fine, let's go."
336,1140303,1142221,소파에 재워줘서 고마워,Thank you for letting me sleep on your couch.
337,1142223,1144006,침대에서 자면 어떠냐고  권유하는 건 이제 지쳤어,"There's only so many times a woman can say,"
338,1148645,1151180,쉘든이 뭘 봤다는 거야?,What's this about Sheldon seeing you naked?
339,1151182,1155034,"진정해, 엉덩이랑 가슴만 봤어","Oh, relax. It was just her bottom and her breasts."
340,1165251,1167152,거의 다 됐어,Almost done.
341,1167154,1168954,머리를 다 자르고 나면,"At the end of the haircut,"
342,1168956,1172324,도노프리오 아저씨는 야한 농담을 해줬어,Mr. D'Onofrio would tell me a dirty joke.
343,1172326,1175928,난 그런 농담 몰라,"Sorry, I don't know any dirty jokes."
344,1175930,1179281,"됐어, 어차피  이해한 적 없어","That's okay, I never understood them anyway."
345,1181217,1183385,어때?,"Okay, what do you think?"
346,1188025,1190959,약간 할리우드 스타일이지만,it's a little Hollywood.
347,1192061,1194296,나한테는 어울리네,But I think I can pull it off.
348,1194298,1195631,잘했어,"Well done, Penny."
349,1195633,1196848,내가 뭐랬어,"Ha, told you."
350,1196850,1198700,이제 정리만 하면 끝나,"Okay, I'm just gonna clean up your neck a little"
351,1202873,1205791,"미안, 간지러움을  타는 편이라","Sorry, sometimes the clippers tickle me."
352,1214567,1216885,이제 됐다,"Okay, yep, we're all done now."
353,1217871,1220422,그건 이리 줘,Let me just take that away from you.
354,1220424,1222090,고마워,Okay. - Thank you very much.
355,1233499,1234999,이사 가야겠다,"Yeah, I'm gonna have to move."
356,1235133,1295133,http://tbbt.tistory.com,"== sync, corrected by   =="
