,start,end,kor,eng
191,626754,629639,스티븐 호킹한테  내 논문을 안 보여준대,
192,629641,631340,유명한 물리학자야,
193,631342,635761,"알아, 휄체어에 앉아 시간을 발명한 사람이잖아",
194,637681,640016,비슷하긴 하네,
195,640018,643052,그냥 하워드한테 소개해달라고 하면 안돼?,
196,643054,647290,내가 잘난 척 해서 벌 주는 거야,
197,647292,649892,내가 거만하다고 생각해?,
198,649894,651694,좀 그렇지,
199,651696,654163,"미안, 거만하다의 뜻은...",
200,654165,655414,뭔지 알거든,
201,656200,658951,남의 잘못을 지적하고 무시하니까 맞는 말이지,
202,658953,660369,반대로,
203,660371,663506,남의 잘못을 지적하는건 상대방을 돕는 일이야,
204,665459,668211,너도 많은 도움을 받았지,
205,670130,672381,우월함을 느끼려고  하는 거잖아,
206,672383,673549,지적할 때마다 눈이 반짝이던데,
207,673551,675885,누군가 'whom' 대신  'who'를 쓰거나,
208,675887,678938,달도 행성이라 알고 있거나,
209,678940,682959,돈키호테가 호테라는 당나귀에 관한 책이라고 생각하기도 했지,
210,682961,684994,거봐,
211,684996,686229,또 반짝이네,
212,686231,687396,어쩔 수 없어,
213,687398,689649,나도 모르게 하는 거야,
214,690534,692735,무슨 말을 듣고 싶니?,
215,692737,696622,하워드가 이유 없이 못되게 구는 거라고 말해줘,
216,696624,699992,하워드가 이유 없이 못되게 굴고 있어,
217,699994,701827,그럴 줄 알았다,
218,706467,707700,무슨 일이야?,
219,707702,709285,자러 오는 날에는,
220,709287,713539,어머님이 엉덩이를 치면서  '화이팅'이라고 외치잖아,
221,713541,715675,엄마 잘못이 아냐,
222,715677,718761,호르몬 대체  치료를 받고 있어,
223,721064,724100,엄마도 참기 어려울 거야,
224,724818,728738,쉘든한테 하녀 옷을  입힌 것 좀 봐봐,
225,728740,730606,저런,
226,730608,733726,너도 입을 기회 있었잖아,
227,733728,735444,왜 그러는 거야?,
228,735446,736896,너무 못됐다,
229,736898,738314,쉘든도 항상 그러는걸,
230,738316,740700,박사 학위 없다고 놀리는거 들었잖아,
231,740702,743669,놀림 당하기 싫으면 너도 따면 되지,
232,746656,748925,나도 있는데 좋거든,
233,749843,752728,이 놈은 날 괴롭히잖아,
234,752730,755648,똑같이 당하게  하는 것 뿐이야,
235,755650,757166,상황이 다르잖아,
236,757168,758718,쉘든은 자기가 언제 나쁜 행동을 하는지 몰라,
237,758720,763472,잘못을 인식 못하는  뇌 구조를 갖고 있어,
238,766193,768361,그럼 몇 가지만 더 시키고,
239,768363,769312,그만할게,
240,769314,771180,"아니, 지금 그만해",
241,771182,778487,"베르나데트, 내일 같이 쇼핑하기로 했지",
242,778489,781874,젠장,
243,781876,785294,죄송한데  못 가게 됐어요,
244,785296,789165,쉘든이 대신 간대요,
245,794921,798090,이번이 마지막이야,
246,801345,805514,쉘든,
247,805516,808784,도와줘,
248,808786,811454,무슨 일이세요?,
249,811456,812822,이 드레스 때문에,
250,812824,817476,앞을 넣으면 뒤가 터져,
251,819579,824583,뒤를 넣으면  앞이 튀어나오고,
252,824585,828371,욕조에 개 두 마리를 씻기는 것만큼 힘들어,
253,830207,832291,제가 어떻게 하면 될까요?,
254,832293,834794,팀워크가 필요해,
255,834796,839365,들어와서 한 덩어리  잡고 쑤셔넣어,
256,845756,848708,어떻게 해야되는지 모르겠어요,
257,848710,853429,침낭을 말아 넣는다고 생각해봐,
258,854948,859768,침난은 이렇게  땀을 흘리지 않지만,
259,859770,861704,이제 지퍼를 올려봐,
260,861706,865991,더 조이면 다이아몬드로 변할지도 몰라요,
261,868261,871881,"그래, 이건 무리다",
262,871883,874950,젊은 시절에는  잘 나갔어,
263,874952,879839,날 쫓아다니던 놈들이 캔디를 갖다 바쳤지,
264,880724,883109,왜 다 먹어치웠을까?,
265,886396,887980,날 안아줄래?,
266,887982,891350,"이런, 그닥 내키지 않는데...",
267,896189,898157,방금 생각났는데,
268,898159,901643,호킹 기념품을 갖고 왔어,
269,901645,902811,뭔데?,
270,902813,904980,휠체어 부품 좀 챙겨왔지,
271,904982,906449,멋지지?,
272,907317,910035,엄청나다,
273,910037,912204,전동부를 손 봤는데,
274,912206,914423,다시 합쳐 놓을때,
275,914425,917927,어디에 끼워 맞춰야 하는지 모르겠더라,
276,919996,922264,다했다,
277,922266,924600,가게를 세 군데나 들리고,
278,924602,929472,너네 엄마를 덮을  드레스를 드디어 찾았어,
279,930557,934059,앨터디너에 있는 자동차 커버 가게를 알려줄걸,
280,934061,935978,엄마 사이즈가 등록되어 있거든,
281,937281,938481,재밌네,
282,939116,943569,이제 내 논문을 호킹한테 전해줄래?,
283,943571,944653,모르겠다,
284,944655,945955,제발 부탁이야,
285,945957,949291,"빨래도 해주고, 버클에 오줌을 닦아내고",
286,949293,954046,너네 엄마 젖통을  받쳐주다가 손목도 삐었어,
287,957434,959552,알겠어,
288,959554,962505,마지막으로 도와줘,
289,962507,964140,"걱정 마,  쉬운 일이야",
290,965460,967309,날 칭찬해줘,
291,967311,969595,그래,
292,969597,971397,넌 손이 매우 작아,
293,974234,976986,"아니, 내 직업에 대해",
294,976988,980639,내 일은 잘 한다고 듣고 싶어,
295,980641,983209,당연히 잘하고 있지,
296,983211,986428,그럼 왜 날 그렇게 까대?,
297,986430,988581,왜 그러는지 알겠다,
298,988583,991750,네가 일을 못 한다고 한 적은 없어,
299,991752,996121,네가 하는 일이 가치가 없는 거지,
300,1000844,1002878,나한테 한 말에 비하면 칭찬이네,
301,1002880,1005014,이 정도로 만족해라,
302,1006349,1008334,"고마워, 쉘든",
303,1008336,1010236,이제 내 논문을 전해줄 수 있지?,
304,1010238,1011504,아니,
305,1011506,1012705,대체 왜?,
306,1012707,1014807,3일 전에 이미 줬어,
307,1014809,1017309,감명 받았대,
308,1017311,1018744,널 만나고 싶어하셔,
309,1020580,1022748,그러지 뭐,
310,1023550,1025100,"고마워, 하워드",
311,1025102,1027736,호킹 교수님께 알려줘,
312,1027738,1031440,편한 시간에 만나자고,
313,1031442,1034193,반응이 더  클 줄 알았는데,
314,1034195,1035194,기다려봐,
315,1047752,1049558,호킹 교수님,
316,1049560,1052912,만나뵙게 되서 영광입니다,
317,1055700,1057950,알고 있어,
318,1058952,1062571,시간 내주셔서 감사합니다,
319,1063524,1064607,나도 반갑네,
320,1064609,1068294,논문은 재밌게 읽었어,
321,1068296,1070863,명석한 두뇌를 갖고 있더군,
322,1070865,1074400,알고 있어요,
323,1074402,1082341,힉스 입자가 시간을 거슬러  올라가는 블랙홀이란 발상이 재밌네,
324,1082343,1084426,감사합니다,
325,1084428,1088280,샤워를 하던 중에 떠올랐어요,
326,1090835,1092134,그렇군,
327,1092136,1095154,안타깝게도 잘못됐네,
328,1097040,1100442,무슨 말씀이세요?,
329,1101579,1104930,2 페이지에 계산 실수가 있어,
330,1107218,1110686,어처구니 없더군,
331,1112472,1116008,그럴 리가요,
332,1116010,1118878,계산 실수 따위는 하지 않아요,
333,1118880,1120913,내 실수라는 말인가?,
334,1120915,1121881,아뇨,
335,1121883,1123315,물론 아니죠,
336,1123317,1124600,그러니까 제 말은...,
337,1124602,1127186,"이런, 실수를 했네",
338,1127188,1130272,스티븐 호킹한테  보여주기까지 했어,
339,1135547,1137882,꼭 기절하는  녀석들이 있더라,
340,1137884,1197884,http://tbbt.tistory.com,
