,start,end,kor,eng
61,185334,187117,어떻게 되는지 봐야지,"and, you know, see how it goes."
62,187119,189369,죽을 병에 걸렸다면 같이 잘 생각 있어?,"If he were dying, would you sleep with him?"
63,189371,190987,뭐?,What?!
64,190989,192622,성병이 아니라는 가정 하에,Assuming he were dying of something
65,195344,198795,머리에 창이 꽂혀서  죽어간다고 치자,"You know, like a spear wound to the head."
66,198797,200430,레너드는 안 죽어,"Okay, he is not dying."
67,200432,203099,어떻게 알아?  네가 의사야?,How do you know? Are you a doctor?
68,203101,205318,상상은 할 수 있잖아,"You can make-believe, though."
69,205320,208472,하워드가 부정맥을 앓고 있고,Sometimes Howard and I pretend that his arrhythmia is acting up
70,208474,210173,나는 섹시한 심장병  전문의라고 상상하기도 해,and I'm a sexy cardiologist.
71,210175,215395,재밌는 건 내가  당담의사가 아니라는 거야,And the naughty part is I'm not in his HMO network.
72,217148,220066,오바하지 않을 거야,Screw it. I'm not gonna make a big deal out of this.
73,220068,221568,그냥 저녁만 먹는 거잖아,It's just dinner.
74,221570,223286,죽어가는 남자랑,With a dead man.
75,224856,226823,"에이미, 그만해","Amy, stop it."
76,226825,228208,너무 긴장된다,"Oh, God, I'm so nervous."
77,228210,229493,진정해,BERNADETTE: Relax.
78,229495,231578,레너드는 항상  널 좋아했잖아,You know Leonard's always been crazy about you.
79,231580,232796,잘 될 거야,It's gonna be great.
80,232798,234414,드디어 어색하지  않은 사이가 됐는데,"I know, but we've finally gotten to a place"
81,236051,238051,뭔가 잘못되면 어쩌지?,And what if something goes wrong? Then what?
82,238053,239820,그럼 더블데이트는  나랑 쉘든이 하겠네,Guess it'll just be Sheldon and me
83,242674,246393,그러면 좋겠다,"Sure, we'd love that."
84,246395,250096,"옷 갈아입자,  내 운명이 걸려있어",Change your clothes; we got a lot riding on this.
85,257072,259623,길을 만들고 싶은데,"I want to build a road,"
86,259625,262725,나무가 필요해,but I need wood.
87,262727,264961,너네는 나무 있어?,Do either of you fellows have wood?
88,271252,273470,왜 웃는지 이해가 안돼,I don't understand the laughter.
89,274805,276239,'카탄'은 길을 만들고  개척하는 게임이잖아,The object of Settlers of Catan
90,278260,279709,그러려면 나무가 필요하고,To do so requires wood.
91,279711,283230,양은 있고 나무가 필요해,"Now, I have sheep; I need wood."
92,285149,287267,양이랑 나무 교환할 사람?,Who has wood for my sheep?
93,290254,292889,어때?,"Okay, how do I look?"
94,292891,295559,그것보다 대체 왜 이러는 거야?,"More to the point, why are you doing this?"
95,295561,296476,무슨 소리야?,What are you talking about?
96,296478,297944,페니랑 끝난 거 아냐?,Did you forget what Penny did to you?
97,297946,300196,2년이나 마음고생하고  내 동생까지 더럽혔잖아,It took you two years and defiling my sister
98,300198,302765,이제야 잊었나 싶었는데,to turn that frown upside down.
99,302767,306102,"더럽히다니,  사귄 거였어","I didn't defile your sister, we had a relationship."
100,306104,309639,'브라운 슈거'라고 부르더라,I heard you call her Brown Sugar.
101,309641,312475,내 기준으로는  더럽히는 거야,"In my book, that's defilement."
102,312477,314010,내 의견도 말해줄까?,You want to know my opinion?
103,314012,316446,제발 말해줘,"Oh, boy, do I!"
104,316448,318615,비꼬는 건가?,Sarcasm?
105,318617,320951,아니,No.
106,320953,323253,그럼 말해줄게,"All right, then."
107,324488,325955,네가 페니의  백치미에 끌리는 건,The reason you're fixated on
108,328677,332095,첫 관계와 정반대  성향이기 때문이지,she's the exact opposite of your first romantic attachment:
109,332097,334064,훌륭하지만 위협적인  엄마라는 존재,your brilliant yet intimidating mother.
110,334066,336316,그건 어디서 나온 생각이야?,Where on earth did you get that from?
111,336318,339686,"너네 엄마가 책을 냈어, '애정결핍 아이의 욕심 채우기'","It's in her book,"
112,341522,343806,그렇다고 사실은 아니잖아,That doesn't make it true.
113,343808,346526,논픽션으로 분류되어 있거든,"It's called nonfiction for a reason, Leonard."
114,346528,348795,이따 보자,See you later.
115,349664,351448,그 책을 영화화하면,If they ever make a movie version
116,351450,354034,레너드 엄마 역에 딱인 배우가 있어,"of that book, you know who should play Leonard's mother?"
117,354036,355719,산드라 블록,Sandra Bullock.
118,356337,357587,왜?,Why?
119,357589,361441,모든 면에서 완벽하니까,Because she's great in everything.
120,363994,366296,무슨 얘기하고 있었지?,"Now, where were we?"
121,366298,368465,"맞다, 나무 있냐고?","Oh, yes. Does anyone have any wood?"
122,370835,372636,나무가 필요한 것 뿐이야,I just want wood.
123,372638,374437,너무 딱딱하게 굴지 마,Why are you making it so hard?
124,383013,385848,전에 사귀던 사람과  첫 데이트를 뭐라고 부르지?,"So, do they have a name for a first date"
125,387736,389819,좋은 질문이야,"Oh, that's a good question."
126,389821,391354,어색하다고 표현하면 맞겠지,"How about ""awkward""?"
127,391356,394374,적합하네,"Yeah, that sounds right."
128,396161,399913,처음 만난 사이라고  상상하면 어떨까?,"Hey, how about if we pretend we're actually on a first date?"
129,399915,401197,어떤지 보자,See how that goes.
130,401199,402215,그래,Okay.
131,404336,406886,"폴리, 그쪽에 대해  더 알고 싶어요","So, Polly, tell me about yourself."
132,407923,408922,페니라고 해요,It's Penny.
133,408924,410873,"미안해요, 분위기가 어색하네요","Oh, sorry, yeah. Awkward."
134,414563,417814,네브라스카 출신이고  어릴 적부터 꿈이 있었어요,"I'm from Nebraska, and ever since I was a little girl,"
135,417816,420400,LA에 와서  영화배우가 되고 싶었죠,I dreamed of moving to L.A. and becoming a movie star.
136,421987,424771,4년 동안 연기 수업을 듣고  서빙 알바를 하면서,"after four years of acting lessons and waiting tables,"
137,424773,426723,치핵 광고도 찍고,I've done a hemorrhoid commercial
138,426725,429409,허접한 촬영소에서 안네프랭크 역을 맡았어요,and a production of Anne Frank above a bowling alley.
139,430529,433580,꿈은 이루어져요,"So, you know, dreams do come true."
140,434532,435498,네 차례야,Your turn.
141,435500,436566,어디 보자,"Uh, let's see."
142,437753,440069,칼텍 실험 물리학자이고요,"Uh, I am an experimental physicist at Cal-Tech,"
143,440071,443339,고출력 레이저를 다뤄요,"most of my research is with high-powered lasers,"
144,443341,445675,얼마 전 정부  지원금을 받았는데,"and, oh, I've just gotten a big government grant"
145,445677,448011,레이저로 탄도 미사일을  막으려는 과제에요,to see if they can be used to knock out
146,449131,450580,가능한가요?,Wow. Can they?
147,450582,452382,그럴 리가요,"Oh, God, no."
148,455919,457754,수입은 짭잘해요,The money's pretty good.
149,458939,462475,장비로 배트시그널을  만들기도 해요,And I used the equipment to make my own Bat-signal.
150,463612,464778,배트시그널?,Bat-signal?
151,464780,466229,무슨 괴짜처럼 들리네요,"What are you, some kind of nerd?"
152,466231,469983,그냥 괴짜가 아니라 괴짜 천재입니다,"Not some kind of nerd, I'm the king of the nerds."
153,473821,475455,그건 또 무슨 소리에요?,What does that mean?
154,475457,478208,마음에 안 드는  사람이 있으면,"Uh, it means if anyone displeases me,"
155,478210,480810,프린터 설치를  안 도와준다는 거죠,I don't help them set up their printer.
156,482497,483997,너무 재밌다,You are so funny.
157,483999,485215,다행이군요,Good.
158,485217,487133,셔츠를 벗어도 그렇게 기억해줘요,Remember that when I take my shirt off.
159,490171,491221,"레너드, 너무 즐겁다","Leonard, this is nice."
160,491223,492505,불러줘서 고마워,I'm so glad we did this.
161,495726,496793,어때?,So what do you think?
162,496795,498061,다시 만날까?,Are we gonna get back together?
163,498063,500680,그건 너무 빠르잖아,Whoa. Not so fast.
164,500682,502532,내가 뭐라고 했지?,"I'm sorry, what did I say?"
165,502534,506269,"레너드, 난 네게 항상 감정은 있어","Leonard, you know I will always have feelings for you."
166,506271,507821,제길 - 왜 그래?,"Oh, God. What?"
167,507823,509239,항상이라고 했잖아,"You said ""always."""
168,509241,510807,나한테 항상  감정이 있을 거라고,You'll always have feelings for me.
169,510809,511741,그런데?,So?
170,511743,513276,누군가랑 관계를 원하지  않을 때 하는 소리잖아,"So, that sounds more like"
171,516331,517747,우리는 안되겠다,"""This isn't working out,"
172,517749,519532,하지만 난 항상 좋은 감정을 갖고 있을 거야,"but I'll always have feelings for you."""
173,519534,521417,네 친구랑 자서 미안해,"""I'm sorry I slept with your best friend,"
174,521419,523319,하지만 난 항상 좋은 감정을 갖고 있을 거야,"but I'll always have feelings for you."""
175,523321,524788,"리사, 문제는 이거야","""Here's the thing, Lisa,"
176,524790,528541,네게는 항상 좋은 감정이 있었지만 나는 게이야,"I'm into dudes now, but I'll always have feelings for you."""
177,528543,530927,그럼 넌 어떻게 표현할 건데?,How would you say it?
178,530929,532829,나는 네게 감정이 있어,I have feelings for you.
179,532831,534130,똑같잖아 - 아냐,"It's the same thing. No, it's not."
180,534132,535498,'항상'을 넣으면 달라져,"""Always"" made it worse."
181,535500,536499,넌 생각이 너무 많아,You're overthinking this.
182,536501,537717,아냐 - 맞거든,"No, I'm not. Yes, you are."
183,537719,539135,넌 항상 이런 식이야,You always overthink things.
184,539137,540854,"또 그러네, '항상'을 집어넣지 마","Th-There you go. ""Always"" made it worse."
185,542623,546009,우리 사이에는 대화를 나누면 일이 터져,"See, this is where everything goes wrong: when we talk."
186,546011,550780,대화를 나누지 않으면 관계를 갖을 수 없어,"Well, I don't know how you have a relationship without talking."
187,550782,552282,전에 TJ라는 남자를 만났는데,"Hey, I went out with this guy TJ"
188,552284,553650,8달 동안 말도 안했어,"for eight months, we never talked."
189,553652,555869,아직까지도 TJ가 무엇의 약자인지 몰라,"To this day, I don't even know what TJ stands for."
190,555871,558521,얘기를 안했다면 그럼...,"Wait, if you guys didn't talk, what--"
191,558523,560290,"됐다, 바보같은 질문이야","Never mind, stupid question."
192,563544,567530,이제 나무가 있으니,"And now that I have some wood,"
193,567532,571801,마을을 세우기 시작해야지,I'm going to begin the erection of my settlement.
194,572920,575421,일부러 그러는 거지?,He's got to be doing this on purpose.
195,578893,580376,"오, 8시30분이네","Ooh, 8:30."
196,580378,583880,페니랑 신나게 놀았어?,You and Penny decide to go out and paint the town beige?
197,583882,587049,넌 30살인데  엄마랑 살고 있잖아,You're 30 years old and you live with your mother.
198,589887,591888,잘 안 풀렸나봐,I guess it didn't go well.
199,591890,593423,그건 모르지,We don't know that.
200,593425,594574,확신을 갖을 수는 없어,Not to a certainty.
201,594576,597327,레너드가  돌아왔다는 것만 알아,All we know is that Leonard is home.
202,600248,602732,지금은 어때?,How about now?
203,602734,605668,아직 증거가 충분치 않아,"Again, not enough evidence."
204,605670,608705,살해당하고 있을 수 있지,"For all we know, he's being murdered."
205,610708,612375,게임이나 하자,"Now, back to our game."
206,612377,615728,넌 뭔가를 세우고 있었지,You were in the middle of an erection.
207,618866,622101,"그렇지, 내가 잡고 있네","Oh, of course. It's right here in my hand."
208,636067,638618,뭘 원하는 거지?,What does she want from me now?
209,641705,644274,무슨 일이야?,What's up?
210,644276,646776,너무 복잡하게 생각 하지 마,Do not overthink this.
211,654051,657136,이해가 안돼,I don't understand. Bup-bup-bup-bup-bup-bup-bup.
212,657138,659505,아까는 내가 볼 때...,"Okay, but earlier it seemed like..."
213,659507,661724,얘기는 그만,No talking.
214,663177,665962,하는 도중에도? 가끔 궁금한 게 있어서,Even during? 'Cause sometimes I have questions.
215,674754,678106,재밌네,"Well, that was fun."
216,678108,680892,발에 쥐가 나긴 했지만,"Yeah, except for when I got the foot cramp."
217,680894,682593,잘 버텼어,"You hung in there, though."
218,682595,685396,많은 게 걸려 있었지,There was a lot at stake.
219,685398,688132,이제는 뭐할래?,So what do you want to do now?
220,688134,690718,천식 호흡기를 갖고 오고 싶은데,"Well, I want to go get my asthma inhaler,"
221,690720,692920,분위기를 깰까봐,but it might ruin the moment.
222,694741,697742,이해 좀 시켜줘,"Just, just help me out here."
223,697744,700411,데이트는 망했는데 어떻게 섹스로 끝나지?,How does a miserable date end in sex?
224,700413,702997,"몰라, 복잡해","I don't know, it's complicated."
225,702999,704749,난 머리가 좋은 남자야,"Well, I'm a pretty smart guy,"
226,704751,707135,그리고 지금은 뇌에 피 공급이 잘 되고 있어,"and right now my brain has dibs on the blood supply,"
227,707137,709137,한번 설명해봐,so give it a go.
228,709139,711756,알았어,"Okay, it's just,"
229,711758,713674,레스토랑에서 다시  만나자고 할때,at the restaurant when you said
230,715095,719914,너무 진도가 빠른 것 같아서 무서웠어,it got very real very fast and I panicked.
231,719916,721149,왜?,Why?
232,721151,723217,뭐가 그렇게 두려워?,What are you afraid of?
233,723219,724936,우리가 다시 사귀면,"Well, what if we do go out"
234,724938,727522,내가 또 바보 짓을 하고 헤어지자고 할 수 있잖아,and I do something stupid and dump you again?
235,727524,728823,내가 찰 수도 있지,What if I dump you?
236,733245,735780,농담이 아냐,"Come on, be serious."
237,735782,738282,그럼 사귀는 사이라고 생각하지 말고,"Well, how about if we don't think"
238,740253,742787,소프트웨어의 새로운  버전이라 생각하자,It could be more like a new version of software.
239,742789,744789,페니와 레너드 2.0,Penny and Leonard 2.0.
240,744791,747308,"시범 운영을 하고, 버그를 잡고","We can test it internally, shake out the bugs,"
241,747310,749110,괜찮다 싶으면,"and if we both feel it's solid,"
242,749112,751796,공개하는 거지,then we'll roll it out to the public.
243,751798,754749,그럼 비밀로 하는 거야?,So we don't tell people we're back together?
244,754751,755716,그렇지,Exactly.
245,755718,757802,잘 안 풀린 척하면 되지,We pretend like our date went badly.
246,757804,759954,그건 사실이고,"Well, we don't really have to pretend."
247,759956,762223,그냥 친구로 남기로 했다고 하면 돼,And we let them think that we decided
248,763393,765309,어색하지 않은 사이로,and that everything's cool.
249,765311,766844,좋아,"Okay, great."
250,767847,770014,방금 기억났어,"Hey, I just remembered."
251,770016,772299,네 호흡기 아직 있어,I still got one of your inhalers.
252,774403,776604,아직도 갖고 있었어?,I can't believe you kept this.
253,776606,779273,"응, 못 버리겠더라","Yeah, I was gonna throw it away, but I just couldn't."
254,779275,781859,감동적이다,That is so sweet.
255,785798,788132,25~30분 후 이게 얼마나 중요한지 알게 될 거야,In 25 to 30 minutes I'm gonna show you
256,802181,802830,레너드?,Leonard?
257,802832,805016,안녕,"Yeah, hi, hi."
258,805968,807935,잘 지내?,How's it going?
259,807937,809637,나쁘지는 않아,"Uh, can't complain."
260,809639,811606,물어봐줘서 고마워,Thanks for asking.
261,812691,815810,새벽 3시에 뭐하는 거야?,"Well, what were you doing out at 3:00 in the morning?"
262,815812,819680,넌 왜 일어났는데?,"Well, uh, uh... what are   doing up?"
263,819682,822283,화장실 쓰고 있었어,I was using the bathroom.
264,822285,826154,나도 그래,"Yeah, well, so was I."
265,826156,828289,그래?,Really?
266,828291,830992,널 못 봤는데,I didn't see you in there.
267,832744,836914,네가 쓰고 있어서,"Obviously... when I saw that you were in ours,"
268,836916,840301,다른 화장실 썼지,I went and used another one.
269,841136,844005,어디?,Where?
270,844007,846924,건너편 주유소에서,"The, the gas station across the street."
271,847809,849877,잠옷을 입고?,In your pajamas?
272,849879,852430,응,Yes.
273,852432,854649,맨발로?,Without shoes?
274,855901,858102,응,Yes.
275,858887,861772,이렇게 추운 겨울밤에?,On a cold winter's night?
276,863609,865826,응,Yes.
277,868614,870831,좀 말이 안 된다,Seems unlikely.
278,870833,873117,호흡기는 갖고 갔어?,Did you bring your asthma inhaler?
279,873119,876504,응,"Uh, uh, uh, yes, I did."
280,879741,881959,그럼 가능한 것 같네,"Well, then, I guess it's plausible."
281,883045,885129,이봐,"D-- hang on a second, mister."
282,885131,886347,뭐?,What?
283,886349,891068,주유소 화장실을 쓰고,"After you used the facilities at the gas station,"
284,891070,892436,뭔가 구입은 했어?,did you make a purchase?
285,892438,894138,What?,What?
286,894140,896724,주유소 화장실을 썼으면,"It's customary, when using the restroom"
287,896726,900194,뭔가 샀을 거 아냐,"at a retail establishment, to make a small purchase."
288,900196,901279,샀어?,Did you?
289,901281,902730,아니,No.
290,904100,906284,여기 2달러 줄게,Here's two dollars.
291,909071,911956,소고기 육포나 사 먹어,Go buy some beef jerky.
292,918213,921449,소고기 육포 싫은데,I don't want beef jerky.
293,923652,925586,그건 중요하지 않아,It's not about you.
294,925588,928139,파키스탄에서 온  가난한 알바생이,It's about a poor immigrant from Pakistan
295,928141,929957,아메리칸 드림을  이루기 위해,trying to make his way in America
296,929959,931392,셰브러너 주유소에서 야간 알바를 뛰고 있잖아,by working the graveyard shift
297,935964,938149,알았어,Fine.
298,940269,943237,애정결핍 아이가  욕심이 많다고 했잖아,"Needy Baby, Greedy Baby indeed."
299,945307,946907,레너드 곧 올 거야,Leonard will be here in a moment.
300,946909,949443,다른 주차 공간을 찾고 있어,He's looking for a different parking space.
301,949445,950411,왜?,Why?
302,950413,951779,'손주에 대해 물어보세요' 스티커를 붙인 차 옆에 대서,We were next to a car
303,954367,957084,나갈 때 마주치게 되면,"and I was afraid if we ran into them on the way out,"
304,957086,959704,의무적으로  물어봐야할 것 같아서,I'd be obligated to do so.
305,960989,964491,페니랑 잘 안 풀려서 너무 실망이다,I'm so disappointed it didn't work with him and Penny.
306,964493,966160,나도,"Me, too."
307,966162,967328,남을 배려하는 마음으로,"Out of deference to them,"
308,967330,970798,우리의 행복한 관계를 자랑하지는 말자,let's not flaunt our happy relationship.
309,970800,973134,넌 인간 감정을  잘 알고 있네,"You have a keen insight into the human heart,"
310,973136,975586,에이미 패러 파울러,Amy Farrah Fowler.
311,976805,980891,고어/리버맨 스티커를 붙인 스바루 옆에 주차했어,We are next to a Suburu with a Gore/Lieberman bumper sticker.
312,980893,983611,그쪽에서 정치 얘기를 하고 싶지는 않을 거야,"Well, I doubt they'd want to talk about that, so we're fine."
313,985113,986847,페니랑 잘 안 풀렸는데도,I'm surprised to see you here
314,986849,989150,여기에 오다니 의외네,after it went so badly with Penny.
315,989152,990785,우린 성인이잖아,"Well, hey, we're grown-ups."
316,990787,992236,친구로 지낼 수 있어,We can still be friends.
317,992238,994538,난 하워드랑 깨지면 친구로 못 지낼 거 같아,"Boy, I don't know if I could be friends with Howie"
318,995942,996791,왜?,Why not?
319,996793,999610,난 복수심이 강해,I'm a very vengeful person.
320,999612,1002079,그래?,Really?
321,1002081,1005166,무기화된 천연두 바이러스도 있어,With access to weaponized smallpox.
322,1007219,1009170,우선 컵부터 채워줄게,"Here you go, guys, let me get you going with some water."
323,1009172,1010755,메뉴 필요해? 아니면 이미 정했나?,You need menus or you know what you want?
324,1010757,1012206,레너드는  뭘 원하는지 아는데,"Leonard knows what he wants, but it looks"
325,1012208,1014158,너한테서는  못 받을 것 같네,like he's not gonna get it from you.
326,1015210,1016710,하워드,"Howard. No,"
327,1016712,1018095,"괜찮아, 베르나데트","that's okay, Bernadette."
328,1018097,1020348,가끔은 안 풀릴 때가 있지,Sometimes these things just don't work out.
329,1020350,1021816,우리는 괜찮아,"Yeah, it's all good."
330,1021818,1024769,서로에게 항상 좋은  감정을 갖고 있을 거야,We-We'll always have feelings for each other.
331,1026388,1029223,거 참 다행이네,"Oh, that's nice."
332,1029225,1032393,'항상'의 뜻이 이렇다고,"See, she knew what ""always"" meant."
333,1032395,1035196,이런 건 절대 안 놓치는구나,"Wow, you're like a dog with a bone, aren't you?"
334,1035198,1037415,그냥 증명하는 거야,I'm just making a point.
335,1037417,1039900,네가 얼마나 집착하는지?,Is the point that you don't know when to let something go?
336,1039902,1040751,얘들아,"People, people,"
337,1040753,1042253,너네 둘이 뭔가 후회스러운 말을 하기 전에,"please, before you say"
338,1043840,1045673,난 주문을 하고 싶어,I'd like to place my order.
339,1046925,1048459,"기다려봐, 쉘든","Yeah, just hang on, Sheldon."
340,1048461,1049960,우리는 왜 안 되는지 알아?,You know why we can't be together?
341,1049962,1051412,넌 항상 네가  옳다고 생각하니까,Because you always have to be right.
342,1051414,1052913,그건 사실이 아냐,"Oh, that is not true."
343,1052915,1054181,레너드 편을 들어야겠다,I got to go with Leonard on this.
344,1054183,1056684,내가 아는 누구보다도 틀린 말을 많이 해,He is wrong more than anyone I know.
345,1057652,1059353,그러고 보니 난 휴식 시간이다,You know what? I just realized I'm on a break.
346,1059355,1060604,다른 사람 부를게,I'll get someone else.
347,1062425,1065142,새로운 웨이트리스가 오면 이것만 약속해줘,"Leonard, promise me that when our new waitress comes over,"
348,1065144,1068145,만났다 깨졌다 하는 관계를 시작하지 않겠다고,"you will not start a complicated on-again, off-again relationship"
349,1068147,1070898,나는 매우 배고프니까,"with her, because I am very, very hungry."
350,1082461,1084662,이럴 수가,Unbelievable.
351,1088667,1090301,레스토랑에서  왜 그렇게 대했어?,Mind explaining to me why you were being
352,1091838,1093721,다시 안 만나기로 했으니까 연기한 거야,I was trying to act like we weren't seeing each other.
353,1093723,1095122,그럴 계획 아니였어?,"That was the plan, right? No,"
354,1095124,1097458,친구로 남기로 하는 계획이였지,the plan was to tell people we decided to stay friends.
355,1097460,1098625,네가 항상 이렇게 바보처럼 굴면 어렵다고,That's a little hard to do
356,1102181,1104982,난 더 이상 이런 헛소리 듣고 싶지 않아,You know what? I don't have to stand here and take this crap.
357,1104984,1106851,대체 어디 가는 거야?,The hell do you think you're going?
358,1106853,1110020,싸운 다음에  섹스하는 거 아냐?,Isn't sex after fighting kind of what we do now?!
359,1110022,1112523,"맞아, 그렇지","Yeah, kind of, yeah."
360,1120615,1122583,우리 뭐 하는 거지?,What are we doing?
361,1122585,1123784,무슨 말이야?,What do you mean?
362,1123786,1127505,우리를 상상할 때마다 좋게 끝나지 않아,Every scenario I play out for you and me ends badly.
363,1127507,1129890,넌 생각이 너무 많아서 그래,That's because you overthink everything.
364,1129892,1132159,"레너드,  내 말 듣고 있어?",SHELDON:
365,1132161,1133594,뭐?,What? Yeah.
366,1133596,1135596,완전 망했어,This is a disaster.
367,1135598,1136847,난 레너드 니모이  세움간판을 주문했는데,I distinctly ordered
368,1139302,1140851,재커리 퀸토를 침실에 두면 날 지켜줄까?,Why would I feel safer
369,1144856,1149109,'히어로즈'에서 잘 먹혔잖아,"I don't know, he was pretty badass on"
370,1149111,1152346,"그러네, 한번 기회를 주지","You're right, I'll give him a shot."
371,1154316,1156200,잠시만,Hang on.
372,1156202,1157868,"페니, 오늘 저녁에  시간 어때?","Penny, do you have plans for dinner?"
373,1157870,1159487,애들이랑 어디 가기로 했어?,"Why, you guys going somewhere?"
374,1159489,1160404,"아니, 우리 둘만","No, I mean just you and me."
375,1164210,1166710,생각은 해본 거야?,"Uh, have you thought this through?"
376,1166712,1170247,"응, 그래도 가고 싶어","Yes, and I think we should go anyway."
377,1172968,1173884,안 되겠다,"No, can't do it."
378,1173886,1175753,"퀸토, 넌 반품이야","Sorry, Quinto, you're going back."
379,1185048,1186831,네가 레너드랑  다시 합치면,"If you and Leonard get back together,"
380,1186833,1188333,우리 커플이랑  더블 데이트하면 되겠다,Sheldon and I will finally have someone
381,1190020,1191336,나랑 하워드는?,What about me and Howard?
382,1191338,1193772,너네도 끼어줄게,"Fine, we can double with you, too."
383,1194657,1196975,이렇게 불안해하다니,So insecure.
384,1198114,1200865,어디서 먹을 거야?,Where are you guys going to eat?
385,1200867,1203684,페니?,Penny?
386,1205037,1210207,신부 페니는 레너드를 신랑으로 받아들이시겠습니까?,"Do you, Penny, take Leonard to be your lawful wedded husband?"
387,1217549,1219266,이제와서 아니라고  할 순 없잖아요,"Well, it's a little late for me"
388,1223055,1225056,페니,Penny.
389,1225058,1226173,"미안, 깜박하고 약국에 안 들렸네","Sorry, just remembered"
390,1228086,1288086,http://tbbt.tistory.com,"== sync, corrected by   =="
